OG_ID,analysis_absrel,analysis_relax_selection,analysis_paml,analysis_cafe,gene_symbol.x,analysis_relax_relaxed,analysis_cafe_contracted,gene_symbol.y,condition,gene_symbol
OG0010851,NA,NA,paml_selected,NA,C16orf59,relaxed,NA,NA,NA,C16orf59
OG0010852,NA,intensified,NA,NA,NA,NA,NA,NA,NA,TMEM104
OG0010854,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TBL3
OG0010856,NA,NA,NA,NA,SLC35B1,relaxed,NA,NA,NA,SLC35B1
OG0010859,NA,NA,NA,NA,TMEM98,relaxed,NA,TMEM98,eyeloss,TMEM98
OG0010861,NA,NA,NA,NA,PLEKHH3,relaxed,NA,NA,NA,PLEKHH3
OG0010863,NA,NA,NA,NA,RUNDC1,relaxed,NA,NA,NA,RUNDC1
OG0010865,NA,NA,paml_selected,NA,SYT17,relaxed,NA,NA,NA,SYT17
OG0010869,NA,intensified,NA,NA,NA,NA,NA,NA,NA,BRK1
OG0010871,NA,NA,NA,NA,RPN1,relaxed,NA,NA,NA,RPN1
OG0010873,NA,NA,NA,NA,LEPRE1,relaxed,NA,NA,NA,LEPRE1
OG0010876,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CCDC66
OG0010881,NA,NA,NA,NA,TAMM41,relaxed,NA,NA,NA,TAMM41
OG0010884,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SUOX
OG0010885,NA,NA,NA,NA,SETD7,relaxed,NA,NA,NA,SETD7
OG0010888,NA,NA,paml_selected,NA,LRRC29,relaxed,NA,NA,NA,LRRC29
OG0010889,NA,NA,paml_selected,NA,VAC14,relaxed,NA,NA,NA,VAC14
OG0010890,NA,NA,NA,NA,PLA2G15,relaxed,NA,NA,NA,PLA2G15
OG0010893,NA,intensified,NA,NA,NA,NA,NA,NA,NA,NDUFS3
OG0010895,NA,intensified,NA,NA,NA,NA,NA,NA,NA,GH1
OG0010899,NA,NA,NA,NA,SLC39A6,relaxed,NA,NA,NA,SLC39A6
OG0010900,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CCDC62
OG0010901,NA,intensified,NA,NA,NA,NA,NA,NA,NA,C2orf42
OG0010903,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CFAP45
OG0010906,NA,NA,NA,NA,HPS5,relaxed,NA,NA,NA,HPS5
OG0010907,NA,intensified,NA,NA,NA,NA,NA,NA,NA,FJX1
OG0010909,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C6orf47
OG0010914,NA,NA,NA,NA,FHIT,relaxed,NA,NA,NA,FHIT
OG0010917,NA,NA,NA,NA,PRDM13,relaxed,NA,NA,NA,PRDM13
OG0010920,NA,intensified,NA,NA,NA,NA,NA,NA,NA,-
OG0010922,NA,NA,paml_selected,NA,ZBTB48,relaxed,NA,NA,NA,ZBTB48
OG0010932,NA,NA,NA,NA,CAMLG,relaxed,NA,NA,NA,CAMLG
OG0010939,NA,NA,NA,NA,BARX2,relaxed,NA,BARX2,eyeloss,BARX2
OG0010950,NA,NA,NA,NA,GRXCR2,relaxed,NA,NA,NA,GRXCR2
OG0010954,NA,intensified,NA,NA,NA,NA,NA,NA,NA,MAPK4
OG0010956,NA,NA,NA,NA,PRR35,relaxed,NA,NA,NA,PRR35
OG0010981,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TGOLN2
OG0010982,NA,NA,paml_selected,NA,NPC1L1,relaxed,NA,NA,NA,NPC1L1
OG0010984,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PLAT
OG0010990,NA,NA,NA,NA,AASDH,relaxed,NA,NA,NA,AASDH
OG0010991,NA,NA,NA,NA,TBC1D32,relaxed,NA,TBC1D32,eyeloss,TBC1D32
OG0010995,NA,NA,NA,NA,GATB,relaxed,NA,NA,NA,GATB
OG0010996,NA,NA,NA,NA,CUTC,relaxed,NA,NA,NA,CUTC
OG0010997,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FAM135A
OG0011001,NA,NA,NA,NA,MELK,relaxed,NA,NA,NA,MELK
OG0011002,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SPATA5L1
OG0011003,NA,NA,paml_selected,NA,DHX36,relaxed,NA,NA,NA,DHX36
OG0011006,NA,intensified,NA,NA,NA,NA,NA,NA,NA,TBRG1
OG0011011,NA,intensified,NA,NA,NA,NA,NA,NA,NA,TTC36
OG0011012,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GLE1
OG0011014,NA,NA,NA,NA,SRRD,relaxed,NA,NA,NA,SRRD
OG0011015,NA,NA,NA,NA,MRPS27,relaxed,NA,NA,NA,MRPS27
OG0011016,NA,NA,paml_selected,NA,PRDM6,relaxed,NA,NA,NA,PRDM6
OG0011017,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CCDC112
OG0011018,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DNTTIP2
OG0011023,NA,NA,NA,NA,TNNI3K,relaxed,NA,NA,NA,TNNI3K
OG0011024,NA,NA,NA,NA,RABEPK,relaxed,NA,NA,NA,RABEPK
OG0011032,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GFM2
OG0011034,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CCDC15
OG0011037,NA,NA,paml_selected,NA,IQCD,relaxed,NA,NA,NA,IQCD
OG0011041,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ATP13A1
OG0011043,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NUDCD1
OG0011045,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,WDYHV1
OG0011053,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PAQR7
OG0011054,NA,NA,NA,NA,ASCC2,relaxed,NA,ASCC2,eyeloss,ASCC2
OG0011055,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,FIGLA
OG0011058,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,C9orf142
OG0011059,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PMPCA
OG0011061,absrel,intensified,paml_selected,NA,NA,NA,NA,NA,NA,TTC16
OG0011062,NA,NA,NA,NA,C9orf117,relaxed,NA,NA,NA,C9orf117
OG0011063,NA,intensified,NA,NA,NA,NA,NA,NA,NA,MRPS30
OG0011065,NA,NA,NA,NA,RSRC2,relaxed,NA,NA,NA,RSRC2
OG0011066,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ARL6IP4
OG0011067,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NAALADL1
OG0011068,NA,NA,NA,NA,ANKRD13A,relaxed,NA,NA,NA,ANKRD13A
OG0011069,absrel,NA,paml_selected,NA,MVK,relaxed,NA,MVK,eyeloss,MVK
OG0011070,absrel,NA,paml_selected,NA,NA,NA,NA,NA,NA,FGB
OG0011071,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ALKBH5
OG0011073,NA,intensified,NA,NA,NA,NA,NA,NA,NA,CYYR1
OG0011077,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DUSP27
OG0011078,NA,NA,NA,NA,SUGT1,relaxed,NA,NA,NA,SUGT1
OG0011079,NA,NA,NA,NA,CEP97,relaxed,NA,NA,NA,CEP97
OG0011080,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C11orf73
OG0011081,NA,NA,NA,NA,POGLUT1,relaxed,NA,NA,NA,POGLUT1
OG0011082,NA,NA,NA,NA,TAF5,relaxed,NA,NA,NA,TAF5
OG0011083,NA,NA,NA,NA,NA,NA,contracted,GJA8,eyeloss,GJA8
OG0011084,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DIS3
OG0011088,NA,intensified,NA,NA,NA,NA,NA,NA,NA,APLF
OG0011092,NA,NA,NA,NA,CPA6,relaxed,NA,NA,NA,CPA6
OG0011093,NA,NA,paml_selected,NA,TOPBP1,relaxed,NA,NA,NA,TOPBP1
OG0011094,NA,intensified,NA,NA,NA,NA,NA,NA,NA,PIGM
OG0011097,NA,NA,NA,NA,DCSTAMP,relaxed,NA,NA,NA,DCSTAMP
OG0011098,absrel,NA,NA,NA,KLF10,relaxed,NA,NA,NA,KLF10
OG0011099,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GPSM3
OG0011103,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,IL20RB
OG0011108,NA,NA,NA,NA,TMEM71,relaxed,NA,NA,NA,TMEM71
OG0011109,NA,NA,NA,NA,CACFD1,relaxed,NA,NA,NA,CACFD1
OG0011110,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,HAUS1
OG0011111,NA,NA,NA,NA,DOLK,relaxed,NA,NA,NA,DOLK
OG0011113,NA,NA,paml_selected,NA,DMGDH,relaxed,NA,NA,NA,DMGDH
OG0011114,NA,NA,NA,NA,FECH,relaxed,NA,NA,NA,FECH
OG0011115,NA,intensified,NA,NA,NA,NA,NA,NA,NA,DTWD2
OG0011116,NA,NA,paml_selected,NA,TMPRSS15,relaxed,NA,NA,NA,TMPRSS15
OG0011121,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,POLQ
OG0011122,NA,intensified,NA,NA,NA,NA,NA,NA,NA,RBM41
OG0011124,NA,NA,NA,NA,FAM64A,relaxed,NA,NA,NA,FAM64A
OG0011125,NA,NA,paml_selected,NA,HEATR6,relaxed,NA,NA,NA,HEATR6
OG0011128,NA,NA,NA,NA,MTG2,relaxed,NA,NA,NA,MTG2
OG0011130,NA,intensified,NA,NA,NA,NA,NA,NA,NA,FAM110C
OG0011131,NA,NA,NA,NA,DNAJC22,relaxed,NA,NA,NA,DNAJC22
OG0011137,NA,intensified,NA,NA,NA,NA,NA,NA,NA,SPO11
OG0011140,NA,NA,NA,NA,APOF,relaxed,NA,NA,NA,APOF
OG0011141,NA,NA,NA,NA,TUBGCP5,relaxed,NA,NA,NA,TUBGCP5
OG0011149,NA,intensified,NA,NA,NA,NA,NA,NA,NA,TGFA
OG0011151,absrel,intensified,paml_selected,NA,NA,NA,NA,NA,NA,C1orf159
OG0011152,NA,NA,NA,NA,RAD54L,relaxed,NA,NA,NA,RAD54L
OG0011153,NA,NA,NA,NA,HYI,relaxed,NA,NA,NA,HYI
OG0011155,NA,NA,NA,NA,SCLY,relaxed,NA,NA,NA,SCLY
OG0011160,NA,intensified,NA,NA,NA,NA,NA,NA,NA,ATXN10
OG0011161,NA,NA,NA,NA,TTLL12,relaxed,NA,NA,NA,TTLL12
OG0011162,NA,NA,NA,NA,SOX5,relaxed,NA,NA,NA,SOX5
OG0011164,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CARD14
OG0011165,NA,NA,NA,NA,C17orf67,relaxed,NA,NA,NA,C17orf67
OG0011166,NA,intensified,NA,NA,NA,NA,NA,NA,NA,FOPNL
OG0011170,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FBF1
OG0011172,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TMEM173
OG0011173,NA,intensified,NA,NA,NA,NA,NA,NA,NA,WDR61
OG0011175,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,IRF7
OG0011176,NA,NA,NA,NA,SLC35B4,relaxed,NA,NA,NA,SLC35B4
OG0011177,NA,NA,NA,NA,DUS2,relaxed,NA,NA,NA,DUS2
OG0011181,NA,intensified,NA,NA,NA,NA,NA,NA,NA,CCDC34
OG0011183,absrel,NA,NA,NA,NA,NA,NA,NA,NA,MPI
OG0011184,NA,NA,NA,NA,N4BP3,relaxed,NA,NA,NA,N4BP3
OG0011188,NA,intensified,NA,NA,NA,NA,NA,NA,NA,HDHD2
OG0011189,NA,NA,NA,NA,ANKRD55,relaxed,NA,NA,NA,ANKRD55
OG0011203,NA,intensified,NA,NA,NA,NA,NA,NA,NA,MCIDAS
OG0011205,NA,intensified,NA,NA,NA,NA,NA,NA,NA,RFC4
OG0011206,NA,NA,NA,NA,DHODH,relaxed,NA,NA,NA,DHODH
OG0011207,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TRIP4
OG0011211,NA,NA,NA,NA,MESDC1,relaxed,NA,NA,NA,MESDC1
OG0011212,NA,NA,NA,NA,RTCA,relaxed,NA,NA,NA,RTCA
OG0011214,NA,NA,paml_selected,NA,ANKMY1,relaxed,NA,NA,NA,ANKMY1
OG0011218,NA,intensified,NA,NA,NA,NA,NA,NA,NA,ZBTB7A
OG0011222,NA,NA,NA,NA,MRPL45,relaxed,NA,NA,NA,MRPL45
OG0011223,NA,NA,NA,NA,TMEM59L,relaxed,NA,NA,NA,TMEM59L
OG0011225,NA,NA,NA,NA,E2F8,relaxed,NA,NA,NA,E2F8
OG0011232,NA,NA,NA,NA,IAH1,relaxed,NA,NA,NA,IAH1
OG0011233,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RTKN2
OG0011235,NA,NA,NA,NA,GSTZ1,relaxed,NA,NA,NA,GSTZ1
OG0011237,NA,NA,NA,NA,CRLS1,relaxed,NA,NA,NA,CRLS1
OG0011239,NA,intensified,NA,NA,NA,NA,NA,NA,NA,ATXN3
OG0011240,NA,NA,NA,NA,DDX24,relaxed,NA,NA,NA,DDX24
OG0011241,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,VASH1
OG0011243,NA,NA,paml_selected,NA,RLF,relaxed,NA,NA,NA,RLF
OG0011244,NA,NA,NA,NA,ENO4,relaxed,NA,NA,NA,ENO4
OG0011247,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,ERICH1
OG0011248,NA,NA,NA,NA,C16orf62,relaxed,NA,NA,NA,C16orf62
OG0011249,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GHDC
OG0011250,NA,intensified,NA,NA,NA,NA,NA,NA,NA,PKMYT1
OG0011252,NA,NA,NA,NA,MRPL27,relaxed,NA,NA,NA,MRPL27
OG0011254,NA,NA,NA,NA,CEP131,relaxed,NA,NA,NA,CEP131
OG0011255,NA,NA,NA,NA,GPR142,relaxed,NA,NA,NA,GPR142
OG0011261,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ACBD4
OG0011262,NA,NA,NA,NA,DAGLB,relaxed,NA,NA,NA,DAGLB
OG0011263,NA,NA,NA,NA,ASAH2,relaxed,NA,NA,NA,ASAH2
OG0011264,NA,NA,paml_selected,NA,LRRC45,relaxed,NA,NA,NA,LRRC45
OG0011270,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ZFC3H1
OG0011274,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RNF169
OG0011276,NA,NA,NA,NA,HSPA13,relaxed,NA,NA,NA,HSPA13
OG0011278,NA,NA,NA,NA,TFPI,relaxed,NA,NA,NA,TFPI
OG0011281,NA,NA,paml_selected,NA,PDIA5,relaxed,NA,NA,NA,PDIA5
OG0011286,NA,NA,NA,NA,MCM3AP,relaxed,NA,NA,NA,MCM3AP
OG0011287,NA,NA,paml_selected,NA,BCS1L,relaxed,NA,NA,NA,BCS1L
OG0011288,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,VTCN1
OG0011294,NA,NA,NA,NA,SPIDR,relaxed,NA,NA,NA,SPIDR
OG0011295,NA,NA,NA,NA,MCM4,relaxed,NA,NA,NA,MCM4
OG0011297,NA,NA,NA,NA,TAF2,relaxed,NA,NA,NA,TAF2
OG0011299,NA,NA,NA,NA,CCDC78,relaxed,NA,NA,NA,CCDC78
OG0011301,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RNPC3
OG0011303,NA,intensified,NA,NA,NA,NA,NA,NA,NA,SUGCT
OG0011304,NA,NA,NA,NA,XYLB,relaxed,NA,NA,NA,XYLB
OG0011307,NA,NA,NA,NA,ECHDC1,relaxed,NA,NA,NA,ECHDC1
OG0011308,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CPQ
OG0011309,NA,NA,NA,NA,CEP76,relaxed,NA,NA,NA,CEP76
OG0011310,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NOP2
OG0011313,NA,NA,NA,NA,NAT14,relaxed,NA,NA,NA,NAT14
OG0011314,NA,intensified,NA,NA,NA,NA,NA,NA,NA,MRPS2
OG0011317,NA,NA,paml_selected,NA,WDR60,relaxed,NA,NA,NA,WDR60
OG0011318,NA,intensified,NA,NA,NA,NA,NA,NA,NA,C8B
OG0011323,NA,NA,NA,NA,TM4SF5,relaxed,NA,NA,NA,TM4SF5
OG0011327,NA,NA,NA,NA,TRMT44,relaxed,NA,NA,NA,TRMT44
OG0011328,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FASTKD3
OG0011329,NA,NA,NA,NA,EBNA1BP2,relaxed,NA,NA,NA,EBNA1BP2
OG0011331,NA,NA,NA,NA,D2HGDH,relaxed,NA,NA,NA,D2HGDH
OG0011335,NA,NA,paml_selected,NA,TYMS,relaxed,NA,NA,NA,TYMS
OG0011339,NA,NA,paml_selected,NA,WDR35,relaxed,NA,NA,NA,WDR35
OG0011344,NA,NA,NA,NA,ABCG8,relaxed,NA,NA,NA,ABCG8
OG0011345,NA,NA,NA,NA,SUFU,relaxed,NA,NA,NA,SUFU
OG0011346,NA,NA,NA,NA,RRH,relaxed,NA,NA,NA,RRH
OG0011347,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SLC25A16
OG0011348,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C7orf72
OG0011351,NA,NA,NA,NA,INPP5F,relaxed,NA,NA,NA,INPP5F
OG0011352,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,URB2
OG0011356,NA,NA,NA,NA,IDE,relaxed,NA,NA,NA,IDE
OG0011357,NA,NA,NA,NA,SFXN4,relaxed,NA,NA,NA,SFXN4
OG0011358,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GSTCD
OG0011359,NA,NA,NA,NA,PRMT9,relaxed,NA,NA,NA,PRMT9
OG0011360,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TMEM134
OG0011364,NA,NA,NA,NA,TEX9,relaxed,NA,NA,NA,TEX9
OG0011365,NA,NA,NA,NA,HEATR3,relaxed,NA,NA,NA,HEATR3
OG0011366,NA,intensified,NA,NA,NA,NA,NA,NA,NA,METTL15
OG0011367,NA,NA,NA,NA,CARS,relaxed,NA,NA,NA,CARS
OG0011368,NA,NA,NA,NA,BDNF,relaxed,NA,NA,NA,BDNF
OG0011370,NA,NA,NA,NA,CCDC69,relaxed,NA,NA,NA,CCDC69
OG0011372,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DNAJC4
OG0011374,NA,intensified,NA,NA,NA,NA,NA,NA,NA,GPR101
OG0011376,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,SYCE3
OG0011377,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RLTPR
OG0011378,NA,NA,NA,NA,AP3S2,relaxed,NA,NA,NA,AP3S2
OG0011380,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,LONP2
OG0011382,NA,NA,NA,NA,MVD,relaxed,NA,NA,NA,MVD
OG0011383,NA,NA,NA,NA,MTHFSD,relaxed,NA,NA,NA,MTHFSD
OG0011384,NA,NA,NA,NA,GINS2,relaxed,NA,NA,NA,GINS2
OG0011385,NA,NA,NA,NA,IQCG,relaxed,NA,NA,NA,IQCG
OG0011386,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,VWF
OG0011390,NA,intensified,NA,NA,NA,NA,NA,NA,NA,SLC22A16
OG0011397,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DGKQ
OG0011398,NA,NA,NA,NA,NOA1,relaxed,NA,NA,NA,NOA1
OG0011401,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SYCE2
OG0011410,NA,NA,NA,NA,FTCD,relaxed,NA,NA,NA,FTCD
OG0011412,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,WDR77
OG0011414,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TMEM43
OG0011420,NA,NA,paml_selected,NA,FAM213B,relaxed,NA,NA,NA,FAM213B
OG0011421,NA,NA,NA,NA,YOD1,relaxed,NA,NA,NA,YOD1
OG0011422,NA,NA,NA,NA,ALDH4A1,relaxed,NA,NA,NA,ALDH4A1
OG0011423,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ACOT8
OG0011424,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MYBL2
OG0011429,NA,NA,NA,NA,SLC8B1,relaxed,NA,NA,NA,SLC8B1
OG0011435,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TMEM81
OG0011440,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,HDC
OG0011442,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CDPF1
OG0011444,NA,NA,paml_selected,NA,LAD1,relaxed,NA,NA,NA,LAD1
OG0011445,NA,NA,NA,NA,CCDC105,relaxed,NA,NA,NA,CCDC105
OG0011446,NA,NA,NA,NA,TMED8,relaxed,NA,NA,NA,TMED8
OG0011447,NA,NA,paml_selected,NA,FBLN5,relaxed,NA,NA,NA,FBLN5
OG0011448,NA,NA,NA,NA,LRR1,relaxed,NA,NA,NA,LRR1
OG0011450,NA,NA,NA,NA,PRMT6,relaxed,NA,NA,NA,PRMT6
OG0011452,NA,intensified,NA,NA,NA,NA,NA,NA,NA,OTUD1
OG0011453,NA,NA,NA,NA,BTD,relaxed,NA,NA,NA,BTD
OG0011456,NA,intensified,NA,NA,NA,NA,NA,NA,NA,ANKRD66
OG0011457,NA,intensified,NA,NA,NA,NA,NA,NA,NA,BCL2L11
OG0011458,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CENPF
OG0011461,NA,NA,NA,NA,TMEM129,relaxed,NA,NA,NA,TMEM129
OG0011463,NA,NA,paml_selected,NA,AMER2,relaxed,NA,NA,NA,AMER2
OG0011465,NA,intensified,NA,NA,NA,NA,NA,NA,NA,UBXN10
OG0011466,NA,NA,paml_selected,NA,HPS6,relaxed,NA,NA,NA,HPS6
OG0011468,NA,NA,paml_selected,NA,ZNF592,relaxed,NA,NA,NA,ZNF592
OG0011469,NA,intensified,NA,NA,NA,NA,NA,NA,NA,SRP54
OG0011470,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,Theg
OG0011472,NA,NA,paml_selected,NA,C16orf89,relaxed,NA,NA,NA,C16orf89
OG0011473,NA,NA,NA,NA,DAND5,relaxed,NA,NA,NA,DAND5
OG0011476,NA,intensified,NA,NA,NA,NA,NA,NA,NA,MSANTD4
OG0011477,NA,NA,NA,NA,KLHDC7A,relaxed,NA,NA,NA,KLHDC7A
OG0011479,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ALKBH3
OG0011483,NA,NA,NA,NA,CDCP2,relaxed,NA,NA,NA,CDCP2
OG0011513,NA,NA,NA,NA,SLC7A4,relaxed,NA,NA,NA,SLC7A4
OG0011514,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,POLD2
OG0011515,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ARID5A
OG0011519,NA,NA,paml_selected,NA,IFT122,relaxed,NA,NA,NA,IFT122
OG0011523,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,PEX7
OG0011524,NA,NA,NA,NA,GTF2A1,relaxed,NA,NA,NA,GTF2A1
OG0011525,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CAAP1
OG0011526,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C11orf68
OG0011527,NA,intensified,NA,NA,NA,NA,NA,NA,NA,XPA
OG0011528,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SCLT1
OG0011533,NA,NA,NA,NA,PGGT1B,relaxed,NA,NA,NA,PGGT1B
OG0011535,NA,NA,NA,NA,OCSTAMP,relaxed,NA,NA,NA,OCSTAMP
OG0011536,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,XPC
OG0011540,NA,NA,NA,NA,IFT74,relaxed,NA,NA,NA,IFT74
OG0011542,NA,intensified,NA,NA,NA,NA,NA,NA,NA,EXOSC2
OG0011543,NA,NA,NA,NA,NDOR1,relaxed,NA,NA,NA,NDOR1
OG0011549,NA,NA,NA,NA,PPP1R36,relaxed,NA,NA,NA,PPP1R36
OG0011550,NA,NA,NA,NA,SAMD12,relaxed,NA,NA,NA,SAMD12
OG0011553,NA,NA,paml_selected,NA,GNB1L,relaxed,NA,NA,NA,GNB1L
OG0011554,NA,NA,NA,NA,COQ5,relaxed,NA,NA,NA,COQ5
OG0011555,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FBXW8
OG0011556,NA,NA,paml_selected,NA,TCTN2,relaxed,NA,TCTN2,eyeloss,TCTN2
OG0011560,NA,NA,NA,NA,POLK,relaxed,NA,NA,NA,POLK
OG0011561,NA,NA,paml_selected,NA,GPR98,relaxed,NA,NA,NA,GPR98
OG0011564,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SPEF2
OG0011565,NA,NA,NA,NA,EIF3F,relaxed,NA,NA,NA,EIF3F
OG0011566,NA,NA,paml_selected,NA,ERCC5,relaxed,NA,ERCC5,eyeloss,ERCC5
OG0011567,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CENPQ
OG0011568,NA,NA,paml_selected,NA,SETDB2,relaxed,NA,NA,NA,SETDB2
OG0011571,NA,NA,NA,NA,POLL,relaxed,NA,NA,NA,POLL
OG0011575,NA,NA,NA,NA,TMPRSS7,relaxed,NA,NA,NA,TMPRSS7
OG0011577,NA,intensified,NA,NA,NA,NA,NA,NA,NA,RAD54B
OG0011579,NA,NA,NA,NA,BOLA1,relaxed,NA,NA,NA,BOLA1
OG0011580,NA,intensified,paml_selected,NA,NA,NA,NA,NA,NA,FAM151A
OG0011582,NA,intensified,NA,NA,NA,NA,NA,NA,NA,ISYNA1
OG0011586,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ZNF236
OG0011587,NA,NA,NA,NA,TF,relaxed,NA,NA,NA,TF
OG0011589,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TMEM223
OG0011590,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NOP14
OG0011591,NA,intensified,NA,NA,NA,NA,NA,NA,NA,KLF8
OG0011593,NA,NA,NA,NA,TCFL5,relaxed,NA,NA,NA,TCFL5
OG0011594,NA,NA,NA,NA,CCM2L,relaxed,NA,NA,NA,CCM2L
OG0011595,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TTLL9
OG0011597,NA,NA,paml_selected,NA,ZNF341,relaxed,NA,NA,NA,ZNF341
OG0011599,NA,intensified,NA,NA,NA,NA,NA,NA,NA,MLH3
OG0011600,NA,NA,NA,NA,SUMF1,relaxed,NA,NA,NA,SUMF1
OG0011602,NA,NA,NA,NA,COL7A1,relaxed,NA,NA,NA,COL7A1
OG0011605,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SFI1
OG0011607,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,LRRC41
OG0011609,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C1orf146
OG0011610,NA,NA,NA,NA,AGBL5,relaxed,NA,NA,NA,AGBL5
OG0011611,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TMEM214
OG0011614,NA,NA,NA,NA,TTLL1,relaxed,NA,NA,NA,TTLL1
OG0011616,NA,intensified,NA,NA,NA,NA,NA,NA,NA,TSPAN12
OG0011623,absrel,intensified,NA,NA,NA,NA,NA,NA,NA,MGP
OG0011626,NA,NA,NA,NA,KLHL42,relaxed,NA,NA,NA,KLHL42
OG0011630,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NUDT22
OG0011631,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MAN2C1
