Ammel,Ammex,Asmec,Asmes,Chlan,Darer,Gamor,Hegla,Hosap,Leocu,Luden,Mymur,Ornil,Plwal,Prang,Scvul,Sians,Sigra,Sirhi,Tagut,Thmac,Trros,Trtib,Xetro,Zoviv,nSp,og,selectionF,selectionB,allF,allB
1,1,1,1,1,0.174387020773382,0.502218875647728,6.60492377291266e-07,1,1,1,NA,0.507876150394307,1,0.102808492832839,1,1,NA,1,1,1,0.150987991841627,NA,1,0.519216457728808,hits_per_22_species,OG0011749,1,0,8,14
1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,0,1,1,1,1,1,1,1,hits_per_22_species,OG0011765,0,1,6,16
1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,NA,3.26535903871772e-09,1,1,1,1,1,1,1,hits_per_22_species,OG0011869,0,1,7,15
1,0.0584502479430081,1,1,1,0.00598925628887992,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,1,1,0.00244260431140564,1,1,hits_per_22_species,OG0011874,0,2,7,15
1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,0.276577799688575,1,1,1,1,1,1,1,1,hits_per_22_species,OG0011924,0,0,7,15
1,1,1,1,1,NA,1,1.04457600236252e-07,1,1,1,1,1,NA,1,1,1,2.28754903908168e-07,1,1,1,1,NA,1,1,hits_per_22_species,OG0011931,1,1,8,14
1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,NA,1,1,0,0,1,1,1,1,1,0.284087228645052,hits_per_22_species,OG0011955,1,1,7,15
1,1,1,1,NA,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,0.764965750961011,1,1,1.09912079437890e-12,1,1,hits_per_22_species,OG0012064,0,1,7,15
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,0,NA,1,1,1,1,1,0.00779283931676034,1,1,hits_per_22_species,OG0012103,0,2,6,16
NA,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012229,0,0,7,15
0.544615327347566,NA,0.000578521642267127,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1.50448304370165e-08,1,1,hits_per_22_species,OG0012294,1,1,6,16
1,1,1,1,NA,1,1,1,1,1,1,1,1,1,2.11114039139204e-07,0.0152187921456617,NA,0.247833630070958,NA,1,1,1,0.132605062681957,1,1,hits_per_22_species,OG0012311,1,1,6,16
1,NA,NA,1,1,NA,1,1,1,1,1,0.946728858765089,1,1,1,1,1,1,1,1,1,0.270180699054801,0.0427376407340526,1,1,hits_per_22_species,OG0012312,0,1,6,16
1,NA,1,1,1,4.7416304549408e-08,0.869436173810843,1,1,0.120351816525362,1,1,0.682369390710458,NA,1,1,NA,1,6.96074893280496e-07,0.9756316551452,1,1,1,1,1,hits_per_22_species,OG0012318,1,1,6,16
1,1,NA,1,1,1,0.184234568022092,1.88270469714258e-07,1,1,1,0.140418818902995,1,NA,1,1,1,1,0.00758787446789377,NA,1,1,1,1,0.0312070817357171,hits_per_22_species,OG0012321,2,1,7,15
1,NA,1,1,1,1,0.016171354377722,1,1.17821303763366e-06,0.00832034360172429,1,0.819275313041005,1,NA,0.328955968876069,1,NA,1,0.706070458249019,1,1,1,1,1,1,hits_per_22_species,OG0012322,0,3,6,16
1,1,1,1,NA,1,NA,1,1,1,7.29537596999563e-10,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012323,1,0,8,14
1,0.0568595526003301,1,1,1,NA,0.138053656463014,1,1,1,NA,0.237523367377816,1,1,0.316540328291851,0.236253720723978,1,1,1,1,1,1,NA,1,1,hits_per_22_species,OG0012325,0,0,7,15
0.0830617911898806,0.904630127435694,1,1,1,1,0.280724011186635,1,1,0.0371066426124604,NA,0.299073331073194,1,NA,0.303607293633301,1,0.0211140601187816,1,1,1.31055214458442e-08,1,1,NA,0.0825861549022455,0.0167144757603076,hits_per_22_species,OG0012327,1,3,7,15
1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,0.86809776012528,0.385007676654439,1,1,1,1,hits_per_22_species,OG0012331,0,0,7,15
1,1,1,1,1,1,1,1,1,0.898773310645398,NA,1,1,NA,1,1,1,0,1,NA,1,1,1,1,1,hits_per_22_species,OG0012332,0,1,7,15
1,0.912766406047395,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,0.192523596438814,1,NA,NA,1,1,2.93598478862123e-13,1,1,hits_per_22_species,OG0012333,0,1,7,15
1,1,1,1,1,0.659372624475206,1,1,1,NA,1,1,1,NA,1,1,1,0.000281390850663144,0,1,1,1,NA,1,0.112521059593094,hits_per_22_species,OG0012335,1,1,8,14
0.363052808786752,1,1,1,1,1,0.961769033634922,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012337,0,0,6,16
1,NA,1,3.31606964110165e-12,0.555032725520307,1,1,0.135414572544671,1,1,1,1,0.00161746527887063,1,0.527613042553336,1,1,NA,1,NA,1,1,0.000176036648433797,1,1,hits_per_22_species,OG0012339,0,3,7,15
1,0.00377956450731354,1,1,1,1,1,NA,NA,1,1,0.821627765349134,1,1,NA,1,1,9.10382880192628e-14,1,1,1,1,1,1,1,hits_per_22_species,OG0012340,1,1,6,16
1,1,1,1,1,1,0.00736294727464992,1,1,1,1,0.783027081160087,1,NA,NA,1,1,0.00786550671066699,1,NA,1,1,1,1,0.211515007580517,hits_per_22_species,OG0012342,0,2,7,15
1,0.150811471637969,1,1,1,1,0.239784953543613,1,1,1,NA,1,1,1,1,1,NA,0.284166208575085,1,NA,1,1,1,1,1,hits_per_22_species,OG0012345,0,0,6,16
1,1,0,1,1,NA,1,1,0.863400528319215,1,1,1,1,1,1,1,1,1,1,NA,1,0.228113262982205,0.0138514553470862,1,NA,hits_per_22_species,OG0012347,1,1,8,14
1,NA,1,1,1,1,1,1,1,1,1,0.860293342376492,1,NA,1,1,1,0.000133767857297851,NA,1,1,1,1,1,1,hits_per_22_species,OG0012348,0,1,6,16
1,NA,1,1,1,1,0.0362076909063782,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012349,0,1,6,16
1,1,1,1,1,1,1,NA,0.172106959279216,1,1,1,1,NA,1,1,1,NA,0.00602938994319402,1,1,1,0,1,1,hits_per_22_species,OG0012350,1,1,7,15
1,1,1,1,1,1,0.000330561112661998,NA,1,1,1,1,1,1,0.581852930122872,1,1,0.123017656103856,1,1,1,NA,4.22717567128972e-05,0.000878492861819513,NA,hits_per_22_species,OG0012356,0,3,6,16
1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,NA,1,1,1,1,0.00147336851937308,1,1,hits_per_22_species,OG0012358,0,1,8,14
1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,7.59420297757885e-07,8.27355858052381e-05,1,1,1,NA,1,NA,hits_per_22_species,OG0012373,1,1,8,14
1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,0.000365297558788391,1,1,1,1,1,hits_per_22_species,OG0012380,0,1,5,17
1,0.65109772041494,1,1,1,1,1,8.23924343529292e-05,1,0.917211303982197,1,1,1,NA,1,0.0193251859886687,1,1,NA,NA,1,1,2.87799140518685e-05,1,1,hits_per_22_species,OG0012386,1,2,7,15
1,1,1,1,2.50355292052973e-14,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,hits_per_22_species,OG0012387,0,1,7,15
1,NA,1,1,1,0.368472292491586,NA,1,1,1,1,1,1,NA,1,1,1,1.99325912002557e-05,1,1,1,1,0.00192385373233295,1,1,hits_per_22_species,OG0012388,0,2,7,15
1,NA,1,1,NA,1.25490400271211e-06,1,1,1,0.22689244487115,1,1,1,0.360844314482202,1,1,4.55191440096314e-15,1.07128841575488e-06,NA,0.226183319485496,1,1,0.0306107069959884,0.226237802580839,0.0671242010470569,hits_per_22_species,OG0012397,1,3,6,16
0.0405341596947412,0.00170331405974622,1,0.472624329377066,1,1,0.00931207449960614,1,0.478598501250513,1,NA,NA,1,0.379680420270441,1.90240490027804e-09,1,7.68005681092698e-05,NA,1,1.1491583466694e-05,0.899588742715414,1,1,0.0229662452887799,0.00506965451077274,hits_per_22_species,OG0012399,3,5,7,15
1,NA,1,1,0.713972333115167,1,1,1,1,1,1,1,1,NA,1,1,1,1,1.38171122099351e-07,1,1,1,0.019511573470421,NA,1,hits_per_22_species,OG0012402,1,1,7,15
0.933130077684391,1,1,1,0.150375398105969,1,0.786029705954556,1,1,0.0156067791980258,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012404,0,1,6,16
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,5.04180434280355e-05,1,1,1,0.188231692267718,1,1,hits_per_22_species,OG0012414,1,0,7,15
1,1,1,NA,1,1,1,8.62156234737732e-08,0.0262597490606109,1,0.0352715041694648,0.336477357435117,0.102406276898455,0.0594365751177935,1,1,1,1,NA,1,1,1,NA,1,1,hits_per_22_species,OG0012419,2,1,7,15
0.15433668350088,0.296891919609258,1,1,1,NA,1,1,1,1,1,1,1,0.00364273633699846,1,1,NA,NA,1,1,1,1,1,1,1,hits_per_22_species,OG0012421,0,1,7,15
1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,0.174665786144915,1,1,1,1,1,6.07225381088483e-12,0.761220020416925,1,1,hits_per_22_species,OG0012426,1,0,7,15
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,0.0323806149478845,NA,NA,1,1,1,0.00731735228017427,1,1,hits_per_22_species,OG0012435,1,1,7,15
1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,0.205066126601587,1,1,1,1,1,hits_per_22_species,OG0012437,0,0,7,15
1,NA,1,1,1,1,1,NA,0.384957702610305,1,1,1,1,NA,1,1,2.20540114020951e-06,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012440,1,0,6,16
1,1,1,1,1,1,1,1,0.250512495100882,NA,1,1,1,NA,1,1.0747148921908e-06,1,0.881458748914221,NA,1,1,1,2.83055353039741e-06,1,1,hits_per_22_species,OG0012448,0,2,7,15
1,1,1,NA,1,1,1,0.919023065993238,1,NA,1,1,1,1,1.43515876416256e-06,1,7.28306304154103e-13,1,1,NA,1,1,1,1,1,hits_per_22_species,OG0012450,2,0,8,14
1,1,1,1,NA,1,0.359439534453873,1,1,1,NA,0.0216015247979943,1,NA,1,1,1,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012458,0,1,7,15
1,1,1,1,1,1,1,2.11551984650171e-05,0.000337117529221331,1,NA,1,1,1,1,1,0.00018931258726651,1,NA,1,1,1,NA,1,0.0103169005782911,hits_per_22_species,OG0012463,2,2,6,16
0.61622886741535,1,1,1,0,1,0.00644978641115734,0.602824038612125,0.00808766473429401,0.0760050015095257,0.02834503339433,0.0783307776216654,1,NA,NA,0.0594439391017199,1,1,1,NA,1,1,2.57821548769188e-05,1,0.354550248667101,hits_per_22_species,OG0012470,1,4,7,15
0.0771527880014533,1,1,1,1,NA,NA,1,1,1,0.220213026392879,NA,1,1,1,1,1,1,1,1,1,1,0.00642643907016327,1,1,hits_per_22_species,OG0012473,0,1,8,14
1,NA,0.261313610963773,1,0.375059445676572,0.431095254726303,1,1,1,1,NA,1,1,1,0.000761515256618828,1,1,0,1,1,1,1,NA,0.0160550637531384,0.0105661934185556,hits_per_22_species,OG0012478,1,3,6,16
NA,1,1,1,0.759746756408636,0.178332029961028,0.0820136186201095,1,0.00320683169177993,1,0.00679938302612093,0.00132730494847611,1,NA,0.0393752232913935,1,1,NA,0.230204477417288,1,1,1,1,1,0.934021980049868,hits_per_22_species,OG0012480,2,2,8,14
1,NA,1,1,1,NA,1,1,1,1,1,0.00266711640764067,1,1,1,1,1,1,1,1,1,1,NA,1,1,hits_per_22_species,OG0012486,0,1,7,15
1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,1,1,1,hits_per_22_species,OG0012487,0,0,7,15
1,0.121884443334256,1,1,NA,1,1,1,1,1,1,0.106905392429572,1,NA,1,1,1,1,NA,1,1,1,9.87919960215855e-05,1,1,hits_per_22_species,OG0012493,0,1,7,15
1,1,1,1,1,NA,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012498,0,0,8,14
1,1,1,1,1,1,1,1,6.08499633536486e-06,0.735802274457239,NA,1,1,NA,0.000454280674424545,1,NA,1,1,1,0.0192163017872688,1,1,1,1,hits_per_22_species,OG0012501,1,2,6,16
1,1,7.63240556145295e-07,1,1,1,1,1,1,NA,1,1,1,1,1,0.284042155020932,1,NA,1,NA,1,1,1,1,1,hits_per_22_species,OG0012509,1,0,8,14
1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,1,1,6.51594708516168e-05,1,1,1,1,1,1,hits_per_22_species,OG0012518,1,0,7,15
0.0702709684808966,1,1,1,1,1,1,0.0485084025155209,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,hits_per_22_species,OG0012523,1,0,7,15
1,1,1,1,NA,1,0.431932084025519,1,1,1,1,1,1,5.51334354081945e-05,1,1,1,1,NA,NA,1,1,7.69813950541876e-05,1,1,hits_per_22_species,OG0012534,0,2,7,15
1,1,NA,1,1,0.187015316973075,1,NA,1,0.000370964855305189,1,1,1,1,1,1,1,1,NA,1,0.764882299879942,1,1,1,1,hits_per_22_species,OG0012542,0,1,5,17
1,1,1,1,1,NA,0.19284767249423,1,1,1,0.632587161015431,1,0.501182683791679,NA,NA,1,1,1,1,1,0.123821790324684,1,1,1,1,hits_per_22_species,OG0012548,0,0,7,15
1,NA,1,1,1,1,NA,1,1,1,1,0.180728945965782,1,NA,1,1,1,1,1,0.10412036111057,1,1,1,1,1,hits_per_22_species,OG0012549,0,0,7,15
1,1,0.979365694060179,0.000534002740322226,1,1,1,1,1,NA,1,1,1,NA,1,1,NA,6.82899637949319e-08,1,1,1,1,0.0202899020841799,1,1,hits_per_22_species,OG0012551,0,3,7,15
1,1,1,1,0.0465004388141854,1,1,1,0.709468157747191,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,3.23767240628659e-07,1,1,hits_per_22_species,OG0012553,0,2,6,16
1,1,1,1,1,NA,0.870515129303583,1,1,0.524760478055732,NA,1,1,NA,1,1,0.166417492839418,1,1,0.00902095030265393,1,1,1,1,1,hits_per_22_species,OG0012557,0,1,7,15
1,1,1,1,0.267449430517965,1,0.964029149541174,5.7175597986292e-05,1,1,NA,1.16230858271393e-10,1,1,0.847230283701302,NA,2.58231428840183e-05,0.023590450274768,1,NA,0.366864915838907,0.00730524964841972,0.957466415041481,1,1,hits_per_22_species,OG0012558,3,2,7,15
1,1,1,1,1,1,1,1,0.50265281240376,1,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,hits_per_22_species,OG0012563,0,0,7,15
1,NA,1,1,1,1,1,NA,0.178498195123922,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012567,0,0,6,16
1,1,1,1,1,1,1,1,1.69001082661602e-06,1,1,1,1,NA,1,1,1,NA,1,0.349563559936715,1,1,NA,1,1,hits_per_22_species,OG0012571,0,1,8,14
1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012582,0,0,6,16
1,1,1,1,NA,1,0.0419376660941904,NA,1,0.460667220564172,0.000601637283235257,1,1,1,1,3.94513310908451e-10,NA,0,1.70859628112474e-08,1,1,1,1,1,0.00106024419686973,hits_per_22_species,OG0012584,2,4,6,16
1,1,1,1,7.56561708372128e-05,NA,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012586,0,1,7,15
1,NA,5.81347747719008e-11,0.768848335816894,1,NA,0.00619450538868771,1,1,1,1,0.928375286250545,0.135694398297677,NA,1,1,1,1,1,1,0.71494137743171,0.0530159111486392,0.148660686680106,1,1,hits_per_22_species,OG0012596,1,1,7,15
1,NA,1,1,0.0313990065822534,1,1,1,1,1,0.0422010900962191,1,1,1,NA,1,1,1,NA,1,1,1.07372832847119e-10,1,1,1,hits_per_22_species,OG0012597,2,1,5,17
1,1,1,1,1,NA,0.357946659091473,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012601,0,0,7,15
1,1,1,1,1,1,1,2.27595720048157e-15,1,1,0.979267239488682,1,1,NA,1,1,1,1,NA,1,1,1,NA,1,1,hits_per_22_species,OG0012605,1,0,7,15
1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012606,0,0,6,16
0.942501227552322,NA,1,1,1,0.589739800450074,1,NA,1,0.235265139267662,1,1,1,1,1,1,1,1,3.39288114825642e-08,1,1,1,NA,1,1,hits_per_22_species,OG0012610,1,0,6,16
1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,0.00371077438491391,hits_per_22_species,OG0012615,0,1,7,15
0.188188947614569,1,1,1,1,1,0.625501634330894,1,1,0.623659167002744,0.0581359009232806,1,0.0141781524352812,1,NA,1,1,NA,1,0.000349686198186594,0.316368280965825,0.481505484357437,NA,1,1,hits_per_22_species,OG0012617,0,2,7,15
1,1,1,1,1,1,1,1,1,NA,1,0.123082395504202,1,NA,1.29673759508009e-06,1,NA,1,1,1,0.903032493157727,1,2.95657082149958e-09,1,1,hits_per_22_species,OG0012619,1,1,7,15
1,NA,1,1,1,NA,1,1,1.15028524705352e-07,1,1,0.312515484799458,0.352782512711078,1,0.611150479626862,1,1,1,1,NA,0.0346382494991877,1,0.61405836909854,1,0.502527360273068,hits_per_22_species,OG0012622,0,2,7,15
1,NA,1,1,1,2.93637632153842e-07,0.65795405542255,1,0.780336271968733,1,1,1,1,NA,1,1,NA,1,1,1,1,1,0.00102401605269753,1,1,hits_per_22_species,OG0012630,0,2,6,16
0.000921001884542028,0.0463156043394113,NA,0.00289767694728482,1,1,5.91748872125208e-14,NA,0.29726504695573,4.78884449049422e-05,0.000270164398986195,0.000480190538120207,1,NA,0.299999952268451,1,0.392379773744767,0.0815338529778875,1,0.420899962082456,1,1,1,0.736200079304794,0.105512298472169,hits_per_22_species,OG0012631,2,5,6,16
NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012636,0,0,8,14
NA,0.0697858559214055,1,1,1,1,1,1,0.719144818362955,1,1,1,1,0.00264144136960853,1,1,NA,1,1,NA,1,1,1,1,1,hits_per_22_species,OG0012637,0,1,7,15
NA,1,1,1,NA,1,1,1,0.432369593790199,1,1,0.325377831789074,1,1,1,1,1,1,NA,1,1,1,1,1,1,hits_per_22_species,OG0012641,0,0,7,15
NA,1,1,1,1,NA,1,1,1,1,1,1,1,0.930152067774905,0.606031365625029,1,1,1,1,0.580132764779928,1,1,NA,1,1,hits_per_22_species,OG0012654,0,0,8,14
NA,1,1,1,1,NA,1,1,1,1,NA,1,1,0.219299042119447,1,1,0.000953444398683612,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012655,1,0,7,15
NA,NA,1,0.0064980570119495,0.0235944580764984,1,1,0.0345736966330032,1,0.478713710432065,1,1,6.28880432396173e-06,1,7.90939692351111e-05,1,1,1,1,NA,1,1,5.19856618863557e-09,1,0.243544103108753,hits_per_22_species,OG0012671,2,4,7,15
NA,1,1,0.239463197275325,1,0.039579185941875,1,1,0.872731944290041,1,1,1,1,1,1,NA,1,1,NA,1,0.406018757248243,1,0,1,1,hits_per_22_species,OG0012674,0,2,7,15
NA,NA,1,1,1,NA,0.892610528670339,0.799427053058949,1,1,0.193644937528981,1,1,1,1,1,1,1,0.0483319447705997,1,1,1,1,1,1,hits_per_22_species,OG0012675,1,0,7,15
NA,NA,1,1,1,1,1,1,1,1,1,1,1,0.0985725944651185,0.608311877229635,1,1,1,1,1,1,1,0.0833646027901058,1,NA,hits_per_22_species,OG0012685,0,0,7,15
NA,NA,1,1,1,0.0306254675180966,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012687,0,1,7,15
NA,NA,1,1,1,1,1,1,1,1,NA,0.322910580591048,1,1,0.00159160381774154,1,1,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012688,1,0,6,16
NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,hits_per_22_species,OG0012693,0,0,6,16
0.628887609250704,1,1,1,1,1,NA,1,1,0.126953633830585,1,NA,NA,1,1,1,1,1,1,0.0554500491895404,1,1,1,1,1,hits_per_22_species,OG0013030,0,0,8,14
1,1,1,1,0.0637136946589378,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,0.000557996139024519,1,1,1,1,1,hits_per_22_species,OG0013033,0,1,7,15
1,1,0,1,1,NA,0.200683310468216,1,1,0.572173111388508,1,1,1,0.603140165699399,0.581157169493507,1,1,1,1,1,1,NA,NA,1,1,hits_per_22_species,OG0013034,1,0,7,15
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.309307078848191,NA,1,1,0.980109799183155,NA,1,1,1,1,NA,hits_per_22_species,OG0013041,0,0,8,14
1,1,1,1,1,1,1,1,5.7930549246521e-10,NA,NA,1,1,NA,1,1,4.42810596856802e-07,1,1.13797860024078e-14,1,1,1,1,1,1,hits_per_22_species,OG0013052,2,1,7,15
1,1,1,1,1,NA,1,0.0277330388016799,1,NA,1,1,1,NA,0.296663905432389,1,1,0.000473003871610533,1,1,0.262087889934086,1,1,1,1,hits_per_22_species,OG0013053,1,1,8,14
1,1,0.292230252555111,1,1,1,1,1,0.0698312654426887,0.000797789185738806,0.15261043410667,1,1,NA,0.0493927563747276,1,1,1.69536594318842e-05,NA,1,1,9.98425681708603e-06,0.00341306205099401,NA,0.335757761187611,hits_per_22_species,OG0013066,2,3,7,15
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,NA,1,1,hits_per_22_species,OG0013071,0,0,8,14
1,0.0253708267482282,1,1,0.302009695203883,NA,1,0.539057396405801,1,1,1,1,0.52504985308613,1,0.000180614429678982,1,3.86912724081867e-14,1,1,1,0.309279919238526,NA,NA,1,1,hits_per_22_species,OG0013076,3,0,7,15
1,NA,1,1,1,1,1,1,1,0.247198108540707,NA,1,1,NA,1,1,1,1.59894680207273e-05,1,1,1,1,1,1,1,hits_per_22_species,OG0013077,0,1,6,16
1,NA,1,1,1,1,1,1,1,NA,1,1,0.119695760638381,NA,0.237489468458155,1,1,1,1,1,0.61058064698436,1,1,1,0.39976653599037,hits_per_22_species,OG0013083,0,0,7,15
1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,hits_per_22_species,OG0013086,0,0,8,14
1,1,1,1,NA,NA,1,8.3982147419559e-05,1,1,1,1,1,NA,0.0539475413240229,1,0.000497659563380104,1,1,0.000438604355645911,1,1,1,1,1,hits_per_22_species,OG0013087,2,1,8,14
0.691634433406161,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,hits_per_22_species,OG0013091,0,0,7,15
0.518706455419,0.758704880666293,NA,0.161019407429128,1,1,0.0416450382807779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,hits_per_22_species,OG0013095,0,1,6,16
1,NA,1,1,1,1,0.11142206405622,1,1,NA,1,1,1,NA,1,0.712726342209229,1,0.696182161736197,1,1,1,1,1,1,1,hits_per_22_species,OG0013097,0,0,7,15
1,1,1,1,1,5.56398755777177e-05,NA,1,1,1,1,1,1,1,1,1,NA,1.0003126632574e-07,NA,1,1,1,1,1,1,hits_per_22_species,OG0013100,0,2,6,16
1,1,1,1,1,NA,0.0279028536289871,1,6.36189990799174e-07,0.310194588402821,NA,1,1,0.0718127928544186,1,1,1,1,1,NA,1,1,1,1,1,hits_per_22_species,OG0013105,0,2,7,15
1,1,1,1,1,NA,0.01256919479387,NA,1,1,1,0.000460309564107142,1,1,1,1,1,1,1,NA,0.313276726088532,1,0.0845740728889037,1,1,hits_per_22_species,OG0013112,0,2,7,15
1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,0.298667912611438,NA,0.730148511918867,1,0.00161350035161917,1,1,1,1,hits_per_22_species,OG0013114,0,1,8,14
1,1,1,1,NA,1,NA,1,1,1,1,1,1,NA,1,1,1,0,1,1,1,1,1,0.329365208730429,1,hits_per_22_species,OG0013115,0,1,8,14
1,1,NA,1,1,1,0.000285679649226101,1,1,NA,1,1,1,NA,1,1,1,1,0.376914105404893,1,1,1,1,1,1,hits_per_22_species,OG0013122,0,1,7,15
1,0.0241601186792488,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,0.000365914103073184,1,1,1,1,hits_per_22_species,OG0013125,1,1,7,15
1,NA,1,1,0.00442847634777532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,hits_per_22_species,OG0013126,0,1,6,16
3.21344213471964e-05,NA,1,1,1,6.77265039383812e-06,1,1,1,1,1,1,0.676945518971577,NA,1,1,1,1,1,1,1,0.000312365930172476,NA,1,1,hits_per_22_species,OG0013146,1,2,7,15
1,1,3.05661052024675e-11,1,1,NA,1,0.000381749796408648,1,1,1,1,1,NA,1,0.421850901178582,1,9.09605606835839e-07,1,0.996034702256072,1,1,5.65794078255522e-10,1,NA,hits_per_22_species,OG0013147,2,2,8,14
1,1,1,1,NA,1,1,NA,6.76654567667301e-05,0.143755749610739,0.33869324080441,1,1,1,1,1,1,4.56579773988608e-11,1,1,1,0.261998020081058,NA,1,1,hits_per_22_species,OG0013152,0,2,7,15
NA,1,1,1,NA,0.0209674135409246,1,1,1,1,1,1,1,0.0225357225111407,0.0387996713286312,0.00229691376397484,NA,1,0,1,1,0.00313646669387546,1,1,1,hits_per_22_species,OG0013161,3,3,7,15
NA,NA,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,0.077170811892657,1,1,hits_per_22_species,OG0013211,0,0,7,15
1,1,1,1,1,1,1,0.835304023139525,1,1,1,1,1,1,1,NA,1,0,1,1,NA,1,1,1,1,hits_per_23_species,OG0005541,0,1,8,15
0.310974980696238,NA,1,1,1,1,1,1,1,0.149488660928373,0.942680935898416,1,1,0.0151655068955203,1,1,1,4.65090018719749e-07,NA,1,1,1,1,1,1,hits_per_23_species,OG0007202,0,2,6,17
1,0.161561657785794,1,1,1,0.925976390536609,0.232030670686298,1,1,0.450184093601892,1,0.0484949358770456,1,NA,NA,1,1,1.90575388803183e-09,1,1,1,0,1,1,1,hits_per_23_species,OG0007461,1,2,7,16
0.0125045021717405,1,1,1,1,1,1,1,1,1,0.30103244091311,1,0.660149437443691,1,1,1,NA,1,NA,1,1,8.96855207765945e-07,0,1,1,hits_per_23_species,OG0007900,1,2,6,17
1,NA,1,1,1,0.241117091641255,1,1,1,1,1,1,1,0.0709806492123533,1,1,9.72763656292841e-08,1,0.111596477280499,1,1,1,NA,1,1,hits_per_23_species,OG0008154,1,0,7,16
1,1,1,1,1,0.000811081209685149,1,2.62005349083161e-08,1,1,1,1,1,1,1,NA,1,3.53154521772758e-05,NA,1,1,1,1,1,1,hits_per_23_species,OG0008338,1,2,7,16
1,1,1,1,1,1,1,1,0.137814229173544,1,1,0.268773696058278,1,1,1,1,NA,NA,1,1,0.25266311375759,1,1,1,1,hits_per_23_species,OG0008415,0,0,7,16
