OG_ID,gene_symbol.x,analysis_absrel,gene_symbol.y,analysis_relax_selection,analysis_paml,analysis_cafe_expanded,gene_symbol.x,analysis_relax_relaxed,analysis_cafe_contracted,gene_symbol.y,condition,gene_symbol
OG0011667,NA,NA,NA,NA,NA,NA,PRDM6,relaxed,NA,NA,NA,PRDM6
OG0011676,NA,NA,C1orf228,intensified,NA,NA,NA,NA,NA,NA,NA,C1orf228
OG0011677,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,QSOX1
OG0011682,NA,NA,NA,NA,NA,NA,RABEPK,relaxed,NA,NA,NA,RABEPK
OG0011684,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,SLC31A1,pigmentation,SLC31A1
OG0011685,STIP1,selected,NA,NA,paml_selected,NA,STIP1,relaxed,NA,NA,NA,STIP1
OG0011688,NA,NA,NA,NA,NA,NA,ZNHIT3,relaxed,NA,NA,NA,ZNHIT3
OG0011690,NA,NA,PEX12,intensified,NA,NA,NA,NA,NA,NA,NA,PEX12
OG0011692,NA,NA,NA,NA,NA,NA,RNF214,relaxed,NA,NA,NA,RNF214
OG0011693,NA,NA,CPSF1,intensified,NA,NA,NA,NA,NA,CPSF1,pigmentation,CPSF1
OG0011694,NA,NA,NA,NA,NA,NA,QTRT1,relaxed,NA,NA,NA,QTRT1
OG0011697,NA,NA,NA,NA,paml_selected,NA,RECQL4,relaxed,NA,RECQL4,pigmentation,RECQL4
OG0011699,NA,NA,NA,NA,NA,NA,NUDCD1,relaxed,NA,NA,NA,NUDCD1
OG0011707,NA,NA,AP5Z1,intensified,NA,NA,NA,NA,NA,NA,NA,AP5Z1
OG0011709,NA,NA,NA,NA,NA,NA,SAMD12,relaxed,NA,NA,NA,SAMD12
OG0011710,NA,NA,MAPK15,intensified,paml_selected,NA,NA,NA,NA,NA,NA,MAPK15
OG0011711,NA,NA,NA,NA,paml_selected,NA,ASCC2,relaxed,NA,NA,NA,ASCC2
OG0011712,NA,NA,NA,NA,paml_selected,NA,SNRNP27,relaxed,NA,NA,NA,SNRNP27
OG0011713,NA,NA,NA,NA,paml_selected,NA,GNB1L,relaxed,NA,NA,NA,GNB1L
OG0011716,NA,NA,LRRC74B,intensified,NA,NA,NA,NA,NA,NA,NA,LRRC74B
OG0011722,NA,NA,TTC16,intensified,paml_selected,NA,NA,NA,NA,NA,NA,TTC16
OG0011733,NA,NA,NA,NA,paml_selected,NA,MVK,relaxed,NA,NA,NA,MVK
OG0011734,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,GAK
OG0011735,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FGB
OG0011736,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FBXL18
OG0011737,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FASTKD2
OG0011741,SUGT1,selected,SUGT1,intensified,paml_selected,NA,NA,NA,NA,NA,NA,SUGT1
OG0011744,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TAF5
OG0011745,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DIS3
OG0011747,NA,NA,NA,NA,NA,NA,NTHL1,relaxed,NA,NA,NA,NTHL1
OG0011749,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MYCBPAP
OG0011762,NA,NA,NA,NA,paml_selected,NA,HPN,relaxed,NA,NA,NA,HPN
OG0011765,NA,NA,NA,NA,NA,NA,EIF3K,relaxed,NA,NA,NA,EIF3K
OG0011767,NA,NA,TCEANC2,intensified,NA,NA,NA,NA,NA,NA,NA,TCEANC2
OG0011769,NA,NA,NA,NA,NA,NA,RPAP2,relaxed,NA,NA,NA,RPAP2
OG0011770,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,IL20RB
OG0011775,NA,NA,NA,NA,NA,NA,LACTB2,relaxed,NA,NA,NA,LACTB2
OG0011777,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PPP1R26
OG0011780,NA,NA,NA,NA,NA,NA,DOLK,relaxed,NA,NA,NA,DOLK
OG0011782,NA,NA,TPGS2,intensified,NA,NA,NA,NA,NA,NA,NA,TPGS2
OG0011786,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SEMA4D
OG0011788,NA,NA,FECH,intensified,NA,NA,NA,NA,NA,NA,NA,FECH
OG0011794,NA,NA,NOP14,intensified,paml_selected,NA,NA,NA,NA,NA,NA,NOP14
OG0011795,NA,NA,NA,NA,NA,NA,AMACR,relaxed,NA,NA,NA,AMACR
OG0011797,NA,NA,PRRG3,intensified,NA,NA,NA,NA,NA,NA,NA,PRRG3
OG0011799,NA,NA,NA,NA,NA,NA,HEATR6,relaxed,NA,NA,NA,HEATR6
OG0011805,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TTLL9
OG0011808,NA,NA,NA,NA,NA,NA,ZNF341,relaxed,NA,NA,NA,ZNF341
OG0011810,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CPSF3L
OG0011814,NA,NA,ITIH6,intensified,paml_selected,NA,NA,NA,NA,NA,NA,ITIH6
OG0011820,NA,NA,NA,NA,NA,NA,TUBGCP5,relaxed,NA,NA,NA,TUBGCP5
OG0011821,NA,NA,NA,NA,NA,NA,CRBN,relaxed,NA,NA,NA,CRBN
OG0011822,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,COL7A1
OG0011823,NA,NA,TNFRSF4,intensified,NA,NA,NA,NA,NA,NA,NA,TNFRSF4
OG0011826,NA,NA,DDIT3,intensified,NA,NA,NA,NA,NA,NA,NA,DDIT3
OG0011829,NA,NA,NA,NA,NA,exapnded,NA,NA,NA,NA,NA,-
OG0011832,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,HYI
OG0011834,NA,NA,NA,NA,NA,NA,KLHL30,relaxed,NA,NA,NA,KLHL30
OG0011841,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,VEZT
OG0011842,NA,NA,KIN,intensified,NA,NA,NA,NA,NA,NA,NA,KIN
OG0011847,NA,NA,CCDC59,intensified,NA,NA,NA,NA,NA,NA,NA,CCDC59
OG0011848,NA,NA,SOX5,intensified,paml_selected,NA,NA,NA,NA,SOX5,pigmentation,SOX5
OG0011852,NA,NA,NA,NA,paml_selected,NA,ACOX1,relaxed,NA,NA,NA,ACOX1
OG0011853,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PPP1R12C
OG0011855,NA,NA,NA,NA,NA,NA,CYP27C1,relaxed,NA,NA,NA,CYP27C1
OG0011861,NA,NA,TRIQK,intensified,NA,NA,NA,NA,NA,NA,NA,TRIQK
OG0011862,NA,NA,NA,NA,NA,NA,GTF2H4,relaxed,NA,NA,NA,GTF2H4
OG0011863,NA,NA,SNAPIN,intensified,NA,NA,NA,NA,NA,NA,NA,SNAPIN
OG0011864,NA,NA,PEX11B,intensified,NA,NA,NA,NA,NA,NA,NA,PEX11B
OG0011865,NA,NA,TXN2,intensified,NA,NA,NA,NA,NA,NA,NA,TXN2
OG0011866,NA,NA,FBF1,intensified,paml_selected,NA,NA,NA,NA,NA,NA,FBF1
OG0011870,MYBPC1,selected,NA,NA,paml_selected,NA,MYBPC1,relaxed,NA,NA,NA,MYBPC1
OG0011872,NA,NA,NA,NA,NA,NA,PMPCB,relaxed,NA,NA,NA,PMPCB
OG0011873,NA,NA,NA,NA,NA,NA,MTPN,relaxed,NA,NA,NA,MTPN
OG0011876,NA,NA,TMEM173,intensified,paml_selected,NA,NA,NA,NA,NA,NA,TMEM173
OG0011879,NA,NA,WDR61,intensified,NA,NA,NA,NA,NA,NA,NA,WDR61
OG0011881,NA,NA,NA,NA,NA,NA,SLC35A4,relaxed,NA,NA,NA,SLC35A4
OG0011882,NA,NA,NA,NA,paml_selected,NA,SLC35B4,relaxed,NA,NA,NA,SLC35B4
OG0011883,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,STOML1
OG0011884,NA,NA,NA,NA,NA,NA,NEIL1,relaxed,NA,NA,NA,NEIL1
OG0011887,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MPI
OG0011888,NA,NA,NA,NA,paml_selected,NA,AP4E1,relaxed,NA,NA,NA,AP4E1
OG0011891,NA,NA,NUPL2,intensified,NA,NA,NA,NA,NA,NA,NA,NUPL2
OG0011892,NA,NA,NA,NA,NA,NA,CYP51A1,relaxed,NA,NA,NA,CYP51A1
OG0011898,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,HLCS
OG0011906,NA,NA,FOXRED1,intensified,NA,NA,NA,NA,NA,NA,NA,FOXRED1
OG0011907,NA,NA,SETD9,intensified,NA,NA,NA,NA,NA,NA,NA,SETD9
OG0011908,NA,NA,NA,NA,NA,NA,PPIL6,relaxed,NA,NA,NA,PPIL6
OG0011909,NA,NA,SLC35B2,intensified,NA,NA,NA,NA,NA,NA,NA,SLC35B2
OG0011910,NA,NA,NA,NA,NA,NA,CPSF2,relaxed,NA,NA,NA,CPSF2
OG0011911,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MCIDAS
OG0011912,NA,NA,SARDH,intensified,NA,NA,NA,NA,NA,NA,NA,SARDH
OG0011915,NA,NA,NA,NA,NA,NA,ORAOV1,relaxed,NA,NA,NA,ORAOV1
OG0011917,NA,NA,NA,NA,NA,NA,TK1,relaxed,NA,NA,NA,TK1
OG0011919,NA,NA,NA,NA,NA,NA,EFTUD1,relaxed,NA,NA,NA,EFTUD1
OG0011920,NA,NA,NA,NA,NA,NA,RTCA,relaxed,NA,NA,NA,RTCA
OG0011925,NA,NA,NA,NA,NA,NA,ELTD1,relaxed,NA,NA,NA,ELTD1
OG0011927,NA,NA,NA,NA,NA,NA,DDX49,relaxed,NA,NA,NA,DDX49
OG0011931,NA,NA,NA,NA,NA,NA,MRPL45,relaxed,NA,NA,NA,MRPL45
OG0011935,NA,NA,NA,NA,NA,NA,SLC6A5,relaxed,NA,NA,NA,SLC6A5
OG0011936,NA,NA,NA,NA,NA,NA,ELP4,relaxed,NA,NA,NA,ELP4
OG0011941,NA,NA,NA,NA,NA,NA,CCDC175,relaxed,NA,NA,NA,CCDC175
OG0011942,NA,NA,EFCAB2,intensified,paml_selected,NA,NA,NA,NA,NA,NA,EFCAB2
OG0011944,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C2orf43
OG0011949,NA,NA,CHMP3,intensified,paml_selected,NA,NA,NA,NA,NA,NA,CHMP3
OG0011950,NA,NA,AP5M1,intensified,NA,NA,NA,NA,NA,NA,NA,AP5M1
OG0011951,NA,NA,NA,NA,paml_selected,NA,DACT1,relaxed,NA,NA,NA,DACT1
OG0011952,NA,NA,NA,NA,NA,NA,CRLS1,relaxed,NA,NA,NA,CRLS1
OG0011953,NA,NA,EPHX2,intensified,NA,NA,NA,NA,NA,NA,NA,EPHX2
OG0011955,NA,NA,NEK9,intensified,paml_selected,NA,NA,NA,NA,NA,NA,NEK9
OG0011957,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PAPLN
OG0011958,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,RBKS
OG0011959,NA,NA,NA,NA,paml_selected,NA,RLF,relaxed,NA,NA,NA,RLF
OG0011960,NA,NA,MORN2,intensified,NA,NA,NA,NA,NA,NA,NA,MORN2
OG0011961,NA,NA,TRMT61B,intensified,NA,NA,NA,NA,NA,NA,NA,TRMT61B
OG0011962,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C16orf62
OG0011964,NA,NA,MED1,intensified,paml_selected,NA,NA,NA,NA,NA,NA,MED1
OG0011966,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,OAT,pigmentation,OAT
OG0011968,NA,NA,NA,NA,NA,NA,MRPL27,relaxed,NA,NA,NA,MRPL27
OG0011969,NA,NA,NA,NA,paml_selected,NA,FH,relaxed,NA,NA,NA,FH
OG0011971,NA,NA,NA,NA,NA,NA,Tha1,relaxed,NA,NA,NA,Tha1
OG0011974,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ACBD4
OG0011975,NA,NA,ICT1,intensified,NA,NA,NA,NA,NA,NA,NA,ICT1
OG0011976,NA,NA,NA,NA,paml_selected,NA,DAGLB,relaxed,NA,NA,NA,DAGLB
OG0011977,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DCXR
OG0011980,NA,NA,NA,NA,NA,NA,G6PC3,relaxed,NA,NA,NA,G6PC3
OG0011982,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PEMT
OG0011988,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PRPF19
OG0011990,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,NUP160
OG0011991,NA,NA,CDK10,intensified,NA,NA,NA,NA,NA,NA,NA,CDK10
OG0011992,NA,NA,MPZL3,intensified,NA,NA,NA,NA,NA,MPZL3,pigmentation,MPZL3
OG0011994,NA,NA,NA,NA,NA,NA,ZFP36,relaxed,NA,NA,NA,ZFP36
OG0011999,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CD3EAP
OG0012001,NA,NA,NA,NA,paml_selected,NA,MFRP,relaxed,NA,NA,NA,MFRP
OG0012002,NA,NA,DHX16,intensified,NA,NA,NA,NA,NA,NA,NA,DHX16
OG0012003,NA,NA,NA,NA,NA,NA,HSPA13,relaxed,NA,NA,NA,HSPA13
OG0012011,NA,NA,PARP9,intensified,NA,NA,NA,NA,NA,NA,NA,PARP9
OG0012015,PDIA5,selected,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,PDIA5
OG0012017,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,EFHC2
OG0012018,NA,NA,NA,NA,NA,NA,TSC22D1,relaxed,NA,NA,NA,TSC22D1
OG0012024,NA,NA,BCS1L,intensified,paml_selected,NA,NA,NA,NA,NA,NA,BCS1L
OG0012026,NA,NA,NA,NA,paml_selected,NA,PHGDH,relaxed,NA,NA,NA,PHGDH
OG0012028,NA,NA,NA,NA,NA,NA,DNAJC10,relaxed,NA,NA,NA,DNAJC10
OG0012029,NA,NA,NA,NA,NA,NA,CLYBL,relaxed,NA,NA,NA,CLYBL
OG0012031,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,COG3
OG0012032,NA,NA,NA,NA,NA,NA,ABCB8,relaxed,NA,NA,NA,ABCB8
OG0012033,NA,NA,NA,NA,NA,NA,DCAKD,relaxed,NA,NA,NA,DCAKD
OG0012035,NA,NA,NA,NA,NA,NA,NLRC3,relaxed,NA,NA,NA,NLRC3
OG0012037,NA,NA,ANKS3,intensified,NA,NA,NA,NA,NA,NA,NA,ANKS3
OG0012038,NA,NA,NA,NA,paml_selected,NA,TAF2,relaxed,NA,NA,NA,TAF2
OG0012039,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,XRCC2
OG0012049,NA,NA,NA,NA,NA,NA,DSCC1,relaxed,NA,NA,NA,DSCC1
OG0012050,NA,NA,NA,NA,paml_selected,NA,RUSC1,relaxed,NA,NA,NA,RUSC1
OG0012052,NA,NA,NA,NA,NA,NA,RIIAD1,relaxed,NA,NA,NA,RIIAD1
OG0012056,NA,NA,NA,NA,NA,NA,ZNF521,relaxed,NA,NA,NA,ZNF521
OG0012060,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SEMA4F
OG0012062,NA,NA,MAN2B2,intensified,NA,NA,NA,NA,NA,NA,NA,MAN2B2
OG0012063,NA,NA,RAP1GDS1,intensified,NA,NA,NA,NA,NA,NA,NA,RAP1GDS1
OG0012064,NA,NA,NA,NA,NA,NA,SLX1A,relaxed,NA,NA,NA,SLX1A
OG0012065,NA,NA,FASTKD3,intensified,NA,NA,NA,NA,NA,NA,NA,FASTKD3
OG0012067,NA,NA,NA,NA,NA,NA,D2HGDH,relaxed,NA,NA,NA,D2HGDH
OG0012068,NA,NA,NA,NA,NA,NA,RNF32,relaxed,NA,NA,NA,RNF32
OG0012069,NA,NA,NA,NA,NA,NA,SCP2,relaxed,NA,NA,NA,SCP2
OG0012074,NA,NA,NA,NA,NA,NA,MNAT1,relaxed,NA,NA,NA,MNAT1
OG0012076,WDR35,selected,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,WDR35
OG0012077,NA,NA,GOLGA5,intensified,NA,NA,NA,NA,NA,NA,NA,GOLGA5
OG0012081,NA,NA,ABCG8,intensified,NA,NA,NA,NA,NA,NA,NA,ABCG8
OG0012082,NA,NA,NA,NA,NA,NA,RRH,relaxed,NA,NA,NA,RRH
OG0012085,NA,NA,C7orf72,intensified,NA,NA,NA,NA,NA,NA,NA,C7orf72
OG0012086,NA,NA,NA,NA,NA,NA,GBF1,relaxed,NA,GBF1,pigmentation,GBF1
OG0012087,NA,NA,NA,NA,NA,NA,INPP5F,relaxed,NA,NA,NA,INPP5F
OG0012091,NA,NA,NA,NA,NA,NA,SFXN4,relaxed,NA,NA,NA,SFXN4
OG0012092,NA,NA,GSTCD,intensified,paml_selected,NA,NA,NA,NA,NA,NA,GSTCD
OG0012098,NA,NA,NA,NA,NA,NA,TTC17,relaxed,NA,NA,NA,TTC17
OG0012102,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ARHGEF6
OG0012103,NA,NA,NA,NA,NA,NA,GUF1,relaxed,NA,NA,NA,GUF1
OG0012104,NA,NA,NA,NA,NA,NA,BCAR1,relaxed,NA,NA,NA,BCAR1
OG0012108,NA,NA,POLR3B,intensified,NA,NA,NA,NA,NA,NA,NA,POLR3B
OG0012109,NA,NA,NA,NA,NA,NA,EIF2A,relaxed,NA,NA,NA,EIF2A
OG0012112,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,MTHFSD
OG0012120,NA,NA,NA,NA,NA,NA,EXOC8,relaxed,NA,NA,NA,EXOC8
OG0012121,NA,NA,ARV1,intensified,NA,NA,NA,NA,NA,NA,NA,ARV1
OG0012122,NA,NA,NA,NA,NA,NA,RPS6KC1,relaxed,NA,NA,NA,RPS6KC1
OG0012123,NA,NA,NA,NA,NA,NA,TBC1D7,relaxed,NA,NA,NA,TBC1D7
OG0012124,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FDFT1
OG0012128,NA,NA,TMEM128,intensified,NA,NA,NA,NA,NA,NA,NA,TMEM128
OG0012132,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ATF7IP2
OG0012133,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C16orf59
OG0012134,NA,NA,NA,NA,NA,exapnded,NA,NA,NA,NA,NA,TMEM100
OG0012136,NA,NA,TBL3,intensified,NA,NA,NA,NA,NA,NA,NA,TBL3
OG0012137,NA,NA,TMEM150B,intensified,NA,NA,NA,NA,NA,NA,NA,TMEM150B
OG0012138,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,HELZ
OG0012146,NA,NA,NA,NA,NA,NA,PIR,relaxed,NA,NA,NA,PIR
OG0012154,NA,NA,NA,NA,paml_selected,NA,TMEM43,relaxed,NA,NA,NA,TMEM43
OG0012156,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SETMAR
OG0012157,NA,NA,NA,NA,NA,NA,TMEM167B,relaxed,NA,NA,NA,TMEM167B
OG0012158,NA,NA,RPUSD4,intensified,NA,NA,NA,NA,NA,NA,NA,RPUSD4
OG0012159,NA,NA,NA,NA,NA,NA,TMEM183A,relaxed,NA,NA,NA,TMEM183A
OG0012160,NA,NA,PPP1R15B,intensified,paml_selected,NA,NA,NA,NA,NA,NA,PPP1R15B
OG0012162,NA,NA,ARFGAP1,intensified,paml_selected,NA,NA,NA,NA,NA,NA,ARFGAP1
OG0012165,NA,NA,NA,NA,NA,NA,MIIP,relaxed,NA,NA,NA,MIIP
OG0012166,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ALDH4A1
OG0012167,NA,NA,ACOT8,intensified,NA,NA,NA,NA,NA,NA,NA,ACOT8
OG0012168,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ARHGEF3
OG0012169,NA,NA,PDE12,intensified,NA,NA,NA,NA,NA,NA,NA,PDE12
OG0012172,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,SUOX
OG0012173,NA,NA,NA,NA,NA,NA,RBM12,relaxed,NA,NA,NA,RBM12
OG0012175,NA,NA,ETFDH,intensified,NA,NA,NA,NA,NA,NA,NA,ETFDH
OG0012179,NA,NA,NA,NA,NA,NA,LRRC29,relaxed,NA,NA,NA,LRRC29
OG0012180,NA,NA,NA,NA,NA,NA,SLC8B1,relaxed,NA,NA,NA,SLC8B1
OG0012188,NA,NA,HSD17B8,intensified,NA,NA,NA,NA,NA,NA,NA,HSD17B8
OG0012194,NA,NA,NA,NA,NA,NA,HDC,relaxed,NA,NA,NA,HDC
OG0012196,NA,NA,NA,NA,NA,NA,DCP1B,relaxed,NA,NA,NA,DCP1B
OG0012198,NA,NA,KRR1,intensified,NA,NA,NA,NA,NA,NA,NA,KRR1
OG0012199,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,LAD1
OG0012200,NA,NA,NA,NA,NA,NA,FBLN5,relaxed,NA,NA,NA,FBLN5
OG0012205,NA,NA,PEX2,intensified,NA,NA,NA,NA,NA,NA,NA,PEX2
OG0012212,NA,NA,NA,NA,NA,NA,ZBTB34,relaxed,NA,NA,NA,ZBTB34
OG0012213,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C5
OG0012215,NA,NA,NA,NA,paml_selected,NA,ZBTB48,relaxed,NA,NA,NA,ZBTB48
OG0012216,NA,NA,NA,NA,paml_selected,NA,FAM35A,relaxed,NA,NA,NA,FAM35A
OG0012226,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C16orf89
OG0012235,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ASB6
OG0012236,NA,NA,SORBS1,intensified,NA,NA,NA,NA,NA,NA,NA,SORBS1
OG0012238,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,DDIAS
OG0012246,NA,NA,P2RX2,intensified,paml_selected,NA,NA,NA,NA,NA,NA,P2RX2
OG0012250,NA,NA,NKX6-3,intensified,NA,NA,NA,NA,NA,NA,NA,NKX6-3
OG0012253,NA,NA,NA,NA,NA,NA,ATG12,relaxed,NA,NA,NA,ATG12
OG0012254,NA,NA,ASIP,intensified,NA,NA,NA,NA,NA,ASIP,pigmentation,ASIP
OG0012255,NA,NA,NA,NA,NA,exapnded,NA,NA,NA,NA,NA,NEBL
OG0012294,NA,NA,IPO11,intensified,NA,NA,NA,NA,NA,NA,NA,IPO11
OG0012300,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,EIF2D
OG0012301,NA,NA,MBD4,intensified,NA,NA,NA,NA,NA,NA,NA,MBD4
OG0012302,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,IFT122,pigmentation,IFT122
OG0012306,NA,NA,PEX7,intensified,paml_selected,NA,NA,NA,NA,NA,NA,PEX7
OG0012312,NA,NA,NA,NA,NA,NA,CUTC,relaxed,NA,NA,NA,CUTC
OG0012314,NA,NA,NA,NA,NA,NA,NVL,relaxed,NA,NA,NA,NVL
OG0012323,NA,NA,AAED1,intensified,NA,NA,NA,NA,NA,NA,NA,AAED1
OG0012324,NA,NA,NA,NA,NA,NA,CCDC112,relaxed,NA,NA,NA,CCDC112
OG0012331,NA,NA,NA,NA,NA,NA,C9orf16,relaxed,NA,NA,NA,C9orf16
OG0012332,NA,NA,NA,NA,NA,NA,HAUS4,relaxed,NA,NA,NA,HAUS4
OG0012333,NA,NA,NA,NA,NA,NA,IFT74,relaxed,NA,NA,NA,IFT74
OG0012339,NA,NA,NA,NA,NA,NA,C11orf88,relaxed,NA,NA,NA,C11orf88
OG0012340,NA,NA,NA,NA,NA,NA,-,relaxed,NA,NA,NA,-
OG0012342,NA,NA,NA,NA,NA,NA,FBXL6,relaxed,NA,NA,NA,FBXL6
OG0012345,NA,NA,AUNIP,intensified,paml_selected,NA,NA,NA,NA,NA,NA,AUNIP
OG0012347,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,FIGLA
OG0012350,NA,NA,NA,NA,paml_selected,NA,TCTN2,relaxed,NA,NA,NA,TCTN2
OG0012351,NA,NA,C9orf142,intensified,paml_selected,NA,NA,NA,NA,NA,NA,C9orf142
OG0012355,NA,NA,C2orf81,intensified,paml_selected,NA,NA,NA,NA,NA,NA,C2orf81
OG0012356,NA,NA,NA,NA,NA,NA,GPR98,relaxed,NA,NA,NA,GPR98
OG0012363,NA,NA,NA,NA,NA,NA,EIF3F,relaxed,NA,NA,NA,EIF3F
OG0012364,NA,NA,PROS1,intensified,NA,NA,NA,NA,NA,NA,NA,PROS1
OG0012367,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,TMCO3
OG0012373,NA,NA,UBL5,intensified,NA,NA,NA,NA,NA,NA,NA,UBL5
OG0012381,NA,NA,NA,NA,NA,NA,CDC7,relaxed,NA,NA,NA,CDC7
OG0012386,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,ATP5SL
OG0012388,NA,NA,NA,NA,NA,NA,TRIM59,relaxed,NA,NA,NA,TRIM59
OG0012389,NA,NA,NA,NA,paml_selected,NA,ZNF236,relaxed,NA,NA,NA,ZNF236
OG0012393,NA,NA,ANKRD49,intensified,NA,NA,NA,NA,NA,NA,NA,ANKRD49
OG0012395,NA,NA,NA,NA,NA,NA,HAUS1,relaxed,NA,NA,NA,HAUS1
OG0012398,NA,NA,BRIX1,intensified,NA,NA,NA,NA,NA,NA,NA,BRIX1
OG0012406,NA,NA,NA,NA,NA,NA,ANGPTL5,relaxed,NA,NA,NA,ANGPTL5
OG0012415,NA,NA,NA,NA,NA,NA,NIPA1,relaxed,NA,NA,NA,NIPA1
OG0012422,NA,NA,NA,NA,NA,NA,MRPS10,relaxed,NA,NA,NA,MRPS10
OG0012423,NA,NA,NA,NA,NA,NA,AGBL5,relaxed,NA,NA,NA,AGBL5
OG0012425,NA,NA,NA,NA,NA,NA,TRMU,relaxed,NA,NA,NA,TRMU
OG0012426,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,CRELD2
OG0012427,NA,NA,NA,NA,NA,NA,ALG12,relaxed,NA,NA,NA,ALG12
OG0012429,NA,NA,TSPAN12,intensified,NA,NA,NA,NA,NA,NA,NA,TSPAN12
OG0012430,NA,NA,NA,NA,NA,NA,TEN1,relaxed,NA,NA,NA,TEN1
OG0012431,NA,NA,POLG2,intensified,NA,NA,NA,NA,NA,NA,NA,POLG2
OG0012433,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,C6orf136
OG0012441,NA,NA,NA,NA,NA,NA,BNIP2,relaxed,NA,NA,NA,BNIP2
OG0012445,NA,NA,NA,NA,NA,NA,IRAK4,relaxed,NA,NA,NA,IRAK4
OG0012447,NA,NA,NA,NA,NA,NA,ADCK2,relaxed,NA,NA,NA,ADCK2
OG0012448,NA,NA,NA,NA,paml_selected,NA,NA,NA,NA,NA,NA,EPS8L2
OG0012450,NA,NA,NRM,intensified,NA,NA,NA,NA,NA,NA,NA,NRM
OG0012453,NA,NA,KATNAL2,intensified,paml_selected,NA,NA,NA,NA,NA,NA,KATNAL2
