Ammel,Ammex,Asmec,Asmes,Bubuf,Chasi,Chlan,Cocri,Darer,Ectel,Elmax,Ereur,Gamor,Geser,Hegla,Jajac,Luden,Miuni,Mymur,Nagal,Orcun,Ornil,Plwal,Prang,Ranor,Sians,Sigra,Sirhi,Soara,Thmac,Trros,Trtib,nSp,og,selectionF,selectionB,allF,allB
1,NA,NA,1,1,1,1,0.226528617098623,NA,1.35998755517175e-05,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,0.00345778255323931,1,1,7.9464753031111e-06,hits_per_28_species,OG0010996,0,3,10,18
1,1,NA,1,1,1,1,1,8.22059463617686e-06,1,1,0.0170351323331621,1,1,2.17592699414126e-09,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,0,1,hits_per_28_species,OG0011004,2,2,9,19
1,1,1,1,0.024253262106213,1,1,0.0599549890362733,1,1,1,0.209034243956945,1,1,1,1,NA,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,1,1,hits_per_28_species,OG0011005,0,1,9,19
1,NA,1,1,1,1,1,1,1,1,1,1,0.00997526369040674,1,1,1,1,1,0.717748026804882,1,1,1,NA,0.979613431503596,NA,NA,1,0.722359581291024,1,1,1,1,hits_per_28_species,OG0011012,0,1,10,18
1,1,1,1,1,1,1,1,NA,0.905578471497628,1,1,NA,1,1,1,1,1,1,1,0,1,0.214411928355375,1,0.000825052667669635,NA,1,NA,1,1.50991796843414e-09,1,0.178925079538049,hits_per_28_species,OG0011016,0,3,10,18
1,NA,1,1,1,0.409640656187262,1,0.00869171796162865,NA,0.174157834474156,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,hits_per_28_species,OG0011017,1,0,10,18
1,1,1,1,1,NA,1,1,1,0.00360433907859153,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,1,1,1,0,1,0.00253187256255472,1,1,1,hits_per_28_species,OG0011021,0,3,8,20
1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,0.75800002388108,1,NA,1,1,1,1,1,1,0.622820636906238,1,1,hits_per_28_species,OG0011025,0,0,10,18
1,0.117600234800064,1,1,1,1,1,1,1,1,1,1,0.798573695729489,NA,1,1,1,NA,1,1,1,1,0.144345747349316,0.054145548419228,1,1,NA,NA,0.00275526790298442,1,1,1,hits_per_28_species,OG0011029,0,1,9,19
1,1,1,1,1,1,1,1,0.737512317416452,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,NA,hits_per_28_species,OG0011030,0,0,10,18
1,NA,1,1,NA,0.113259701204033,1,1,1,0.000699722242371692,1,1,1,1,1,1,0.163126927303224,1,1,1,1,1,NA,1,1,0,NA,1,1,1,1,0.0110573331947654,hits_per_28_species,OG0011032,1,2,11,17
1,NA,1,1,0.390064209807747,1,1,1,NA,1,1,1,1,1,1,1,1,4.21739998140991e-06,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,hits_per_28_species,OG0011035,1,0,10,18
1,NA,2.43915998510147e-11,1,1,1,1,1,NA,NA,0,1,1,1,1,1,1,1,0.620641293907803,1,1,1,1,1,1,NA,1,1,1,1,1,1,hits_per_28_species,OG0011040,1,1,10,18
1,0.827052649525775,1,1,1,1,1,1,1,1,1,1,1,1,1,0.36770307575048,1,1,1,1,NA,1,NA,1,1,NA,1,NA,1,1,1,0,hits_per_28_species,OG0011041,0,1,10,18
1,0.00733364016228211,1,0.136240294573861,1,1,1,0.0570022212370923,1,3.36774097497994e-09,1,1,1,1,NA,1,NA,1,1,1,1,1,NA,1,1,1,1,NA,1,1,1,1,hits_per_28_species,OG0011043,0,2,9,19
1,1,1,1,1,1,1,1,1,1,1,0.000243462401976702,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,NA,1,1,1,1.52150638743631e-05,hits_per_28_species,OG0011044,0,2,11,17
1,NA,1,1,1,1,1,0.00665183209702896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,0.0231938258187125,hits_per_28_species,OG0011047,1,1,11,17
1,1,1,6.82388590078631e-11,1,0.0553606826085851,1,NA,NA,1,NA,1,1,1,1,0.000191304668839543,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,hits_per_28_species,OG0011050,0,2,10,18
1,NA,0,1,1,1,1,1,1,1,2.94209101525666e-15,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,hits_per_28_species,OG0011054,1,1,11,17
1,1,0,1,NA,0.0315491664137029,1,1.43081512569698e-05,NA,0.00149895092807117,0.2035095586549,7.90986654491954e-06,1,1,1,1,1,8.42526738931149e-06,1,NA,1,1,1,1,1,1,1,1,NA,1,0.368889707547134,0.0381250609350097,hits_per_28_species,OG0011055,4,3,10,18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,NA,1,hits_per_28_species,OG0011056,0,0,9,19
1,1,0.633160619521713,1,1,1,1,1,1,1,1,0.682830411538383,1,NA,1,1,1,1,1,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,hits_per_28_species,OG0011057,0,0,9,19
1,1,1,1,1,0.000217581198858507,1,0.05587872536143,1,1,2.69613220638121e-11,1,1,1,0.153214315249284,1,1,1,1,1,0.000492935643023051,1,NA,1,1,NA,NA,1,1,1,1,NA,hits_per_28_species,OG0011058,1,2,10,18
0.971407224782525,NA,9.5751416129275e-08,1,1,1,0.0628471732226219,1.017554522309e-05,NA,1,1,0.73897611927452,1,1,NA,0.0724523613574871,0.551975039801929,1,0.185316287189459,0.223964433012134,1,1,1,1,NA,1.32169691924311e-06,1,1,1,0.048434814087305,0,1,hits_per_28_species,OG0011061,4,1,10,18
0.820769865795169,0.637735763439861,1,1,0.603598391371287,NA,0.122612253613622,0.0270924303341764,NA,1,0.51326969862303,0.316423863471952,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0.632363001599522,1,NA,0.805965910909638,1,0.0186383238848948,hits_per_28_species,OG0011062,1,1,9,19
1,1,1,1,1,0.0441674752482857,1,1,1,1,1,1,1,1,1,0.000620447808123314,1,NA,1,1,1,1,NA,7.61118945646899e-12,1,NA,0.0963928217546286,NA,3.19824966510396e-09,1,1,0.165081527732292,hits_per_28_species,OG0011065,2,2,9,19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0.0270034283858004,1,NA,1,1,1,NA,NA,1,1,1,1,hits_per_28_species,OG0011068,0,1,10,18
0.800211048244151,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.76680933509033e-14,0.0558395504602464,1,NA,0.000295924701821881,1,NA,1,NA,1,1,2.87302359014419e-07,1,hits_per_28_species,OG0011069,3,0,10,18
1,NA,NA,1,1,1,1,1,1,1,0.163087609578619,1,1,6.23469604610349e-07,1,1,1,1,1,1,1,0.422688788652633,1,0.00018668260468313,1,1,NA,1,1,0.126575413290029,0.000143798245979765,NA,hits_per_28_species,OG0011070,3,0,10,18
1,1,1,1,1,1,1,1,0.128546964747061,1,1,0.324556378350537,NA,1,1,1,4.65175603270307e-06,1,0.0486438998765742,1,1,0.513474354994775,NA,1,1,NA,0.0491016505559284,NA,1,1,1,0.00323966981667456,hits_per_28_species,OG0011072,1,3,10,18
1,1,1,1,1,1,1,1,1,1,1,1,0.602976225456356,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,0.000122451516344491,hits_per_28_species,OG0011076,0,1,9,19
0.682309620314288,0.00402904158479034,1,1,0.351222616571415,1,1,1,0.259513479608805,1,1,0.00044190102668179,0.194304667477129,1,1,1,0.617875216243103,1,0.744906502926932,1,1,1,NA,0.343638618073637,1,0.549103362171171,NA,NA,1,1,1,NA,hits_per_28_species,OG0011079,0,2,11,17
1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,0,hits_per_28_species,OG0011081,0,1,11,17
1,1,0.199022930757641,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,0.0118360486133402,1,NA,NA,1,1,1,1,8.44047835941164e-05,hits_per_28_species,OG0011082,1,1,10,18
1,1,NA,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,0.00314520945387176,1,1,1,1,2.15966397543177e-08,1,hits_per_28_species,OG0011084,2,0,10,18
1,1,1,1,1,NA,2.89937110936611e-05,1,1,NA,1,1,1,1,0.00144046474308812,1,0.461260194506601,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,hits_per_28_species,OG0011086,1,1,9,19
0.747094862856927,1,0,1,0.754579218206453,1,1,1,0.733955582188914,0.00155099698810612,1,1,0.000490366244864315,1,1,9.74660936403637e-08,NA,1,1,NA,1,0.900943225219781,NA,0.75385931769377,1,NA,1,1,1,0.74707301244472,1,1,hits_per_28_species,OG0011088,1,3,8,20
1,1,0.241189267036519,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,5.31913285639618e-09,1,1,NA,1,NA,NA,1,1,1,hits_per_28_species,OG0011092,0,1,9,19
1,NA,1,1,1,1,1,1,0.0188238047657129,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,hits_per_28_species,OG0011094,0,1,10,18
1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,hits_per_28_species,OG0011100,0,0,9,19
1,NA,1,1,1,1,NA,1,1,1,6.6812179750908e-06,0.458409126864627,1,1,0.003868290502483,1,1,1,0.768063775541153,1,1,1,0.127757689373354,1,1,NA,NA,1,2.87413089877786e-06,0.251992585984165,1,1,hits_per_28_species,OG0011108,1,2,10,18
1,1,1,1,1,1,1,1,1,0.000110216977650235,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,1,NA,1,1,1,1,hits_per_28_species,OG0011109,0,1,10,18
1,NA,1,1,0.00538857463321779,1,NA,4.07007760827582e-13,1.1050111042854e-07,1,1,1,1,1,1,1,NA,1,1,0.67557957183323,1,1,1,0.0841196124553714,1,2.94209101525666e-15,1.92967457568471e-06,NA,1,1,1,0.0443325524728149,hits_per_28_species,OG0011113,2,4,10,18
1,1,1,1,1,1,1,1,1,1,1,1,1,5.88418203051333e-15,1,1,1,1,1,1,1,1,NA,NA,1,NA,NA,0.0054117915667356,0.169495817324223,0.173608783977828,1,0.24770106138141,hits_per_28_species,OG0011125,1,1,9,19
1,1,1,0,1,8.8296503442109e-10,1,1,1,1,1,1,1,1,8.37108160567368e-13,1,1,1,1,1,1,1,NA,1,1,NA,0.0834901224344003,NA,NA,1,0.000326581442569584,1,hits_per_28_species,OG0011132,3,1,10,18
0.223299558705935,NA,1,1,1,1,NA,1,1,1,1,0.671801934581545,1,1,1,1.22837683913524e-08,1,NA,1,1,1,1,1,0.588554439253608,0.606468325742708,NA,1,1,1,1,1,1,hits_per_28_species,OG0011135,0,1,9,19
1,1,1,1,1,1,1,1,1,1,1,1,1,0.595750523993227,3.70415143002845e-10,1,1,1,1,1,NA,0.866806342787874,NA,1,1,NA,1,NA,1,1,1,1,hits_per_28_species,OG0011136,1,0,10,18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,0.000495739104741988,1,NA,NA,3.50092947298819e-07,NA,1,1,1,1,1.65721779077366e-08,1,hits_per_28_species,OG0011137,1,2,8,20
1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,2.68414552033747e-05,1,1,1,0.237084233156571,hits_per_28_species,OG0011138,0,1,9,19
1,1,1,1,1,NA,0.072910292624892,1,0.407935433756827,1,0.0212769317487813,0.716956748257607,1,1,1,1,1,1,1,1,NA,NA,1,1,0.00878131530804388,1,1,NA,1,1,1,1,hits_per_28_species,OG0011140,0,2,10,18
1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,hits_per_28_species,OG0011144,0,0,10,18
1,1,1,0,0.931103791333232,1,1,1,1,6.93898121184588e-07,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,0.968167024431152,NA,0.0495643633198713,NA,0.00287581758466049,1,1,1,hits_per_28_species,OG0011149,0,4,8,20
0.941765402846643,1,1,1,1,1,1,0.509565956610152,0.120173919718495,NA,NA,1,0.00128498367608643,1.43403379615492e-07,1,1,1,1,1,NA,1,1,NA,1,1,1,2.32819136192219e-09,1,1,1,0.182030021914726,6.15763868161423e-06,hits_per_28_species,OG0011156,1,3,10,18
1,0.00292170941803926,1,1,1,1,NA,1,1,1,1,1,0.189864323394748,1,1,5.31130694980675e-13,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,0,1,hits_per_28_species,OG0011160,1,2,11,17
1,1,0,1,1,1,1,1,1,0,1,0.00599185930941659,NA,1,1,1,1,1,1,1,1.00288600464182e-05,0.000197973455278333,NA,0.0783130609563775,0.000852631322588393,0,NA,NA,1,1,1,0,hits_per_28_species,OG0011162,2,6,11,17
1,NA,1,1,1,1,1,1,1,1,1,1,1,0.00569802526053675,1,1,1,0.101816783146923,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,2.63729038607607e-11,hits_per_28_species,OG0011168,1,1,9,19
0.188666803757923,1,1,1,0.894310467093029,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,0.139637883422534,1,NA,1,0.90609018149431,NA,NA,1,1,1,0.467084785248564,1,hits_per_28_species,OG0011169,0,0,10,18
1,1,1,1,1,1,1,1,0.383657891663977,0.032925819240756,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,1,0,1,NA,1,1,1,1,hits_per_28_species,OG0011171,1,1,10,18
1,0.0482950881959952,1,1,1,1,0.15742295006587,0.0466880219945107,1,0.00141349134696078,1,1,NA,0.689121002979627,1,1,1,1,1,1,3.39555550343818e-10,0.559119050286845,NA,0.00086577908160268,1,NA,NA,0.0245232227240047,1,1,0.495320333582803,1,hits_per_28_species,OG0011172,2,4,10,18
6.06525988733342e-05,NA,1,1,1,1,1,0.000515245518195151,1.47104550762833e-14,1,1,0.00153333175521603,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,0.000578419299016031,hits_per_28_species,OG0011173,1,4,9,19
0.433208771169689,2.15313321027533e-05,1,1,1,1,1.96496846349703e-07,1,NA,1,1,0.566221647352148,1,1,0.166383699119285,1,1,1,0.488693315554304,1,NA,1,NA,1,1,1,3.85603687869107e-09,NA,1,1,1,1,hits_per_28_species,OG0011178,0,3,11,17
1,1,0.0109076236936425,1,1,1,0.411284959517215,1,1,NA,1,0.0223589019659698,1,1,0.398443510718575,1,1,1,1,1,1,0.150225909686218,1,NA,0.196690502083329,1,1,NA,NA,1,1,1,hits_per_28_species,OG0011179,1,1,10,18
1,1,0.94014985644296,1,1,1,NA,1,NA,1,1,1,1,0.615689580498376,0.000108421729638264,1,1,0.757704123239765,1,1,1,1,1,1,1,NA,1,1,NA,1,0.0592998818874534,0.746392126941336,hits_per_28_species,OG0011181,1,0,10,18
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,0.0204441935973059,1,1,1,NA,0.61270869160404,1,1,1,NA,1,1,1,1,hits_per_28_species,OG0011192,0,1,10,18
0.962939752519585,1,1,1,1,1,1,1,0.689815298059613,1,1,0.11711294761548,1,3.11597023771037e-05,1,1,NA,1,1,1,1,0.114696902325319,NA,1,1,0.0978459682464008,NA,NA,0.108098922629249,1,1,1,hits_per_28_species,OG0011197,1,0,10,18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.91530125093209e-12,1,NA,NA,1,1,1,1,1,1,1,0.000276922867794571,1,NA,1,1,0.70082861383014,NA,hits_per_28_species,OG0011198,2,0,9,19
1,1,1,1,1,1,1,NA,0.0156210539041995,1,1,7.49416085896737e-05,1,1,1,1,0.00158590444266632,1,1,1,1,1,NA,1,NA,NA,1,0,1,1,1,1,hits_per_28_species,OG0011200,1,3,9,19
1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,0.102984157425769,NA,NA,1,1,1,1,1,1,3.65062596818788e-09,2.13416353522788e-06,hits_per_28_species,OG0011207,1,1,9,19
1,NA,1,1,1,1,1,1,1,0.00422297599457305,1,1,1,1,1,1,1,1,0.890191101706428,1,1,1,NA,0.674226624702942,1,NA,NA,1,1,1,1,1,hits_per_28_species,OG0011212,0,1,10,18
0.310691165994994,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00731520983445022,1,1,1,1,0.248186841237962,NA,1,1,NA,1,NA,1,1,1,1,hits_per_28_species,OG0011215,1,0,10,18
NA,1,1,1,NA,1,0.000509460883722834,1,8.28651136164371e-06,1,NA,1,1,1,1,1,1,1,1,1,1,0.226452068152969,1,0.0243140796958308,1,NA,1,1,1,0.0231117218042642,0.00229133997781572,1,hits_per_28_species,OG0011219,2,3,10,18
1,1,1,1,1,1,1,1,1,NA,1,1,0.00220254864029545,1,0.000194111095190186,1,1,0.00718002418108482,0.0070689197941336,1,0.669062698822732,1,NA,1,1,NA,0.154801452303665,NA,1,1,1,0,hits_per_28_species,OG0011226,2,3,10,18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,0.820711942942364,hits_per_28_species,OG0011230,0,0,10,18
1,1,1,1,NA,1,1,0.0917945935604756,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,0.848573951192407,1,1,hits_per_28_species,OG0011232,0,0,11,17
1,1,1,1,NA,1,1,1,1,0.00313951409007834,0.0250634905534106,3.03008489743739e-07,1,1,1,NA,1,1,1,NA,1.30536118203572e-06,1,0.761942242040629,3.49831566515135e-06,1,1,1,1,1,NA,1,0.0729997935574438,hits_per_28_species,OG0011235,1,4,10,18
0.298826680464305,1,1,1,1,1,0,1,0.172001988810271,1,1,0.685784438863762,1,1,1,1,NA,1,1,1,0.000279044374999149,1,NA,1,1,NA,0.00674565873020011,NA,1,1,1,1,hits_per_28_species,OG0011237,0,3,9,19
1,1,1,1,1,1,1,1,0.00203900675535151,1,1,1,1,1,1,0.777154240547344,NA,1,1,NA,1,1,NA,1,1,1,5.10696984701298e-10,NA,1,1,1,1,hits_per_28_species,OG0011238,0,2,9,19
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,1,1,1,hits_per_28_species,OG0011245,0,0,11,17
1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,0.209645854756183,1,1,1,1,0.80134212983927,1,0.000903756368141828,1,1,1,1,1,NA,hits_per_28_species,OG0011246,1,0,10,18
0.0262631727245473,1,1,1,1,1,NA,NA,1,1,1,1,1,1,3.18628917830854e-05,1,1,1,NA,4.2123744755207e-05,1,1,1,1,1,1,1,NA,1,1,1,1,hits_per_28_species,OG0011247,2,1,10,18
0.0421347138443394,1,1,1,1,1,1,2.40441517014855e-05,1,1,1,1,1,0.031516916083732,1.26509913656037e-13,1,1,1,1,1,2.09673411721845e-06,1,1,1,1,1,NA,NA,0.980055869666696,1,NA,NA,hits_per_28_species,OG0011249,3,2,10,18
1,1,1,1,1,1,1,1,1,1,1,1,1,0.00318558032727206,1,1,NA,1,1,1,NA,1,NA,1,1,1,NA,1,1,1,1,1,hits_per_28_species,OG0011253,1,0,10,18
1,NA,1,1,1,1,1,1,1,1,4.14641578960762e-07,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,hits_per_28_species,OG0011256,0,1,10,18
0.456067418438782,0.164996083465947,1,1,1,0.237011851006959,1,0.161482902578658,1,0.68134914393246,1,1,0.420571773364928,0.127912291547911,1,0.241041490278413,1,1,0.0330001548164057,0.0330415034112974,1,0.000116455358848855,NA,1,1,1,0.0001140657498504,NA,NA,1,NA,0.00588687246262115,hits_per_28_species,OG0011258,1,4,10,18
1,NA,NA,NA,1,1,1,0.74976413245381,1,1,NA,1,0.560206559047387,0.00707827018030516,1,1,1,1,1,1,0.0699005488212627,1,1,1,1,1,0.29741320683876,0.00446602009750957,1,0.155569715720111,1,1.43868052349117e-06,hits_per_28_species,OG0011263,1,2,10,18
0.0145213628008509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,NA,hits_per_28_species,OG0011266,0,1,10,18
1,1,1,1,0.47215700935525,1,1,1,NA,1,1,1,0.0922752475181479,1,1,1,1,NA,1,NA,1,1,1,0.765946510246641,1.38412474106619e-05,1,1,NA,1,1,0,2.68315680784781e-08,hits_per_28_species,OG0011270,1,2,9,19
1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,0.576373455629759,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,hits_per_28_species,OG0011277,0,0,11,17
1,1,1,1,1,1,1,1,NA,1,0.0324983512852345,1,NA,1,1,8.17232627031705e-06,1,0.00257348796376133,0.0115704627120585,1,1,1,NA,1,1,1,1,NA,1,1,1,1,hits_per_28_species,OG0011279,1,3,11,17
1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,hits_per_28_species,OG0011283,0,0,11,17
1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,0.351723643991289,NA,1,NA,1,1,7.34489050135956e-07,1,hits_per_28_species,OG0011285,1,0,10,18
1,1,NA,1,1,1,0.00585695810715103,0.144783063361828,1,1,1,1,1,0.0294508754916656,0.515326065564994,2.58620085320516e-05,NA,0.0486181286982473,1,1,1,1,NA,1,1,NA,1,1,0.0183307741353787,1,1,1,hits_per_28_species,OG0011291,2,3,8,20
1,1,1,1,1,1,1,0.0378501417681076,1,0.257697168343408,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,0.58600477749931,1,1,1,hits_per_28_species,OG0011292,1,0,10,18
1,1,1,1,1,1,1,1,1,0.0103576365167221,1,1,1,1,1,1,NA,1,1,1,0.667303051305973,1,NA,1,1,NA,NA,1,1,1,1,1,hits_per_28_species,OG0011296,0,1,9,19
1,1,1,1,1,NA,1,1,0.669243567848859,1,NA,1,1,1,0,1,0.827120333475007,1,1,1,1,1,1,4.55559613715684e-06,1,NA,4.50343559998956e-07,NA,1,0.0993837000446317,1,1,hits_per_28_species,OG0011303,2,1,9,19
1,1,1,1,1,1,1,1,1,1,1,1,0.0124374860207692,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,NA,hits_per_28_species,OG0011306,0,1,9,19
1,1,1,1,0.170488258344253,0.922159705268925,1,1,NA,1,1,1,0.0373879809863595,1,1,1,0.789317613940046,1,1,NA,1,1,NA,NA,1,1,1,1,1,0.0641097354056161,1,1,hits_per_28_species,OG0011308,0,1,9,19
1,1,1,1,0.570377154263127,1,1,1,1,1,1,1,1,1,1,1,0.119637994220199,1,1,1,1,1,NA,1,1,NA,0.165049011805322,NA,1,1,1,NA,hits_per_28_species,OG0011316,0,0,10,18
1,NA,1,1,1,NA,NA,0.0923278986696597,1,1,1,0.257805616964506,0.00198812514120483,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,3.23928657747219e-06,hits_per_28_species,OG0011317,0,2,9,19
1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,0.0704712010888571,0.0153057632503926,1,1,1,1,1,NA,1,NA,1,1,1,1,hits_per_28_species,OG0011325,1,0,9,19
1,1,1,1,NA,1,NA,1,1,1,1,1,0.717893033694395,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,hits_per_28_species,OG0011329,0,0,11,17
1,1,1,1,1,1,1,0.347392860741208,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,hits_per_28_species,OG0011332,0,0,10,18
1,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,0.013717544780393,1,1,1,NA,NA,1,1,1,1.27043852865549e-06,hits_per_28_species,OG0011338,0,2,11,17
1,NA,2.14669171327841e-10,1,1,1,1,1,1,1,1,1,1,1,7.68901290704171e-06,1,1,NA,1,1,1,1,1,1,1,NA,1,0,NA,1,1,1,hits_per_28_species,OG0011339,2,1,9,19
1,1,1,1,1,1,1.95354843413043e-12,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,NA,1,1,1,1,hits_per_28_species,OG0011345,0,1,10,18
1,0.00242178458536024,1,1,1,1,1,1,1,0.118174559358102,1,1,1,1,1,1,1,NA,1,1,1,1,NA,0,1,NA,1,NA,1,1,0.848780530992613,0.0519193327338218,hits_per_28_species,OG0011354,1,1,9,19
1,1,1,1,1,1,NA,1,NA,1,1,0.00651402914459975,1,1,NA,5.43159949928373e-06,1,1,1,1,1,1,0.834713224383232,0.00623792372867105,1,1,1,NA,1,1,1,1.51900159117702e-10,hits_per_28_species,OG0011357,1,3,10,18
1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,0.000367045890555084,hits_per_28_species,OG0011359,0,1,11,17
1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,0.0276433180951791,1,1,1,1,1,NA,1,1,1,1,1,1,hits_per_28_species,OG0011361,1,0,9,19
0.350298281333577,0.000182539467968756,0,1,0.00779791300955385,1,1,0.0519979492494619,1,NA,1,1,0.0318248688221914,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1.15463194561016e-13,0.676516815271038,hits_per_28_species,OG0011366,2,3,11,17
1,1,2.79401813407798e-07,1,0.27882528738094,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,0.0511988803259354,1,1,NA,1,1,NA,1,NA,0.284802601478825,1,1,1,hits_per_28_species,OG0011367,1,0,9,19
0.0100843182748389,1,1,1,1,1,5.12954059839199e-06,1,1,8.1236821865005e-06,1,1,1,1,0.0138576903850291,1,1,1,1,1,1,1,NA,NA,1,NA,0.825550863963966,NA,1,1,0.000102003629534941,1,hits_per_28_species,OG0011379,2,3,9,19
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,NA,hits_per_28_species,OG0011381,0,0,10,18
0.167185584397599,1,1,1,1,1,1,NA,0.00449279597880431,1,1,1,1,1,6.7146177507027e-10,0.00423339145605439,1,NA,1,1,1,1,1,0.818384503916447,0.490436633829127,1,8.82627304576999e-14,NA,0.0555933679394385,1,1,NA,hits_per_28_species,OG0011383,1,3,9,19
1,1,NA,NA,1,1,1,1,1,9.6372973646508e-05,1,0.0118870611592889,0.0322615962182278,1,3.18203519714122e-05,1,NA,1,NA,1,1,0.119777627341482,1,0.0777966136815715,1,0.546490071984274,0.000407105745785063,1,0.58598277419158,1,1,1,hits_per_28_species,OG0011385,1,4,9,19
1,1,1,1,1,1,1,1,8.99323671088581e-10,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,hits_per_28_species,OG0011391,0,1,10,18
1,1,1,1,1,1,1,1,1,1,1,NA,1,0.874597897802933,1.2676091256103e-06,1,1,1,5.89987210619647e-05,1,1,1,NA,1,1,NA,NA,3.76815990654755e-05,1,1,1,1,hits_per_28_species,OG0011392,1,2,10,18
