OG,Preferred_name,Description,count,analysis
OG0009512,TSFM,Elongation factor TS,2,longevity
OG0009524,TBX20,T-box,2,longevity
OG0009529,IL10,positive regulation of B cell apoptotic process,2,longevity
OG0009532,EIF2AK4,RWD,2,longevity
OG0009536,FABP6,Fatty acid binding protein 6,2,longevity
OG0009539,KIF18A,"Kinesin motor, catalytic domain. ATPase.",2,longevity
OG0009540,AHSG,"Promotes endocytosis, possesses opsonic properties and influences the mineral phase of bone. Shows affinity for calcium and barium ions",2,longevity
OG0009546,TMEM107,Transmembrane protein 107,2,longevity
OG0009548,BAIAP2L2,IRSp53/MIM homology domain,2,longevity
OG0009558,KLHDC10,Kelch domain containing 10,2,longevity
OG0009579,PRDM14,"Zinc finger, C2H2 type",2,longevity
OG0009582,CSF1,Macrophage colony stimulating factor-1 (CSF-1),2,longevity
OG0009586,CPED1,Cadherin-like beta sandwich domain,2,longevity
OG0009588,CHURC1,churchill domain containing 1,2,longevity
OG0009594,TATDN2,TatD DNase domain containing 2,2,longevity
OG0009598,SPATA22,spermatogenesis associated 22,2,longevity
OG0009605,CHRNA2,"cholinergic receptor, nicotinic, alpha 2",2,longevity
OG0009631,POLR2E,"DNA-directed RNA polymerases I, II, and III subunit RPABC1",2,longevity
OG0009632,MAVS,Caspase recruitment domain,2,longevity
OG0009646,MRPL53,ribosomal protein L53,2,longevity
OG0009658,MTERF2,double-stranded DNA binding,2,longevity
OG0009661,RBKS,Phosphomethylpyrimidine kinase,2,longevity
OG0009662,C1orf192,Cilia and flagella associated protein 126,2,longevity
OG0009668,C10orf105,Chromosome 10 open reading frame,2,longevity
OG0009683,DRC1,Sperm tail C-terminal domain,2,longevity
OG0009695,CRYL1,Crystallin lambda 1,2,longevity
OG0009698,CFP,"complement activation, alternative pathway",2,longevity
OG0009722,C11orf95,zinc finger,2,longevity
OG0009724,NMU,Neuromedin U,2,longevity
OG0009725,OSGEPL1,Glycoprotease family,2,longevity
OG0009726,DPT,Dermatopontin,2,longevity
OG0009730,CFAP58,Cilia and flagella associated protein 58,2,longevity
OG0009731,SF3A2,Splicing factor 3A subunit 2,2,longevity
OG0009739,RMI1,DUF1767,2,longevity
OG0009743,MRPL23,ribosomal protein L23,2,longevity
OG0009755,C6orf211,Chromosome 6 open reading frame 211,2,longevity
OG0009771,MRPS30,ribosomal protein S30,2,longevity
OG0009782,LCMT1,Leucine carboxyl methyltransferase,2,longevity
OG0009785,IL34,Interleukin 34,2,longevity
OG0009789,VMAC,Vimentin-type intermediate filament associated coiled-coil protein,2,longevity
OG0009790,LMBRD1,LMBR1-like membrane protein,2,longevity
OG0009792,PSMC3IP,Tat binding protein 1(TBP-1)-interacting protein (TBPIP),2,longevity
OG0009794,IL17D,Interleukin 17D,2,longevity
OG0009797,CRCP,CGRP receptor component,2,longevity
OG0009802,TERT,Telomerase ribonucleoprotein complex - RNA binding domain,2,longevity
OG0009828,XPA,XPA protein N-terminal,2,longevity
OG0009836,TRMT1,"N2,N2-dimethylguanosine tRNA methyltransferase",2,longevity
OG0009850,TTC22,Tetratricopeptide repeat,2,longevity
OG0009852,CDC20,Anaphase-promoting complex subunit 4 WD40 domain,2,longevity
OG0009858,TMPRSS6,"Transmembrane protease, serine 6",2,longevity
OG0009860,C1orf158,Chromosome 1 open reading frame 158,2,longevity
OG0009865,DHODH,dihydroorotate dehydrogenase,2,longevity
OG0009875,XPNPEP1,"X-prolyl aminopeptidase (aminopeptidase P) 1, soluble",2,longevity
OG0009879,HNRNPUL2,AAA domain,2,longevity
OG0009882,DDB2,"WD domain, G-beta repeat",2,longevity
OG0009884,WDR36,Utp21 specific WD40 associated putative domain,2,longevity
OG0009890,FRA10AC1,Folate-sensitive fragile site protein Fra10Ac1,2,longevity
OG0009891,NSUN4,Belongs to the class I-like SAM-binding methyltransferase superfamily. RsmB NOP family,2,longevity
OG0009894,COMMD9,COMM domain containing 9,2,longevity
OG0009898,AMDHD2,Amidohydrolase family,2,longevity
OG0009909,MRPL9,"Ribosomal protein L9, N-terminal domain",2,longevity
OG0009911,BFSP1,Intermediate filament protein,2,longevity
OG0009914,RABGGTA,Rab geranylgeranyltransferase activity,2,longevity
OG0009920,IFT88,"Anaphase-promoting complex, cyclosome, subunit 3",2,longevity
OG0009926,MOCS1,molybdenum cofactor,2,longevity
OG0009944,PHACTR2,"Repeat in Drosophila CG10860, human KIAA0680 and C. elegans F26H9.2",2,longevity
OG0009948,RNPC3,"Participates in pre-mRNA U12-dependent splicing, performed by the minor spliceosome which removes U12-type introns. U12-type introns comprises less than 1 of all non-coding sequences. Binds to the 3'-stem-loop of m(7)G-capped U12 snRNA",2,longevity
OG0009954,C8orf48,Domain of unknown function (DUF4606),2,longevity
OG0009967,C1orf74,Domain of unknown function (DUF4504),2,longevity
OG0009970,WIPF3,"protein family, member 3",2,longevity
OG0009971,APTX,C2HE / C2H2 / C2HC zinc-binding finger,2,longevity
OG0009979,POLG2,Anticodon binding domain,2,longevity
OG0009987,SNX15,Sorting nexin 15,2,longevity
OG0009989,TMEM173,Transmembrane protein 173,2,longevity
OG0009991,SNAP29,autophagosome membrane docking,2,longevity
OG0009993,MTPN,Myotrophin,2,longevity
OG0009996,LRRC49,Leucine-rich repeat,2,longevity
OG0010002,ICMT,Isoprenylcysteine carboxyl methyltransferase (ICMT) family,2,longevity
OG0010005,GATAD1,GATA zinc finger,2,longevity
OG0010009,SHISA3,shisa family,2,longevity
OG0010011,PDYN,Vertebrate endogenous opioids neuropeptide,2,longevity
OG0010016,CWC27,CWC27 spliceosome-associated protein homolog,2,longevity
OG0010020,MTX2,Glutathione S-transferase N-terminal domain,2,longevity
OG0010025,UBXN11,SEP domain,2,longevity
OG0010037,FEV,Ets-domain,2,longevity
OG0010048,CCNH,Belongs to the cyclin family,2,longevity
OG0010058,ALKBH7,2OG-Fe(II) oxygenase superfamily,2,longevity
OG0010059,PSMD5,Proteasome non-ATPase 26S subunit,2,longevity
OG0010060,FLCN,Folliculin C-terminal domain,2,longevity
OG0010067,BRIP1,HELICc2,2,longevity
OG0010069,GINM1,Glycoprotein integral membrane,2,longevity
OG0010086,SLC22A18,Major Facilitator Superfamily,2,longevity
OG0010093,PRR19,Proline-rich 19,2,longevity
OG0010098,TMEM234,Putative transmembrane family 234,2,longevity
OG0010103,CEP76,regulation of centriole replication,2,longevity
OG0010105,TSEN2,"Constitutes one of the two catalytic subunit of the tRNA-splicing endonuclease complex, a complex responsible for identification and cleavage of the splice sites in pre-tRNA. It cleaves pre-tRNA at the 5'- and 3'-splice sites to release the intron. The products are an intron and two tRNA half-molecules bearing 2',3'-cyclic phosphate and 5'-OH termini. There are no conserved sequences at the splice sites, but the intron is invariably located at the same site in the gene, placing the splice sites an invariant distance from the constant structural features of the tRNA body",2,longevity
OG0010115,LRPPRC,leucine-rich,2,longevity
OG0010118,IRAK4,Interleukin-1 receptor-associated kinase 4,2,longevity
OG0010119,PTGR2,13-prostaglandin reductase activity,2,longevity
OG0010125,BRCA1,protein K6-linked ubiquitination,2,longevity
OG0010135,NARS2,"tRNA synthetases class II (D, K and N)",2,longevity
OG0010142,CAAP1,Caspase activity and apoptosis inhibitor 1,2,longevity
OG0010150,BARX1,BARX homeobox 1,2,longevity
OG0010157,MAEA,Macrophage erythroblast attacher,2,longevity
OG0010158,BABAM1,signal transduction involved in G2 DNA damage checkpoint,2,longevity
OG0010160,MPI,mannoprotein metabolic process,2,longevity
OG0010164,FAM20A,"Golgi casein kinase, C-terminal, Fam20",2,longevity
OG0010167,GTPBP3,GTP-binding protein TrmE N-terminus,2,longevity
OG0010168,PRIM1,Belongs to the eukaryotic-type primase small subunit family,2,longevity
OG0010170,FAM181A,Family with sequence similarity 181 member A,2,longevity
OG0010178,ZDHHC6,"Endoplasmic reticulum palmitoyl acyltransferase that mediates palmitoylation of proteins such as AMFR, CALX, ITPR1 and TFRC. Palmitoylates calnexin (CALX), which is required for its association with the ribosome-translocon complex and efficient folding of glycosylated proteins. Mediates palmitoylation of AMFR, promoting AMFR distribution to the peripheral endoplasmic reticulum. Together with SELENOK, palmitoylates ITPR1 in immune cells, leading to regulate ITPR1 stability and function",2,longevity
OG0010180,SPATA20,"Protein of unknown function, DUF255",2,longevity
OG0010184,BRE,signal transduction involved in G2 DNA damage checkpoint,2,longevity
OG0010191,MFSD8,Major facilitator superfamily domain containing 8,2,longevity
OG0010195,FAM161B,Family with sequence similarity 161 member B,2,longevity
OG0010198,DPCD,DPCD protein family,2,longevity
OG0010200,TMEM223,Transmembrane protein 223,2,longevity
OG0010206,FOXK1,FORKHEAD,2,longevity
OG0010208,STMND1,Stathmin family,2,longevity
OG0010209,CCNT1,7SK snRNA binding,2,longevity
OG0010211,FOXJ2,Forkhead domain,2,longevity
OG0010215,TRIP13,AAA domain,2,longevity
OG0010224,MVB12A,Multivesicular body subunit 12,2,longevity
OG0010237,FBXO4,A Receptor for Ubiquitination Targets,2,longevity
OG0010242,MTO1,tRNA wobble uridine modification,2,longevity
OG0010250,SLC31A2,Ctr copper transporter family,2,longevity
OG0010258,CHDH,Choline dehydrogenase,2,longevity
OG0010274,TTC37,Sel1-like repeats.,2,longevity
OG0010275,HHAT,"MBOAT, membrane-bound O-acyltransferase family",2,longevity
OG0010278,GOLGA5,Golgin A5,2,longevity
OG0010302,EDEM2,Belongs to the glycosyl hydrolase 47 family,2,longevity
OG0010304,POLG,"DNA polymerase gamma, catalytic subunit",2,longevity
OG0010305,ZER1,regulation of ligase activity,2,longevity
OG0010309,IFT52,ABC-type uncharacterized transport system,2,longevity
OG0010315,KLF10,"Zinc finger, C2H2 type",2,longevity
OG0010320,ELP2,"WD domain, G-beta repeat",2,longevity
OG0010332,ZYX,"Zinc-binding domain present in Lin-11, Isl-1, Mec-3.",2,longevity
OG0010347,DNAJC21,"DnaJ (Hsp40) homolog, subfamily C, member 21",2,longevity
OG0010353,EFR3B,EFR3 homolog B,2,longevity
OG0010372,NOC2L,Noc2p family,2,longevity
OG0010384,SLC48A1,"Solute carrier family 48 (heme transporter), member 1",2,longevity
OG0010385,PICK1,Protein interacting with PRKCA 1,2,longevity
OG0010389,PPP5C,"Protein phosphatase 5, catalytic subunit",2,longevity
OG0010399,CCDC83,Coiled-coil domain containing 83,2,longevity
OG0010402,ZNF830,preantral ovarian follicle growth,2,longevity
OG0010404,SLC25A21,transmembrane transport,2,longevity
OG0010411,ITPA,"Pyrophosphatase that hydrolyzes the non-canonical purine nucleotides inosine triphosphate (ITP), deoxyinosine triphosphate (dITP) as well as 2'-deoxy-N-6-hydroxylaminopurine triposphate (dHAPTP) and xanthosine 5'-triphosphate (XTP) to their respective monophosphate derivatives. The enzyme does not distinguish between the deoxy- and ribose forms. Probably excludes non-canonical purines from RNA and DNA precursor pools, thus preventing their incorporation into RNA and DNA and avoiding chromosomal lesions",2,longevity
OG0010417,ASB6,protein modification by small protein conjugation,2,longevity
OG0010435,MRPS11,Ribosomal protein S11,2,longevity
OG0010436,WDR59,WD repeat domain 59,2,longevity
OG0010448,SIRT7,Sir2 family,2,longevity
OG0010451,SOWAHA,Sosondowah ankyrin repeat domain family member A,2,longevity
OG0010463,VPS35,Vacuolar protein sorting 35 homolog (S. cerevisiae),2,longevity
OG0010465,BRD9,Bromodomain containing 9,2,longevity
OG0010487,PRR14L,Proline rich,2,longevity
OG0010490,SART3,regulation of histone deubiquitination,2,longevity
OG0010499,NOL9,Nucleolar protein 9,2,longevity
OG0010509,LRRC56,occurring C-terminal to leucine-rich repeats,2,longevity
OG0010513,DMAP1,DNA methyltransferase 1-associated protein 1,2,longevity
OG0010525,MYD88,TIR domain binding,2,longevity
OG0010533,HMG20A,high mobility group,2,longevity
OG0010538,NMI,Interferon-induced 35 kDa protein (IFP 35) N-terminus,2,longevity
OG0010545,CDC23,Anaphase promoting complex subunit 8 / Cdc23,2,longevity
OG0010556,FAM83A,Protein of unknown function (DUF1669),2,longevity
OG0010561,FAM53C,Family of FAM53,2,longevity
OG0010567,SNAP47,Synaptosomal-associated protein,2,longevity
OG0010577,PSTPIP2,Fes/CIP4 homology domain,2,longevity
OG0010599,WDHD1,"Minichromosome loss protein, Mcl1, middle region",2,longevity
OG0010607,ASNSD1,Asparagine synthase,2,longevity
OG0010609,RBP3,tail specific protease,2,longevity
OG0010615,DNAJC1,DnaJ molecular chaperone homology domain,2,longevity
OG0010622,RHCE,ammonium transmembrane transporter activity,2,longevity
OG0010626,NISCH,"PhoX homologous domain, present in p47phox and p40phox.",2,longevity
OG0010627,PRKCQ,Protein kinase C,2,longevity
OG0010628,CNTROB,"Centrobin, centriole duplication and spindle assembly protein",2,longevity
OG0010629,TRMT61B,tRNA methyltransferase complex GCD14 subunit,2,longevity
OG0010633,E4F1,C2H2-type zinc finger,2,longevity
OG0010639,CRIM1,Antistasin family,2,longevity
OG0010653,ECT2L,Domain of unknown function (DUF4347),2,longevity
OG0010659,UPB1,beta-ureidopropionase activity,2,longevity
OG0010664,GPAM,"Glycerol-3-phosphate acyltransferase, mitochondrial",2,longevity
OG0010668,REXO5,Exonuclease,2,longevity
OG0010670,SMYD5,SMYD family member 5,2,longevity
OG0010680,ANKS6,Sterile alpha motif.,2,longevity
OG0010681,TMEM63C,Cytosolic domain of 10TM putative phosphate transporter,2,longevity
OG0010689,POP4,tRNA 5'-leader removal,2,longevity
OG0010691,COG3,oligomeric golgi complex,2,longevity
OG0010693,SPATA5,Spermatogenesis associated 5,2,longevity
OG0010694,APBB3,"Phosphotyrosine-binding domain, phosphotyrosine-interaction (PI) domain",2,longevity
OG0010706,CDK10,Protein tyrosine kinase,2,longevity
OG0010717,MSH6,Component of the post-replicative DNA mismatch repair system (MMR),2,longevity
OG0010719,AVL9,cell migration,2,longevity
OG0010720,PEX12,Pex2 / Pex12 amino terminal region,2,longevity
OG0010724,NUP160,Nucleoporin Nup120/160,2,longevity
OG0010727,MED23,Mediator of RNA polymerase II transcription subunit 23 isoform,2,longevity
OG0010731,CLCN7,Voltage gated chloride channel,2,longevity
OG0010733,PEAK1,Protein tyrosine kinase,2,longevity
OG0010736,TANC1,"Tetratricopeptide repeat, ankyrin repeat and coiled-coil",2,longevity
OG0010738,SNX33,Sorting nexin,2,longevity
OG0010739,SPG11,Spatacsin C-terminus,2,longevity
OG0010751,ARV1,Arv1-like family,2,longevity
OG0010760,AQP12B,Aquaporins facilitate the transport of water and small neutral solutes across cell membranes,2,longevity
OG0010769,C12orf73,Chromosome 12 open reading frame 73,2,longevity
OG0010780,OSGEP,"Component of the EKC KEOPS complex that is required for the formation of a threonylcarbamoyl group on adenosine at position 37 (t(6)A37) in tRNAs that read codons beginning with adenine. The complex is probably involved in the transfer of the threonylcarbamoyl moiety of threonylcarbamoyl-AMP (TC-AMP) to the N6 group of A37. OSGEP likely plays a direct catalytic role in this reaction, but requires other protein(s) of the complex to fulfill this activity",2,longevity
OG0010787,MTIF3,"Translation initiation factor IF-3, C-terminal domain",2,longevity
OG0010792,MRM1,RNA 2'-O ribose methyltransferase substrate binding,2,longevity
OG0010794,FAM168A,"Family with sequence similarity 168, member A",2,longevity
OG0010813,PTGFRN,Immunoglobulin V-set domain,2,longevity
OG0010815,PIDD1,Peptidase S68,2,longevity
OG0010824,DLD,dihydrolipoyl dehydrogenase activity,2,longevity
OG0010830,GLI1,"Zinc finger, C2H2 type",2,longevity
OG0010842,ARMC9,cilium assembly,2,longevity
OG0010846,PLD6,Phospholipase D. Active site motifs.,2,longevity
OG0010849,HN1L,Hematological and neurological expressed 1-like,2,longevity
OG0010853,RPH3AL,Rabphilin 3A-like (without C2 domains),2,longevity
OG0010860,UIMC1,Ubiquitin-interacting motif.,2,longevity
OG0010862,LCA5L,Ciliary protein causing Leber congenital amaurosis disease,2,longevity
OG0010894,PAX4,Paired Box domain,2,longevity
OG0010906,LRRC10B,"Leucine-rich repeats, outliers",2,longevity
OG0010922,ASPDH,Domain of unknown function DUF108,2,longevity
OG0010932,ZMYND12,Zinc finger MYND-type containing 12,2,longevity
OG0010941,LACTB2,Metallo-beta-lactamase superfamily,2,longevity
OG0010943,DDRGK1,DDRGK,2,longevity
OG0010951,ZC2HC1C,"Zinc finger, C2HC-type containing 1C",2,longevity
OG0010958,IL7R,Fibronectin type III domain,2,longevity
OG0010964,MTERF4,Transcription termination factor 4,2,longevity
OG0010965,SLC22A16,Sugar (and other) transporter,2,longevity
OG0010968,FAM81B,Family with sequence similarity 81 member B,2,longevity
OG0010970,C12orf10,Chromosome 12 open reading frame,2,longevity
OG0010976,ASIP,hormone-mediated signaling pathway,2,longevity
OG0010982,DPYS,Amidohydrolase family,2,longevity
OG0010989,MAK16,Mak16 protein C-terminal region,2,longevity
OG0010997,CNTD1,"Cyclin, N-terminal domain",2,longevity
OG0010998,PPIL6,Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD,2,longevity
OG0011002,LAT2,Linker for activation of T-cells family member 2,2,longevity
OG0011003,KCTD1,BTB/POZ domain,2,longevity
OG0011008,TMEM72,Transmembrane protein family 72,2,longevity
OG0011013,CDPF1,Cysteine-rich DPF motif,2,longevity
OG0011021,DDX10,DUF4217,2,longevity
OG0011024,ATRAID,Epidermal growth factor-like domain.,2,longevity
OG0011026,SLC5A5,Sodium:solute symporter family,2,longevity
OG0011027,RNLS,Flavin containing amine oxidoreductase,2,longevity
OG0011029,CCDC153,Coiled-coil domain containing 153,2,longevity
OG0011064,OVCA2,Serine hydrolase (FSH1),2,longevity
OG0011065,KCTD18,BTB/POZ domain,2,longevity
OG0011068,ANKRD45,ankyrin repeat,2,longevity
OG0011069,MMAB,Cobalamin adenosyltransferase,2,longevity
OG0011071,AAAS,"WD domain, G-beta repeat",2,longevity
OG0011080,TEX264,Testis expressed 264,2,longevity
OG0011081,HDHD3,Haloacid dehalogenase-like hydrolase,2,longevity
OG0011086,RNF215,RING-like zinc finger,2,longevity
OG0011098,CYYR1,Cysteine tyrosine-rich 1,2,longevity
OG0011099,TMEM71,TMEM71 protein family,2,longevity
OG0011103,COLCA2,Colorectal cancer associated 2,2,longevity
OG0011112,B3GALNT1,"Beta-1,3-N-acetylgalactosaminyltransferase 1 (Globoside blood group)",2,longevity
OG0011113,POLR3G,Polymerase (RNA) III (DNA directed) polypeptide G (32kD),2,longevity
