qname,query,OG_ID,chr,seqStart,seqEnd
evm.model.ptg021128l.1_Prang-OG0012575.fa,evm.model.ptg021128l.1_Prang,OG0012575,chr12,420547029,420548790
evm.model.ptg007167l.5_Prang-OG0012576.fa,evm.model.ptg007167l.5_Prang,OG0012576,chr12,1133542300,1133543299
evm.model.ptg004523l.7_Prang-OG0012577.fa,evm.model.ptg004523l.7_Prang,OG0012577,chr9,373013641,373018534
evm.model.ptg005165l.3_Prang-OG0012578.fa,evm.model.ptg005165l.3_Prang,OG0012578,chr12,966742477,966743332
evm.model.ptg008506l.4_Prang-OG0012579.fa,evm.model.ptg008506l.4_Prang,OG0012579,chr9,408254025,408255192
evm.model.ptg013499l.1_Prang-OG0012582.fa,evm.model.ptg013499l.1_Prang,OG0012582,chr1,28142596,28144063
evm.model.ptg001875l.2_Prang-OG0012584.fa,evm.model.ptg001875l.2_Prang,OG0012584,chr5,1811902478,1811903135
evm.model.ptg001344l.6_Prang-OG0012585.fa,evm.model.ptg001344l.6_Prang,OG0012585,chr1,495890508,495892641
evm.model.ptg003235l.5_Prang-OG0012587.fa,evm.model.ptg003235l.5_Prang,OG0012587,chr1,1656928791,1656930591
evm.model.ptg003839l.5_Prang-OG0012588.fa,evm.model.ptg003839l.5_Prang,OG0012588,chr1,2395268650,2395270474
evm.model.ptg008519l.2_Prang-OG0012590.fa,evm.model.ptg008519l.2_Prang,OG0012590,chr2,2032605462,2032607781
evm.model.ptg007414l.2_Prang-OG0012592.fa,evm.model.ptg007414l.2_Prang,OG0012592,chr18,715425863,715427534
evm.model.ptg012242l.2_Prang-OG0012593.fa,evm.model.ptg012242l.2_Prang,OG0012593,chr2,2395178157,2395178592
evm.model.ptg006683l.2_Prang-OG0012594.fa,evm.model.ptg006683l.2_Prang,OG0012594,chr16,171308705,171309872
evm.model.ptg002914l.4_Prang-OG0012595.fa,evm.model.ptg002914l.4_Prang,OG0012595,chr12,284321142,284322771
evm.model.ptg019842l.1_Prang-OG0012596.fa,evm.model.ptg019842l.1_Prang,OG0012596,chr16,12327330,12329766
evm.model.ptg008273l.4_Prang-OG0012597.fa,evm.model.ptg008273l.4_Prang,OG0012597,chr16,606403067,606404468
evm.model.ptg003201l.2_Prang-OG0012599.fa,evm.model.ptg003201l.2_Prang,OG0012599,chr12,864180314,864181532
evm.model.ptg003280l.4_Prang-OG0012601.fa,evm.model.ptg003280l.4_Prang,OG0012601,chr8,703521871,703523398
evm.model.ptg003280l.3_Prang-OG0012602.fa,evm.model.ptg003280l.3_Prang,OG0012602,chr8,705476427,705477357
evm.model.ptg002091l.4_Prang-OG0012603.fa,evm.model.ptg002091l.4_Prang,OG0012603,chr4,2736196491,2736200028
evm.model.ptg005651l.1_Prang-OG0012604.fa,evm.model.ptg005651l.1_Prang,OG0012604,chr8,502805753,502808117
evm.model.ptg001146l.13_Prang-OG0012605.fa,evm.model.ptg001146l.13_Prang,OG0012605,chr3,2978248494,2978248866
evm.model.ptg004831l.2_Prang-OG0012606.fa,evm.model.ptg004831l.2_Prang,OG0012606,chr1,3248444362,3248445259
evm.model.ptg011176l.1_Prang-OG0012607.fa,evm.model.ptg011176l.1_Prang,OG0012607,chr4,1365114420,1365115059
evm.model.ptg011045l.2_Prang-OG0012609.fa,evm.model.ptg011045l.2_Prang,OG0012609,chr2,2501677627,2501679358
evm.model.ptg002978l.2_Prang-OG0012610.fa,evm.model.ptg002978l.2_Prang,OG0012610,chr4,618875405,618877466
evm.model.ptg004687l.4_Prang-OG0012611.fa,evm.model.ptg004687l.4_Prang,OG0012611,chr1,2475571645,2475572689
evm.model.ptg009793l.2_Prang-OG0012613.fa,evm.model.ptg009793l.2_Prang,OG0012613,chr13,431300859,431306457
evm.model.ptg003299l.3_Prang-OG0012615.fa,evm.model.ptg003299l.3_Prang,OG0012615,chr19,91906128,91906389
evm.model.ptg003147l.3_Prang-OG0012616.fa,evm.model.ptg003147l.3_Prang,OG0012616,chr1,1684150990,1684152874
evm.model.ptg007773l.3_Prang-OG0012617.fa,evm.model.ptg007773l.3_Prang,OG0012617,chr7,1913724820,1913725261
evm.model.ptg002024l.4_Prang-OG0012618.fa,evm.model.ptg002024l.4_Prang,OG0012618,chr7,1056499746,1056500133
evm.model.ptg003257l.2_Prang-OG0012620.fa,evm.model.ptg003257l.2_Prang,OG0012620,chr6,401091897,401094288
evm.model.ptg006864l.2_Prang-OG0012621.fa,evm.model.ptg006864l.2_Prang,OG0012621,chr14,705549238,705550480
evm.model.ptg001985l.3_Prang-OG0012622.fa,evm.model.ptg001985l.3_Prang,OG0012622,chr6,1899026436,1899027639
evm.model.ptg002836l.5_Prang-OG0012624.fa,evm.model.ptg002836l.5_Prang,OG0012624,chr6,1457734496,1457737733
evm.model.ptg000142l.2_Prang-OG0012625.fa,evm.model.ptg000142l.2_Prang,OG0012625,chr6,1789821209,1789824770
evm.model.ptg010613l.3_Prang-OG0012626.fa,evm.model.ptg010613l.3_Prang,OG0012626,chr17,170204499,170204877
evm.model.ptg026733l.6_Prang-OG0012628.fa,evm.model.ptg026733l.6_Prang,OG0012628,chr12,1193459550,1193462442
evm.model.ptg001172l.1_Prang-OG0012629.fa,evm.model.ptg001172l.1_Prang,OG0012629,chr2,2961642946,2961645151
evm.model.ptg003911l.1_Prang-OG0012630.fa,evm.model.ptg003911l.1_Prang,OG0012630,chr2,3235003487,3235003994
evm.model.ptg017448l.1_Prang-OG0012632.fa,evm.model.ptg017448l.1_Prang,OG0012632,chr1,25928720,25930013
evm.model.ptg008240l.2_Prang-OG0012633.fa,evm.model.ptg008240l.2_Prang,OG0012633,chr1,75767161,75767962
evm.model.ptg004649l.9_Prang-OG0012636.fa,evm.model.ptg004649l.9_Prang,OG0012636,chr6,208563252,208565976
evm.model.ptg010850l.2_Prang-OG0012637.fa,evm.model.ptg010850l.2_Prang,OG0012637,chr7,388965534,388966842
evm.model.ptg002577l.11_Prang-OG0012639.fa,evm.model.ptg002577l.11_Prang,OG0012639,chr6,1966213218,1966214064
evm.model.ptg005554l.5_Prang-OG0012640.fa,evm.model.ptg005554l.5_Prang,OG0012640,chr7,627538136,627541538
evm.model.ptg018776l.1_Prang-OG0012641.fa,evm.model.ptg018776l.1_Prang,OG0012641,chr7,636285790,636287047
evm.model.ptg014760l.1_Prang-OG0012642.fa,evm.model.ptg014760l.1_Prang,OG0012642,chr17,41790526,41791192
evm.model.ptg000209l.5_Prang-OG0012643.fa,evm.model.ptg000209l.5_Prang,OG0012643,chr18,479221275,479223048
evm.model.ptg021334l.2_Prang-OG0012644.fa,evm.model.ptg021334l.2_Prang,OG0012644,chr6,83280413,83281673
evm.model.ptg007211l.5_Prang-OG0012645.fa,evm.model.ptg007211l.5_Prang,OG0012645,chr6,1981540883,1981542986
evm.model.ptg001093l.13_Prang-OG0012646.fa,evm.model.ptg001093l.13_Prang,OG0012646,chr6,171943195,171944374
evm.model.ptg003081l.6_Prang-OG0012649.fa,evm.model.ptg003081l.6_Prang,OG0012649,chr18,256604404,256605622
evm.model.ptg008147l.1_Prang-OG0012653.fa,evm.model.ptg008147l.1_Prang,OG0012653,chr8,301024899,301025937
evm.model.ptg015638l.2_Prang-OG0012654.fa,evm.model.ptg015638l.2_Prang,OG0012654,chr4,1659491736,1659493887
evm.model.ptg006944l.8_Prang-OG0012655.fa,evm.model.ptg006944l.8_Prang,OG0012655,chr4,1694941734,1694942439
evm.model.ptg004597l.5_Prang-OG0012656.fa,evm.model.ptg004597l.5_Prang,OG0012656,chr2,1575872941,1575873967
evm.model.ptg011465l.3_Prang-OG0012657.fa,evm.model.ptg011465l.3_Prang,OG0012657,chr4,2832746772,2832748146
evm.model.ptg005471l.2_Prang-OG0012658.fa,evm.model.ptg005471l.2_Prang,OG0012658,chr4,1171103267,1171104944
evm.model.ptg004119l.10_Prang-OG0012659.fa,evm.model.ptg004119l.10_Prang,OG0012659,chr4,465748752,465750078
evm.model.ptg009844l.6_Prang-OG0012660.fa,evm.model.ptg009844l.6_Prang,OG0012660,chr13,977092564,977093269
evm.model.ptg030788l.2_Prang-OG0012661.fa,evm.model.ptg030788l.2_Prang,OG0012661,chr5,1779825912,1779826902
evm.model.ptg000282l.4_Prang-OG0012662.fa,evm.model.ptg000282l.4_Prang,OG0012662,chr1,456672866,456673370
evm.model.ptg017770l.2_Prang-OG0012663.fa,evm.model.ptg017770l.2_Prang,OG0012663,chr5,1128634672,1128635668
evm.model.ptg010405l.1_Prang-OG0012664.fa,evm.model.ptg010405l.1_Prang,OG0012664,chr3,131790367,131791969
evm.model.ptg012730l.2_Prang-OG0012665.fa,evm.model.ptg012730l.2_Prang,OG0012665,chr14,198862597,198863962
evm.model.ptg013010l.1_Prang-OG0012666.fa,evm.model.ptg013010l.1_Prang,OG0012666,chr10,450664461,450665880
evm.model.ptg009130l.3_Prang-OG0012667.fa,evm.model.ptg009130l.3_Prang,OG0012667,chr5,775757572,775759648
evm.model.ptg005445l.2_Prang-OG0012668.fa,evm.model.ptg005445l.2_Prang,OG0012668,chr8,1093839333,1093840029
evm.model.ptg006786l.2_Prang-OG0012669.fa,evm.model.ptg006786l.2_Prang,OG0012669,chr11,622035065,622035713
evm.model.ptg019702l.1_Prang-OG0012670.fa,evm.model.ptg019702l.1_Prang,OG0012670,chr10,433016937,433017594
evm.model.ptg009318l.18_Prang-OG0012671.fa,evm.model.ptg009318l.18_Prang,OG0012671,chr9,1119483997,1119484543
evm.model.ptg016717l.2_Prang-OG0012672.fa,evm.model.ptg016717l.2_Prang,OG0012672,chr9,1131104710,1131105589
evm.model.ptg016625l.5_Prang-OG0012673.fa,evm.model.ptg016625l.5_Prang,OG0012673,chr11,652569007,652570798
evm.model.ptg016840l.4_Prang-OG0012675.fa,evm.model.ptg016840l.4_Prang,OG0012675,chr9,1126363723,1126366051
evm.model.ptg012307l.4_Prang-OG0012676.fa,evm.model.ptg012307l.4_Prang,OG0012676,chr9,1013185903,1013186626
evm.model.ptg007442l.4_Prang-OG0012677.fa,evm.model.ptg007442l.4_Prang,OG0012677,chr8,1176154822,1176155719
evm.model.ptg007442l.5_Prang-OG0012678.fa,evm.model.ptg007442l.5_Prang,OG0012678,chr8,1175716531,1175719027
evm.model.ptg003117l.3_Prang-OG0012680.fa,evm.model.ptg003117l.3_Prang,OG0012680,chr15,383952652,383953681
evm.model.ptg001671l.10_Prang-OG0012681.fa,evm.model.ptg001671l.10_Prang,OG0012681,chr3,2149041728,2149042751
evm.model.ptg001016l.2_Prang-OG0012682.fa,evm.model.ptg001016l.2_Prang,OG0012682,chr4,236106405,236109345
evm.model.ptg013506l.3_Prang-OG0012683.fa,evm.model.ptg013506l.3_Prang,OG0012683,chr4,2084718446,2084719442
evm.model.ptg000279l.3_Prang-OG0012684.fa,evm.model.ptg000279l.3_Prang,OG0012684,chr15,826437010,826438903
evm.model.ptg029663l.1_Prang-OG0012687.fa,evm.model.ptg029663l.1_Prang,OG0012687,chr19,761261045,761262299
evm.model.ptg007605l.7_Prang-OG0012688.fa,evm.model.ptg007605l.7_Prang,OG0012688,chr9,184420454,184421447
evm.model.ptg001004l.3_Prang-OG0012690.fa,evm.model.ptg001004l.3_Prang,OG0012690,chr10,61594829,61596014
evm.model.ptg000053l.2_Prang-OG0012691.fa,evm.model.ptg000053l.2_Prang,OG0012691,chr17,514356528,514357080
evm.model.ptg000442l.6_Prang-OG0012692.fa,evm.model.ptg000442l.6_Prang,OG0012692,chr17,563021166,563022381
evm.model.ptg003098l.5_Prang-OG0012694.fa,evm.model.ptg003098l.5_Prang,OG0012694,chr17,208784771,208786394
evm.model.ptg017026l.1_Prang-OG0012695.fa,evm.model.ptg017026l.1_Prang,OG0012695,chr17,654114974,654115955
evm.model.ptg001339l.2_Prang-OG0012696.fa,evm.model.ptg001339l.2_Prang,OG0012696,chr17,797507448,797507676
evm.model.ptg009052l.2_Prang-OG0012697.fa,evm.model.ptg009052l.2_Prang,OG0012697,chr9,66662139,66662364
evm.model.ptg008778l.4_Prang-OG0012698.fa,evm.model.ptg008778l.4_Prang,OG0012698,chr11,442459423,442460512
evm.model.ptg000988l.2_Prang-OG0012699.fa,evm.model.ptg000988l.2_Prang,OG0012699,chr9,8616059,8617238
evm.model.ptg008053l.2_Prang-OG0012700.fa,evm.model.ptg008053l.2_Prang,OG0012700,chr9,261880685,261883262
evm.model.ptg008053l.3_Prang-OG0012701.fa,evm.model.ptg008053l.3_Prang,OG0012701,chr9,261228459,261233355
evm.model.ptg000821l.1_Prang-OG0012702.fa,evm.model.ptg000821l.1_Prang,OG0012702,chr5,2172937545,2172938871
evm.model.ptg013714l.1_Prang-OG0012703.fa,evm.model.ptg013714l.1_Prang,OG0012703,chr5,1571733028,1571733820
evm.model.ptg015849l.2_Prang-OG0012704.fa,evm.model.ptg015849l.2_Prang,OG0012704,chr6,1089154175,1089154379
evm.model.ptg017978l.3_Prang-OG0012706.fa,evm.model.ptg017978l.3_Prang,OG0012706,chr9,243404632,243405784
evm.model.ptg008272l.3_Prang-OG0012707.fa,evm.model.ptg008272l.3_Prang,OG0012707,chr10,273158193,273159702
evm.model.ptg002593l.2_Prang-OG0012709.fa,evm.model.ptg002593l.2_Prang,OG0012709,chr17,722721665,722723321
evm.model.ptg001574l.2_Prang-OG0012710.fa,evm.model.ptg001574l.2_Prang,OG0012710,chr5,1347310827,1347311004
evm.model.ptg005702l.5_Prang-OG0012711.fa,evm.model.ptg005702l.5_Prang,OG0012711,chr17,381333012,381333693
evm.model.ptg002498l.2_Prang-OG0012712.fa,evm.model.ptg002498l.2_Prang,OG0012712,chr17,801644991,801648570
evm.model.ptg026303l.1_Prang-OG0012713.fa,evm.model.ptg026303l.1_Prang,OG0012713,chr5,1640036970,1640038680
evm.model.ptg007343l.2_Prang-OG0012715.fa,evm.model.ptg007343l.2_Prang,OG0012715,chr1,1091935414,1091937022
evm.model.ptg000529l.4_Prang-OG0012718.fa,evm.model.ptg000529l.4_Prang,OG0012718,chr3,2929070412,2929071192
evm.model.ptg009882l.3_Prang-OG0012719.fa,evm.model.ptg009882l.3_Prang,OG0012719,chr2,3112209703,3112212025
evm.model.ptg033090l.2_Prang-OG0012720.fa,evm.model.ptg033090l.2_Prang,OG0012720,chr6,90691394,90693320
evm.model.ptg003686l.4_Prang-OG0012721.fa,evm.model.ptg003686l.4_Prang,OG0012721,chr6,1748123331,1748124906
evm.model.ptg011379l.3_Prang-OG0012722.fa,evm.model.ptg011379l.3_Prang,OG0012722,chr4,1704815232,1704817536
evm.model.ptg011801l.1_Prang-OG0012725.fa,evm.model.ptg011801l.1_Prang,OG0012725,chr4,2936654113,2936655067
evm.model.ptg000577l.1_Prang-OG0012727.fa,evm.model.ptg000577l.1_Prang,OG0012727,chr7,1449174667,1449176188
evm.model.ptg020996l.1_Prang-OG0012728.fa,evm.model.ptg020996l.1_Prang,OG0012728,chr9,1367585675,1367586443
evm.model.ptg005738l.2_Prang-OG0012729.fa,evm.model.ptg005738l.2_Prang,OG0012729,chr6,820670115,820671021
evi.model.ptg003081l.80_Prang-OG0012730.fa,evi.model.ptg003081l.80_Prang,OG0012730,chr18,254563690,254564983
evm.model.ptg000528l.1_Prang-OG0012731.fa,evm.model.ptg000528l.1_Prang,OG0012731,chr14,788760371,788762426
evm.model.ptg004328l.2_Prang-OG0012733.fa,evm.model.ptg004328l.2_Prang,OG0012733,chr7,440092857,440094696
evm.model.ptg005457l.1_Prang-OG0012734.fa,evm.model.ptg005457l.1_Prang,OG0012734,chr7,1664245907,1664246507
evm.model.ptg007088l.6_Prang-OG0012736.fa,evm.model.ptg007088l.6_Prang,OG0012736,chr4,1987262601,1987263750
evm.model.ptg003155l.5_Prang-OG0012737.fa,evm.model.ptg003155l.5_Prang,OG0012737,chr9,53213075,53215139
evm.model.ptg006939l.3_Prang-OG0012740.fa,evm.model.ptg006939l.3_Prang,OG0012740,chr8,760948561,760950091
evm.model.ptg003699l.5_Prang-OG0012741.fa,evm.model.ptg003699l.5_Prang,OG0012741,chr8,520140740,520141805
evm.model.ptg008287l.1_Prang-OG0012746.fa,evm.model.ptg008287l.1_Prang,OG0012746,chr8,1124248895,1124250860
evm.model.ptg001825l.1_Prang-OG0012749.fa,evm.model.ptg001825l.1_Prang,OG0012749,chr5,137653811,137654075
evm.model.ptg007214l.5_Prang-OG0012750.fa,evm.model.ptg007214l.5_Prang,OG0012750,chr5,768641585,768642041
evm.model.ptg009452l.3_Prang-OG0012753.fa,evm.model.ptg009452l.3_Prang,OG0012753,chr4,2771413352,2771413940
evm.model.ptg008117l.2_Prang-OG0012754.fa,evm.model.ptg008117l.2_Prang,OG0012754,chr4,2274671174,2274671534
evm.model.ptg001419l.6_Prang-OG0012755.fa,evm.model.ptg001419l.6_Prang,OG0012755,chr4,2579702364,2579704251
evm.model.ptg011221l.1_Prang-OG0012757.fa,evm.model.ptg011221l.1_Prang,OG0012757,chr2,745994414,745995329
evm.model.ptg000808l.2_Prang-OG0012758.fa,evm.model.ptg000808l.2_Prang,OG0012758,chr2,557048942,557053007
evm.model.ptg000956l.3_Prang-OG0012760.fa,evm.model.ptg000956l.3_Prang,OG0012760,chr1,2552135039,2552137613
evm.model.ptg006496l.2_Prang-OG0012764.fa,evm.model.ptg006496l.2_Prang,OG0012764,chr3,1829729224,1829731012
evm.model.ptg016117l.1_Prang-OG0012765.fa,evm.model.ptg016117l.1_Prang,OG0012765,chr3,1487799684,1487801952
evm.model.ptg008910l.2_Prang-OG0012766.fa,evm.model.ptg008910l.2_Prang,OG0012766,chr11,305725793,305727557
evm.model.ptg016764l.1_Prang-OG0012767.fa,evm.model.ptg016764l.1_Prang,OG0012767,chr10,50568699,50569659
evm.model.ptg038357l.2_Prang-OG0012768.fa,evm.model.ptg038357l.2_Prang,OG0012768,chr5,274131722,274133246
evm.model.ptg000306l.3_Prang-OG0012769.fa,evm.model.ptg000306l.3_Prang,OG0012769,chr19,555789494,555789794
evm.model.ptg025021l.1_Prang-OG0012770.fa,evm.model.ptg025021l.1_Prang,OG0012770,chr6,1205562539,1205563211
evm.model.ptg002659l.2_Prang-OG0012771.fa,evm.model.ptg002659l.2_Prang,OG0012771,chr18,681587891,681588251
evm.model.ptg009045l.1_Prang-OG0012773.fa,evm.model.ptg009045l.1_Prang,OG0012773,chr7,1005227186,1005228566
evm.model.ptg004782l.9_Prang-OG0012774.fa,evm.model.ptg004782l.9_Prang,OG0012774,chr7,482477660,482478578
evm.model.ptg007773l.1_Prang-OG0012775.fa,evm.model.ptg007773l.1_Prang,OG0012775,chr7,1914502099,1914502711
evm.model.ptg007019l.5_Prang-OG0012778.fa,evm.model.ptg007019l.5_Prang,OG0012778,chr9,578213890,578214199
evm.model.ptg023903l.2_Prang-OG0012780.fa,evm.model.ptg023903l.2_Prang,OG0012780,chr6,1961972337,1961973780
evm.model.ptg000020l.4_Prang-OG0012781.fa,evm.model.ptg000020l.4_Prang,OG0012781,chr10,492894212,492895205
evm.model.ptg011431l.5_Prang-OG0012782.fa,evm.model.ptg011431l.5_Prang,OG0012782,chr11,691370932,691371328
evm.model.ptg001621l.6_Prang-OG0012783.fa,evm.model.ptg001621l.6_Prang,OG0012783,chr13,556591590,556592502
evm.model.ptg002650l.4_Prang-OG0012784.fa,evm.model.ptg002650l.4_Prang,OG0012784,chr5,1341381827,1341382487
evm.model.ptg021506l.1_Prang-OG0012785.fa,evm.model.ptg021506l.1_Prang,OG0012785,chr2,915995786,915996803
evm.model.ptg005979l.4_Prang-OG0012786.fa,evm.model.ptg005979l.4_Prang,OG0012786,chr3,1920987672,1920988785
evm.model.ptg004382l.1_Prang-OG0012788.fa,evm.model.ptg004382l.1_Prang,OG0012788,chr2,3458185813,3458188426
evm.model.ptg019869l.2_Prang-OG0012790.fa,evm.model.ptg019869l.2_Prang,OG0012790,chr1,1352349654,1352349810
evm.model.ptg002486l.1_Prang-OG0012791.fa,evm.model.ptg002486l.1_Prang,OG0012791,chr1,1725065323,1725065995
evm.model.ptg005530l.4_Prang-OG0012792.fa,evm.model.ptg005530l.4_Prang,OG0012792,chr3,2318197041,2318198379
evm.model.ptg004376l.2_Prang-OG0012793.fa,evm.model.ptg004376l.2_Prang,OG0012793,chr3,1110195953,1110197042
evm.model.ptg005709l.3_Prang-OG0012795.fa,evm.model.ptg005709l.3_Prang,OG0012795,chr5,507431017,507433270
evm.model.ptg000156l.10_Prang-OG0012797.fa,evm.model.ptg000156l.10_Prang,OG0012797,chr3,945567693,945568098
evm.model.ptg009028l.4_Prang-OG0012802.fa,evm.model.ptg009028l.4_Prang,OG0012802,chr6,937541914,937543258
evm.model.ptg001234l.7_Prang-OG0012803.fa,evm.model.ptg001234l.7_Prang,OG0012803,chr1,900910572,900911592
evm.model.ptg001643l.3_Prang-OG0012806.fa,evm.model.ptg001643l.3_Prang,OG0012806,chr3,532843066,532843813
evm.model.ptg006284l.3_Prang-OG0012807.fa,evm.model.ptg006284l.3_Prang,OG0012807,chr13,586194612,586198116
evm.model.ptg006482l.8_Prang-OG0012814.fa,evm.model.ptg006482l.8_Prang,OG0012814,chr8,1013657520,1013657940
evm.model.ptg011369l.1_Prang-OG0012815.fa,evm.model.ptg011369l.1_Prang,OG0012815,chr5,51294194,51294593
evm.model.ptg000808l.5_Prang-OG0012816.fa,evm.model.ptg000808l.5_Prang,OG0012816,chr2,555370393,555370576
evm.model.ptg006330l.6_Prang-OG0012820.fa,evm.model.ptg006330l.6_Prang,OG0012820,chr11,235990082,235991201
evi.model.ptg004797l.4_Prang-OG0012853.fa,evi.model.ptg004797l.4_Prang,OG0012853,chr6,63591898,63594808
evm.model.ptg012051l.2_Prang-OG0012855.fa,evm.model.ptg012051l.2_Prang,OG0012855,chr13,74428506,74429922
evm.model.ptg004680l.2_Prang-OG0012856.fa,evm.model.ptg004680l.2_Prang,OG0012856,chr6,1135609530,1135610229
evi.model.ptg003115l.44_Prang-OG0012858.fa,evi.model.ptg003115l.44_Prang,OG0012858,chr6,651423572,651424202
evm.model.ptg004189l.7_Prang-OG0012859.fa,evm.model.ptg004189l.7_Prang,OG0012859,chr6,1181648205,1181650578
evm.model.ptg001047l.2_Prang-OG0012860.fa,evm.model.ptg001047l.2_Prang,OG0012860,chr9,233473470,233475264
evm.model.ptg000037l.2_Prang-OG0012861.fa,evm.model.ptg000037l.2_Prang,OG0012861,chr17,583509325,583509880
evm.model.ptg000037l.3_Prang-OG0012862.fa,evm.model.ptg000037l.3_Prang,OG0012862,chr17,582939038,582942608
evm.model.ptg012861l.3_Prang-OG0012864.fa,evm.model.ptg012861l.3_Prang,OG0012864,chr12,108172029,108173202
evm.model.ptg012861l.2_Prang-OG0012865.fa,evm.model.ptg012861l.2_Prang,OG0012865,chr12,108523495,108524227
evm.model.ptg000219l.3_Prang-OG0012867.fa,evm.model.ptg000219l.3_Prang,OG0012867,chr6,191386081,191389414
evm.model.ptg003590l.2_Prang-OG0012868.fa,evm.model.ptg003590l.2_Prang,OG0012868,chr4,1961699435,1961700383
evm.model.ptg012690l.2_Prang-OG0012869.fa,evm.model.ptg012690l.2_Prang,OG0012869,chr4,423862267,423863461
evm.model.ptg002091l.5_Prang-OG0012870.fa,evm.model.ptg002091l.5_Prang,OG0012870,chr4,2736387723,2736388158
evm.model.ptg014159l.3_Prang-OG0012876.fa,evm.model.ptg014159l.3_Prang,OG0012876,chr9,708407601,708408153
evm.model.ptg021841l.2_Prang-OG0012877.fa,evm.model.ptg021841l.2_Prang,OG0012877,chr15,486341980,486342730
evm.model.ptg005790l.4_Prang-OG0012878.fa,evm.model.ptg005790l.4_Prang,OG0012878,chr4,480400580,480403169
evm.model.ptg004717l.2_Prang-OG0012879.fa,evm.model.ptg004717l.2_Prang,OG0012879,chr14,774109787,774110798
evm.model.ptg009898l.4_Prang-OG0012880.fa,evm.model.ptg009898l.4_Prang,OG0012880,chr9,463351615,463353937
evm.model.ptg000180l.9_Prang-OG0012883.fa,evm.model.ptg000180l.9_Prang,OG0012883,chr6,727883269,727883509
evm.model.ptg015608l.1_Prang-OG0012884.fa,evm.model.ptg015608l.1_Prang,OG0012884,scaffold347,784696,785017
evm.model.ptg005403l.1_Prang-OG0012886.fa,evm.model.ptg005403l.1_Prang,OG0012886,chr1,2626764573,2626765260
evm.model.ptg002818l.1_Prang-OG0012888.fa,evm.model.ptg002818l.1_Prang,OG0012888,chr7,526282181,526283279
evm.model.ptg000442l.7_Prang-OG0012889.fa,evm.model.ptg000442l.7_Prang,OG0012889,chr17,563464425,563467683
evm.model.ptg009728l.1_Prang-OG0012891.fa,evm.model.ptg009728l.1_Prang,OG0012891,chr6,759958667,759960698
evm.model.ptg009015l.3_Prang-OG0012893.fa,evm.model.ptg009015l.3_Prang,OG0012893,chr5,1876934318,1876935059
evm.model.ptg000212l.5_Prang-OG0012894.fa,evm.model.ptg000212l.5_Prang,OG0012894,chr16,707816660,707817803
evm.model.ptg006687l.2_Prang-OG0012895.fa,evm.model.ptg006687l.2_Prang,OG0012895,chr1,1782910295,1782912128
evm.model.ptg006928l.3_Prang-OG0012896.fa,evm.model.ptg006928l.3_Prang,OG0012896,chr11,352566776,352567688
evm.model.ptg004834l.7_Prang-OG0012898.fa,evm.model.ptg004834l.7_Prang,OG0012898,chr5,230573477,230574317
evm.model.ptg004834l.6_Prang-OG0012899.fa,evm.model.ptg004834l.6_Prang,OG0012899,chr5,230485431,230487546
evm.model.ptg009643l.4_Prang-OG0012901.fa,evm.model.ptg009643l.4_Prang,OG0012901,chr11,398898480,398900283
evm.model.ptg002079l.7_Prang-OG0012902.fa,evm.model.ptg002079l.7_Prang,OG0012902,chr5,1451580248,1451580761
