Ammel,Ammex,Asmec,Asmes,Darer,Gamor,Hosap,Leocu,Luden,Mymur,Nebri,Plwal,Prang,Sians,Sigra,Sirhi,Tagut,Thmac,Trros,Trtib,Xetro,Zoviv,nSp,og,selectionF,selectionB,allF,allB
1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011748,0,0,3,16
1,NA,0.0126356549943256,1,1,0.000646952846273252,1,1,1,1,1,1,1,1,1,NA,NA,0.160170925593899,0.415814613315019,0.000548758371223812,1,0.621539019274907,hits_per_19_species,OG0011749,1,2,5,14
1,1,1,1,1,1,1,1,1,1,1.26001361297479e-05,NA,1,NA,NA,1,1,1,1,1,1,1,hits_per_19_species,OG0011754,0,1,5,14
1,NA,1,1,NA,1,1,1,1,1,1,1,1,1,1,2.84875043554678e-08,0.188225787587429,NA,1,0,1,1,hits_per_19_species,OG0011758,1,1,6,13
1,NA,1,1,1,1,NA,1,0.0581335190955395,1,1,1,NA,1,1,1,1,1,0.00498202740955722,1,0.460473709908808,0.00650429924230111,hits_per_19_species,OG0011759,1,1,5,14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,hits_per_19_species,OG0011762,0,0,5,14
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,0.424145706380292,1,1,hits_per_19_species,OG0011763,0,0,4,15
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011765,0,0,4,15
1,1,1,1,1,NA,1,1,1,1,0.013997850641711,1,NA,1,NA,1,1,1,1,1,1,1,hits_per_19_species,OG0011766,0,1,5,14
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,2.08648820443358e-09,1,6.06181771445335e-13,1,1,hits_per_19_species,OG0011768,0,2,5,14
1,1,1,1,1,1,1,1,NA,1,1,1,0.0631968524365027,NA,NA,1,1,1,1,1,1,1,hits_per_19_species,OG0011771,0,0,4,15
1,1,0,1,1,1,1,1,1,1,0.000591048598314603,NA,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011772,1,1,4,15
1,1,1,1,1,1,0.00537436995826091,1,1,1,1,NA,1,1,NA,NA,1,0.694943859642905,1,0.0177842146432354,1,0.69527656186235,hits_per_19_species,OG0011775,0,2,5,14
1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,0.0241937328109328,1.28449629821503e-07,1,1,hits_per_19_species,OG0011778,1,1,4,15
1,1,1,0.998165384604801,1,1,0.622671581921312,1,1,1,1,NA,1,NA,NA,1,1,1,1,1,1,1,hits_per_19_species,OG0011779,0,0,5,14
1,0.146169844395022,1,1,1,1,1,1,1,0.603169449571547,1,1,1,NA,1,NA,NA,1,1,1,0.263079259849341,1,hits_per_19_species,OG0011781,0,0,4,15
0.748186128792578,1,1,1,1,0.059280353307982,1,4.32328313715313e-06,1,1,1,NA,1,NA,1,NA,0.0354908786696717,1,1,1,1,1,hits_per_19_species,OG0011782,0,2,4,15
1,0.0929292744592056,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,1,1,1,hits_per_19_species,OG0011789,0,0,5,14
1,1,0.00929770371757077,1,1,1,1,1,1,1,1,NA,1,NA,1.37592555432553e-06,NA,1,1,1,1,1,1,hits_per_19_species,OG0011792,1,1,4,15
1,1,1,1,1,1,1,1,1,1,1,NA,0.356971042924119,NA,1,NA,1,1,1,0.801939989202327,1,1,hits_per_19_species,OG0011793,0,0,4,15
1,1,1,1,1,0.979230177138722,0.0566152659862873,1,1,0.540897781030431,1,NA,0.374726769230197,NA,NA,1,1,1,1,4.13631279227999e-08,1,1,hits_per_19_species,OG0011794,0,1,5,14
1,1,1,1,0.087170096573006,NA,0.249703974577943,0.760009655004067,0.321997155447474,0.188188463058422,1,1,1,NA,1,NA,1,0.244393597559801,1,1.94289029309402e-15,1,1,hits_per_19_species,OG0011801,0,1,4,15
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011804,0,0,4,15
0.301839562896933,1,1,1,0.700479809025953,1,1,1,0.0116235580961949,1,1,NA,0,1,NA,NA,1,1,1,0,1,1,hits_per_19_species,OG0011805,2,1,5,14
0.383570419245496,1,1,1,NA,0.0141352644679649,0.25864573210108,1,1,1,0.413530869348817,NA,1,1,0.000170263103118629,NA,1,1,1,1,1,0.205533588397867,hits_per_19_species,OG0011808,0,2,5,14
1,1,1,1,1,0.269848023737201,1,1,NA,1,1,NA,NA,1,1,1,1,1,0.357045402476514,0.00180895829464056,1,1,hits_per_19_species,OG0011809,0,1,4,15
0.875000614139715,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,0.00108490724672255,1,1,1,1,hits_per_19_species,OG0011810,0,1,4,15
1,1,1,1,1,0.691215041623637,1,0.670622026146139,1,1,1,NA,1,NA,NA,1,1,1,1,1,0.0248419417387707,0.218864124077199,hits_per_19_species,OG0011815,0,1,5,14
1,0.0297207140114362,1,1,1,1,1,1,1,1,1,NA,2.38975506050565e-13,NA,1,NA,1,1,0.750020197812514,0.00652619297886459,1,1,hits_per_19_species,OG0011818,1,2,4,15
1,0.12148054454695,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,hits_per_19_species,OG0011825,0,0,4,15
0.00615610910543546,1,1,1,1,1,0.0430034067773821,1,0.501019893742665,1,NA,1,0.594302956353044,NA,1,NA,0.0107076603319557,1,1,1,1,0.0897418762812149,hits_per_19_species,OG0011828,0,3,4,15
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011829,0,0,4,15
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,0.287454936922077,1,1,1,1,1,hits_per_19_species,OG0011830,0,0,4,15
1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,hits_per_19_species,OG0011841,0,0,5,14
1,1,1,1,1,1,1,0.840077536701259,0.0765110366563307,1,0.773462409159182,1,1,1,NA,NA,NA,1,1,1,1,1,hits_per_19_species,OG0011842,0,0,5,14
1,0.103227797907018,1,1,1,1,1,1,1,1,1,0.54504024450793,1,NA,NA,0.0175445593260436,1,1,1,NA,1,1,hits_per_19_species,OG0011843,1,0,5,14
1,1,1,1,1,1,1,1,1,0.891792859326436,1,NA,1,NA,1,NA,0.699034023401317,1,1,6.7480706436307e-05,0.822096448269873,1,hits_per_19_species,OG0011845,0,1,4,15
1,1,1,1,0.0306688150116079,1,1,1,1,1,0.114694171565812,NA,1,NA,0.711362052220597,NA,1,1,1,1.48565763688491e-05,1,1,hits_per_19_species,OG0011848,0,2,4,15
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,0,0.10566857018947,1,hits_per_19_species,OG0011868,0,1,4,15
1,1,1,1,1,1,1,1,1,1,1,NA,0.000620401255518876,NA,1,NA,1,1,1,0.00723711442813724,1,1,hits_per_19_species,OG0011869,1,1,4,15
0.83383099387486,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,hits_per_19_species,OG0011874,0,0,3,16
1,1,1,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,hits_per_19_species,OG0011875,0,0,5,14
1,1,1,1,1,1,0.177706728708447,1,1,1,1,1,0.836107176034053,NA,1,NA,1,1,1,NA,1,1,hits_per_19_species,OG0011878,0,0,4,15
0.118869816092543,1,1,1,1,1,0.780381444209622,1,NA,1,0.118821624220395,0.767813161905506,0.000766696270240952,NA,1,NA,1,0.34741540682996,1,1,1,0.357789703062563,hits_per_19_species,OG0011879,1,0,3,16
1,1,1,1,1,0.0510747124663702,2.5565668501426e-05,0.0505613321334377,1,1,0.445041750721846,NA,0.142996960152046,NA,1,NA,1,1,8.41955672126193e-07,0.656505599288215,0.312122526365864,1,hits_per_19_species,OG0011883,1,1,4,15
1,1,1,0.000245583297445173,1,0.106308291223582,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,0.609582539606902,1,1,hits_per_19_species,OG0011885,0,1,5,14
1,1,1,1,1,0.453659255768381,1,1,1,1.64837532512507e-09,1,NA,1,NA,NA,5.61529466552857e-05,1,1,1,1,1,1,hits_per_19_species,OG0011886,1,1,5,14
1,1,1,1,1,0.0111473961704718,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,0,1,1,hits_per_19_species,OG0011888,0,2,4,15
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011890,0,0,4,15
1,1,1,1,0.0793321704128104,1,1,1,1,1,1.12813108854581e-08,NA,1,1,NA,NA,1,1,1,0.826461794254045,1,1,hits_per_19_species,OG0011894,0,1,5,14
1,1,1,1,1,1,1,1,1,1,0.530519005802806,NA,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011897,0,0,4,15
1,1,1,1,1.94289029309402e-15,1,1,1,0.152486784356894,1,1,NA,0.106780202850665,NA,0.239197330651604,NA,1,1,2.02128074044961e-06,1,1,1,hits_per_19_species,OG0011898,1,1,4,15
1,1,1,1,1,1,1,1,1,1,1,NA,0,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011901,1,0,4,15
1,1,1,1,1,1,1,1,NA,1,1,0.0137364294053272,1,NA,1,NA,1,1,1,0.836071056642458,1,1,hits_per_19_species,OG0011904,0,1,3,16
1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,hits_per_19_species,OG0011905,0,0,5,14
0.104359960770832,1,1,1,1,1,1,1,1.35106964782583e-07,1,1,0.178930950636044,1,NA,NA,1,NA,1,1,1,0.684642753155692,1,hits_per_19_species,OG0011907,1,0,5,14
1,1,1,1,1,1,0.522327291650099,NA,1,1,0.387666150774084,1,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011908,0,0,4,15
1,1,1,1,NA,1,1,1,1,0.187789007195091,1,NA,NA,1,1,1.94289029309402e-13,1,1,1,1,1,1,hits_per_19_species,OG0011910,1,0,5,14
0.625851438730063,NA,1,1,1,0.594615233892033,0.0348601040692578,0.0163760278375439,0.00237547016123718,1,1,1,1,NA,NA,0.00046174758122941,0.33248486401344,1,1,1,0.0470375527745102,1,hits_per_19_species,OG0011911,2,3,5,14
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,1,1,1,1,hits_per_19_species,OG0011912,0,0,5,14
1,1,1,1,1,1,1,1,1,1,1,NA,0.924649038976978,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011913,0,0,4,15
1,0.218849687225307,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,0.0537236615644667,1,1,1,0.0735455898219577,1,0.16083844686676,hits_per_19_species,OG0011914,0,0,5,14
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011916,0,0,4,15
1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,hits_per_19_species,OG0011922,0,0,5,14
1,1,2.7457265627806e-08,1,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,hits_per_19_species,OG0011925,1,0,5,14
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,0.0227174548376963,1,hits_per_19_species,OG0011926,0,1,4,15
0.209427533114263,1,1,1,NA,1,1,1,NA,1,1,1,1,1,2.81719092498634e-13,NA,1,1,1,1,1,0.126702746109116,hits_per_19_species,OG0011927,0,1,4,15
1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,hits_per_19_species,OG0011930,0,0,5,14
1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011931,0,0,5,14
1,1,1,1,0.97713083583707,0.131602951677419,1,1,1,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011938,0,0,4,15
1,1,0.000563940148219144,1,1,1,1,1,1,1,1,NA,1.17877621552687e-08,NA,1,NA,1,1,1,0.057240094905173,1,1,hits_per_19_species,OG0011941,2,0,4,15
1,1,1,1,1,1,1,0.189487081831482,1,1,1,NA,0.367484676688733,NA,9.55068201716758e-05,NA,0.00116448944110165,1,1,1,1,1,hits_per_19_species,OG0011944,0,2,4,15
0.680998197587985,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,0.676542890402386,1,1,1,0.0795368862713844,1,hits_per_19_species,OG0011948,0,0,5,14
1,1,1,1,1,1,1,1,1,1,0.0815648001657875,NA,0.103078052429828,NA,1,NA,1,1,0.000759415938656471,1,1,1,hits_per_19_species,OG0011951,1,0,4,15
1,NA,1,1,1,1,0.944534775790255,1,1,0.926389422197022,1,1,0.269945461934173,1,NA,NA,0.926874675701627,1,0.0010252489228757,0.224811922694773,1,1,hits_per_19_species,OG0011954,1,0,5,14
1,1,1,1,NA,1,1,1,1,1,1.17628407014791e-10,1,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011957,0,1,4,15
1,0.534830359620022,NA,1,1,1,1,1,0.395704570426465,1,1,1,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011962,0,0,3,16
1,1,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,1,1,1,1,1,1,1,hits_per_19_species,OG0011963,0,0,6,13
NA,1,1,1,1,0.615495209241632,1,1,NA,1,0.410346413604946,1,0.568937337469737,1,1,1,1,1,1,1,NA,1,hits_per_19_species,OG0011972,0,0,5,14
NA,1,1,1,1,1,1,0.861382724315126,1,NA,1,1,5.37356301122394e-08,1,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011984,1,0,5,14
NA,1,1,1,1,1,1,0.214856546263444,NA,1,1,0.469702503526405,3.19799742243276e-12,NA,1,1,1,1,1,1,1,1,hits_per_19_species,OG0011989,1,0,4,15
NA,1,1,1,0.0251459631127586,0.286511986951156,1,1,0.080420837853072,0.431905725074926,1,0.810492903013467,1,NA,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0011991,0,1,4,15
NA,0.309902795615755,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1,0.407967938582875,1,1,0.297623866222151,1,1,hits_per_19_species,OG0012031,0,0,5,14
1,NA,1,1,1,0.0322091835587363,1,0.0854411340816788,1,1,1,NA,1,1,NA,1,1,1,0.431978343348721,1,0.671620166380445,0.125212769674216,hits_per_19_species,OG0012123,0,1,6,13
1,1,1,1,0.246864919977516,0.188704736689699,0.21137639774904,1,1,NA,1,1,0.286264027647901,1,NA,1,0.525476573705276,1,0.147517787634001,NA,1,1,hits_per_19_species,OG0012231,0,0,6,13
1,1,1,1,1,0.637138324921112,1,NA,1,1,1,NA,1,NA,4.21639834158327e-09,1,1,1,1,1,1,1,hits_per_19_species,OG0012365,0,1,5,14
1,0.389675781062922,1,1,0.00491086897365572,1,0.0179893991149544,NA,1,1,1,NA,NA,1,1,1,1,1,1,0.00410729580476865,1,1,hits_per_19_species,OG0012369,0,3,5,14
0.757042639684382,1,1,1,NA,1,1,1,1,1,0.210126177784611,NA,1,1,2.61887758701285e-07,1,1,1,1,NA,1,1,hits_per_19_species,OG0012436,0,1,6,13
1,NA,1,1,NA,1,0.0430433173639399,1,1,1,1,NA,1,1,1,1,1,1,1,0.0140233203790149,1,1,hits_per_19_species,OG0012541,0,2,6,13
1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,0.0147507637762012,1,1,hits_per_19_species,OG0012634,0,1,4,15
NA,1,2.00117700188684e-13,1,NA,0.694065406780415,0.99424643026193,1,0.0701187180740742,1,NA,1,1,1,1,4.52141657447669e-11,1,1,2.06348461322392e-05,5.03930230877359e-13,1,0.262961878383774,hits_per_19_species,OG0012750,3,1,6,13
NA,1,1,1,NA,1,1,1,NA,1,1,0.661885305596463,1,1,1,1,1,1,1,1,1,1,hits_per_19_species,OG0012785,0,0,5,14
0.456159451986959,NA,0.000687071087471791,1,1,1,1,1,NA,1,1,NA,1,1,1,1,0.8932976509118,1,1,9.37626032371242e-09,1,1,hits_per_19_species,OG0012853,1,1,5,14
1,NA,1,1,1,1,NA,0.480491790005784,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,hits_per_19_species,OG0012864,0,0,6,13
1,0.366905443171481,1,1,NA,0.0479187883164194,1,1,1,0.432652055286392,1,NA,1,1,0,1,1,0.487179849305291,1,1,1,NA,hits_per_19_species,OG0012867,0,2,6,13
1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,9.33422783511162e-11,1,1,1,1,1,1,1,hits_per_19_species,OG0012870,0,1,4,15
1,1,1,1,NA,1,1,NA,1,1,1,1,1,1.44763403486792e-07,1,NA,1,1,1,1,1,1,hits_per_19_species,OG0012876,1,0,5,14
1,NA,NA,1,NA,1,1,1,1,0.793012360806864,1,1,1,1,1,1,1,1,0.272679377547469,0.40746128535429,1,1,hits_per_19_species,OG0012877,0,0,5,14
1,NA,1,1,9.48199202488453e-08,0.737721284423162,1,0.80692583832693,1,1,1,NA,1,NA,1,7.74838459283167e-07,0.722262839595598,1,1,1,1,1,hits_per_19_species,OG0012880,1,1,5,14
1,NA,1,1,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,0.0125714856244541,1,1,1,hits_per_19_species,OG0012883,1,0,5,14
1,NA,1,1,1,0.538184473506982,0.116749022362276,0.000740704420182925,1,0.934295473680728,1,NA,0.120178324135937,NA,1,0.523960530947012,1,1,1,1,1,1,hits_per_19_species,OG0012884,0,1,5,14
0.78824459209552,0.0922191201699523,1,1,NA,0.13654340958541,1,1,NA,0.0578243741857282,1,1,1,1,1,1,1,1,1,NA,1,1,hits_per_19_species,OG0012888,0,0,5,14
0.68502958523692,0.656580415789184,1,1,1,1,0.0062717638518689,0.994278432390102,NA,0.0330306928385637,1,NA,0.150562041707909,0.016518255166492,1,1,0.235266512059945,1,1,NA,0.0954041055555339,1,hits_per_19_species,OG0012889,1,2,5,14
1,1,1,1,1,1,1,0.260842034213543,NA,1,1,NA,1,1,0,1,NA,1,1,1,1,1,hits_per_19_species,OG0012894,0,1,5,14
1,1,1,1,1,1,1,1,1,1,0.00209879712664207,NA,1,0.188870451087418,1,NA,NA,1,1,4.39093206239249e-13,1,1,hits_per_19_species,OG0012895,0,2,5,14
1,1,1,1,0.651506125148677,1,0.013144244973212,NA,1,1,1,NA,1,1,0.00022604270856097,0,1,1,1,NA,1,0.0677966367505387,hits_per_19_species,OG0012899,1,2,6,13
0.699058682352474,1,1,1,1,0.806714657727243,0.00505274686980883,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,1,1,hits_per_19_species,OG0012900,0,1,4,15
1,NA,1,5.45563594300802e-12,1,0.0909885915446296,1,1,1,1,0.0425648056465419,1,0.25560919624473,1,NA,1,NA,1,1,0.000130797660962578,1,1,hits_per_19_species,OG0012902,0,3,6,13
1,1,1,1,1,NA,0.433963112543492,1,1,1,1,NA,0.0172094104857881,NA,1,1,1,1,1,1,1,1,hits_per_19_species,OG0012903,1,0,5,14
1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,0.0343463493728333,1,NA,1,1,1,1,1,hits_per_19_species,OG0012904,0,1,5,14
1,1,1,1,1,1,0.0390276561885105,1,NA,1,1,1,1,NA,0.303448375094691,1,NA,1,1,1,1,1,hits_per_19_species,OG0012907,0,1,4,15
1,1,0,1,NA,1,1,1,1,1,1,1,1,1,1,1,NA,1,0.174682675311287,0.015988452914894,1,NA,hits_per_19_species,OG0012909,1,1,6,13
1,NA,1,1,1,1,1,1,1,0.94212362445188,0.0132972395779436,NA,1,1,0.000131646144562181,NA,1,1,1,1,1,1,hits_per_19_species,OG0012910,0,2,5,14
1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,NA,1,1,1,1,0.00162057303242619,1,1,hits_per_19_species,OG0012918,0,1,6,13
1,0.195870748005615,1,1,1,0.610240454010003,NA,1,0.000448852511587106,0.0744610707463591,1,NA,1,0.000184404805583571,7.14595049799982e-12,NA,1,0.0348042449448016,0.100853556887298,1,0.124966467381005,0.999829791171662,hits_per_19_species,OG0012923,2,2,5,14
1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,NA,1,1,1,0,1,1,hits_per_19_species,OG0012930,0,1,5,14
1,1,1,1,0.272762096585403,1,NA,0.868088639596648,1,0.265296860852108,1,1,1,NA,0.00644927489158076,1,NA,1,1,1,0.0160805309127436,1,hits_per_19_species,OG0012935,0,2,5,14
1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1.77716256233307e-06,6.94398786847961e-05,1,1,1,NA,1,NA,hits_per_19_species,OG0012936,1,1,6,13
1,NA,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,0.00144697760371293,1,1,1,1,1,hits_per_19_species,OG0012943,0,1,4,15
1,0.825165360058097,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,2.67028744144193e-05,1,1,hits_per_19_species,OG0012949,0,1,5,14
1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,hits_per_19_species,OG0012951,0,0,5,14
1,NA,1,1,0.438600679374707,NA,1,1,1,1,1,NA,1,1,4.30003339058072e-05,1,1,1,1,0.00284211179261928,1,1,hits_per_19_species,OG0012953,0,2,6,13
0.0581949748391976,0.008380233281225,1,0.306438912492899,1,6.42713626177738e-05,0.132609780505288,0.00264764296764408,NA,NA,0.691713529950724,1,0.00113222120696754,0.000199470170346161,NA,1,9.10739812077788e-05,0.986379148961216,1,1,1,0.000705122664047431,hits_per_19_species,OG0012959,2,5,5,14
1,1,1,1,1,1,1,1.4336648673785e-07,NA,1,1,NA,1,NA,1,1,1,1,1,1,1,1,hits_per_19_species,OG0012963,0,1,4,15
1,0.132645118863943,1,1,1,1,1,0.0838017990378907,1,1,1,NA,NA,NA,1,5.71464638943198e-06,0.0384436495784719,0.246809263537143,1,0.350202306831507,1,1,hits_per_19_species,OG0012964,1,1,4,15
1,1,1,1,1,1,1,1,1,1,0.303831814043115,NA,NA,1,NA,5.75688080278747e-05,1,1,1,0.125139437930983,1,1,hits_per_19_species,OG0012971,1,0,5,14
1,1,1,NA,1,1,1,1,0.0153792490339395,0.213588961034382,0.0218110802946462,0.48806096884261,1,1,1,NA,1,1,1,NA,1,1,hits_per_19_species,OG0012980,1,1,5,14
1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,1,1,1,0.0635682806838381,1,1,hits_per_19_species,OG0012981,0,0,5,14
1,NA,1,1,1,1,1,1,1,1,1,NA,1,0.972175175564871,NA,1,1,1,1,1,1,1,hits_per_19_species,OG0012984,0,0,6,13
1,1,1,1,1,1,0.120452904949063,NA,1,1,1,NA,6.1067523314029e-05,1,1,NA,0.495544107994383,1,1,1,1,1,hits_per_19_species,OG0012996,1,0,5,14
1,1,1,1,1,1,1,1,1,1,1,NA,1,0.03144299880645,NA,NA,1,1,1,0.00601006634073087,1,1,hits_per_19_species,OG0012997,1,1,5,14
1,1,1,1,NA,1,1,1,1,1,1,NA,NA,1,1,1,0.13030890323142,1,1,1,1,1,hits_per_19_species,OG0012998,0,0,5,14
1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,0.745633150385686,NA,1,0.504385870077357,1,2.48644428113565e-06,1,1,hits_per_19_species,OG0013010,0,1,5,14
1,1,0.000577093359982683,1,1,1,0.110844922005921,NA,1,0.455255138415002,1,NA,1,0,2.03836947321179e-13,NA,1,1,1,5.20626994848783e-08,0.691989903892119,1,hits_per_19_species,OG0013011,2,2,5,14
1,1,1,NA,1,1,1,NA,1,1,1,1,4.28585666956138e-10,1.12110321026648e-12,1,1,NA,1,1,1,1,1,hits_per_19_species,OG0013012,2,0,6,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,0.000143135280568363,1,NA,1,1,1,NA,1,0.00707092570751011,hits_per_19_species,OG0013026,1,1,4,15
0.00633126543012441,1,1,1,1,1,1,1,1,1,0.578951112814835,NA,1,NA,1,NA,0.0885973310925934,1,1,1.01163946664151e-08,1,0.443182976265947,hits_per_19_species,OG0013028,0,2,4,15
1,1,1,1,0.819251866414044,0.000722231484220459,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,4.26829752816493e-05,1,1,hits_per_19_species,OG0013036,0,2,5,14
0.163764992351513,1,1,1,NA,NA,1,1,0.155865859035795,NA,1,1,1,1,1,1,1,1,1,0.00593957777446963,1,1,hits_per_19_species,OG0013039,0,1,6,13
1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,2.1948694375884e-06,1,1,0.0267389958463201,1,1,1,NA,hits_per_19_species,OG0013043,0,2,5,14
1,NA,0.251277542657871,1,1,1,1,1,NA,1,0.0156462351601165,0.0025000353249176,0.000471406819909648,1,0,1,1,0.524555613030803,1,NA,1,0.246467410774458,hits_per_19_species,OG0013044,1,3,5,14
NA,1,1,1,0.190178990661499,0.729176486332226,1,1,0.0166729368084612,0.00108886939854919,0.749060164633385,NA,0.123076601083998,1,NA,0.251428186004919,1,1,1,1,1,1,hits_per_19_species,OG0013047,1,1,6,13
1,NA,1,1,NA,1,1,1,1,0.0103703969190258,1,1,1,1,1,1,1,1,1,NA,1,1,hits_per_19_species,OG0013052,0,1,6,13
1,1,1,1,NA,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,hits_per_19_species,OG0013059,0,0,6,13
1,1,1,1,NA,1,1,1,1,0.163703447615709,1,1,0.609433969145087,0.000780610837678164,1,1,NA,1,1,NA,1,0.817520260925092,hits_per_19_species,OG0013060,1,0,6,13
1,1,1,1,1,1,1,0.00478229295870236,1,0.109689610409985,1,NA,0.199939968448751,NA,NA,1,0.922596474451592,1,1,8.65005838901478e-06,1,1,hits_per_19_species,OG0013061,0,2,5,14
1,0.345527609983621,1,1,1,1,1,1,NA,1,1,NA,0.000679803045451066,NA,1,1,1,0.0406565185265696,1,1,1,1,hits_per_19_species,OG0013063,1,1,4,15
1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1.94289029309402e-15,1,1,1,1,1,1,hits_per_19_species,OG0013066,1,0,6,13
1,1,6.01465245941846e-07,1,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,1,hits_per_19_species,OG0013069,1,0,6,13
0.0573929941923357,1,1,6.9874173114215e-10,NA,1,1,NA,1,1,1,0.57069352403754,1,1,NA,1,1,1,0.0111508160196079,0.000159758496429407,1,1,hits_per_19_species,OG0013070,1,2,6,13
1,1,1,1,1,1,NA,1,1,1,1,NA,NA,1,1,8.87073169131281e-05,1,1,1,1,1,1,hits_per_19_species,OG0013080,1,0,5,14
0.0836388088352238,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,1,1,NA,1,1,hits_per_19_species,OG0013089,0,0,5,14
1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,NA,1,1,4.34235980506514e-12,1,1,1,0.547906579088862,hits_per_19_species,OG0013090,0,1,5,14
1,1,1,1,1,NA,1,1,NA,1,0.866136257689725,1,1,1.48495105101176e-11,3.52581333823432e-05,NA,1,1,0.244361560991133,0.00404965950212166,1,1,hits_per_19_species,OG0013095,1,2,4,15
1,1,1,1,1,1,0.0157093839004729,1,0.183007907005244,1,0.655916650630578,1,NA,NA,NA,1,0.152735689367829,1,1,1,1,1,hits_per_19_species,OG0013103,0,1,4,15
1,1,0.704212613257966,0.000320823395969838,1,1,1,NA,1,1,1,NA,1,NA,8.13962813817071e-08,1,1,1,1,0.022209121245029,1,1,hits_per_19_species,OG0013121,0,3,5,14
