OG_ID,analysis_absrel,analysis_paml,analysis_relax_intens,analysis_cafe_expanded,analysis_relax_relaxed,analysis_cafe_contr,condition_pigmentation,condition_eyes,gene_symbol,count_NA,count_sel
OG0033965,NA,NA,NA,NA,NA,NA,NA,eyeloss,TMEM98,,
OG0033971,NA,NA,NA,NA,NA,NA,NA,eyeloss,ACTG1,,
OG0034059,NA,NA,NA,NA,NA,NA,pigmentation,NA,RPL27A,,
OG0034067,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP3D1,,
OG0034068,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP3D1,,
OG0034069,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP3D1,,
OG0034072,NA,NA,NA,NA,NA,NA,pigmentation,NA,SLC12A2,,
OG0034149,NA,NA,NA,NA,NA,NA,NA,eyeloss,SLC44A3,,
OG0034167,NA,NA,NA,NA,NA,NA,NA,eyeloss,SLC25A24,,
OG0034201,NA,NA,NA,NA,NA,NA,pigmentation,NA,ERCC4,,
OG0034272,NA,NA,NA,NA,NA,NA,pigmentation,NA,TRAPPC6A,,
OG0034418,NA,NA,NA,NA,NA,NA,pigmentation,NA,PRKAR1A,,
OG0034458,NA,NA,NA,NA,NA,NA,pigmentation,NA,KIF13A,,
OG0034483,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP45,,
OG0034532,NA,NA,NA,NA,NA,NA,NA,eyeloss,RAB3GAP2,,
OG0034585,NA,NA,NA,NA,NA,NA,pigmentation,NA,KIF13A,,
OG0034590,NA,NA,NA,NA,NA,NA,pigmentation,NA,BCL2,,
OG0034607,NA,NA,NA,NA,NA,NA,NA,eyeloss,ROCK1,,
OG0034625,NA,NA,NA,NA,NA,NA,pigmentation,NA,EIF3E,,
OG0034665,NA,NA,NA,NA,NA,NA,pigmentation,NA,NNT,,
OG0034684,NA,NA,NA,NA,NA,NA,pigmentation,NA,IDH2,,
OG0034689,NA,NA,NA,NA,NA,NA,pigmentation,NA,SMARCA4,,
OG0034776,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP1A1,,
OG0034846,NA,NA,NA,NA,NA,NA,pigmentation,NA,EED,,
OG0034927,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ERCC6,,
OG0034938,NA,NA,NA,NA,NA,NA,pigmentation,NA,RPS20,,
OG0035088,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATR,,
OG0035140,NA,NA,NA,NA,NA,NA,pigmentation,NA,TRPM7,,
OG0035156,NA,NA,NA,NA,NA,NA,pigmentation,NA,POLG,,
OG0035248,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,CEP290,,
OG0035283,NA,NA,NA,NA,NA,NA,NA,eyeloss,MAPKAPK2,,
OG0035294,NA,NA,NA,NA,NA,NA,NA,eyeloss,AHCYL1,,
OG0035399,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP3D1,,
OG0035472,NA,NA,NA,NA,NA,NA,pigmentation,NA,BBS2,,
OG0035489,NA,NA,NA,NA,NA,NA,NA,eyeloss,SLC25A24,,
OG0035586,NA,NA,NA,NA,NA,NA,NA,eyeloss,CENPE,,
OG0035850,NA,NA,NA,NA,NA,NA,pigmentation,NA,POLR2G,,
OG0035917,NA,NA,NA,NA,NA,NA,NA,eyeloss,RWDD1,,
OG0035958,NA,NA,NA,NA,NA,NA,NA,eyeloss,TUBB,,
OG0036102,NA,NA,NA,NA,NA,NA,pigmentation,NA,CDK7,,
OG0036111,NA,NA,NA,NA,NA,NA,pigmentation,NA,LVRN,,
OG0036112,NA,NA,NA,NA,NA,NA,pigmentation,NA,LVRN,,
OG0036184,NA,NA,NA,NA,NA,NA,pigmentation,NA,PI4K2B,,
OG0036208,NA,NA,NA,NA,NA,NA,pigmentation,NA,VANGL1,,
OG0036275,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATM,,
OG0036343,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ERCC6,,
OG0036435,NA,NA,NA,NA,NA,NA,NA,eyeloss,EPC2,,
OG0036461,NA,NA,NA,NA,NA,NA,pigmentation,NA,GNAS,,
OG0036467,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP3B1,,
OG0036507,NA,NA,NA,NA,NA,NA,pigmentation,NA,CDK7,,
OG0036534,NA,NA,NA,NA,NA,NA,pigmentation,NA,DRD2,,
OG0036558,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ERCC6,,
OG0036579,NA,NA,NA,NA,NA,NA,pigmentation,NA,EED,,
OG0036624,NA,NA,NA,NA,NA,NA,NA,eyeloss,ROCK1,,
OG0036625,NA,NA,NA,NA,NA,NA,NA,eyeloss,ROCK1,,
OG0036627,NA,NA,NA,NA,NA,NA,NA,eyeloss,ROCK1,,
OG0036628,NA,NA,NA,NA,NA,NA,NA,eyeloss,ROCK1,,
OG0036654,NA,NA,NA,NA,NA,NA,NA,eyeloss,ADIPOR1,,
OG0036744,NA,NA,NA,NA,NA,NA,NA,eyeloss,ARVCF,,
OG0036753,NA,NA,NA,NA,NA,NA,NA,eyeloss,CYP4B1,,
OG0036778,NA,NA,NA,NA,NA,NA,pigmentation,NA,SRC,,
OG0036819,NA,NA,NA,NA,NA,NA,NA,eyeloss,WDR37,,
OG0036827,NA,NA,NA,NA,NA,NA,NA,eyeloss,ELMO3,,
OG0036878,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP1G1,,
OG0037008,NA,NA,NA,NA,NA,NA,pigmentation,NA,WIPI1,,
OG0037012,NA,NA,NA,NA,NA,NA,NA,eyeloss,TRRAP,,
OG0037127,NA,NA,NA,NA,NA,NA,pigmentation,NA,FANCD2,,
OG0037131,NA,NA,NA,NA,NA,NA,pigmentation,NA,GLI3,,
OG0037145,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,KIF5A,,
OG0037193,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,CDC42,,
OG0037208,NA,NA,NA,NA,NA,NA,NA,eyeloss,INTS7,,
OG0037274,NA,NA,NA,NA,NA,NA,pigmentation,NA,BECN1,,
OG0037312,NA,NA,NA,NA,NA,NA,pigmentation,NA,HTT,,
OG0037358,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATRN,,
OG0037376,NA,NA,NA,NA,NA,NA,pigmentation,NA,POLR1A,,
OG0037384,NA,NA,NA,NA,NA,NA,NA,eyeloss,AKTIP,,
OG0037425,NA,NA,NA,NA,NA,NA,NA,eyeloss,POMGNT1,,
OG0037434,NA,NA,NA,NA,NA,NA,pigmentation,NA,AHCY,,
OG0037514,NA,NA,NA,NA,NA,NA,pigmentation,NA,KRAS,,
OG0037515,NA,NA,NA,NA,NA,NA,pigmentation,NA,SLC17A5,,
OG0037521,NA,NA,NA,NA,NA,NA,pigmentation,NA,SRC,,
OG0037611,NA,NA,NA,NA,NA,NA,pigmentation,NA,PCBD1,,
OG0037834,NA,NA,NA,NA,NA,NA,NA,eyeloss,GJA8,,
OG0037845,NA,NA,NA,NA,NA,NA,NA,eyeloss,MAF,,
OG0038032,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAC1,,
OG0038033,NA,NA,NA,NA,NA,NA,pigmentation,NA,SOX9,,
OG0038041,NA,NA,NA,NA,NA,NA,pigmentation,NA,EGFR,,
OG0038042,NA,NA,NA,NA,NA,NA,NA,eyeloss,SLC20A2,,
OG0038051,NA,NA,NA,NA,NA,NA,pigmentation,NA,GGT1,,
OG0038053,NA,NA,NA,NA,NA,NA,pigmentation,NA,GGT1,,
OG0038056,NA,NA,NA,NA,NA,NA,NA,eyeloss,TMX3,,
OG0038093,NA,NA,NA,NA,NA,NA,NA,eyeloss,HCCS,,
OG0038145,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAC1,,
OG0038149,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAC1,,
OG0038151,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAC1,,
OG0038193,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,RAF1,,
OG0038234,NA,NA,NA,NA,NA,NA,pigmentation,NA,FMN1,,
OG0038269,NA,NA,NA,NA,NA,NA,pigmentation,NA,DNM2,,
OG0038346,NA,NA,NA,NA,NA,NA,NA,eyeloss,AGL,,
OG0038348,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP6V0B,,
OG0038387,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAPGEF2,,
OG0038441,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAPGEF2,,
OG0038497,NA,NA,NA,NA,NA,NA,pigmentation,NA,BBS4,,
OG0038509,NA,NA,NA,NA,NA,NA,pigmentation,NA,PTPN11,,
OG0038537,NA,NA,NA,NA,NA,NA,pigmentation,NA,EIF3H,,
OG0038540,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAPGEF2,,
OG0038698,NA,NA,NA,NA,NA,NA,NA,eyeloss,FZD5,,
OG0038751,NA,NA,NA,NA,NA,NA,pigmentation,NA,USF2,,
OG0038780,NA,NA,NA,NA,NA,NA,pigmentation,NA,PAX3,,
OG0038822,NA,NA,NA,NA,NA,NA,NA,eyeloss,GPSM2,,
OG0038843,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ZIC2,,
OG0038851,NA,NA,NA,NA,NA,NA,pigmentation,NA,KRT9,,
OG0038853,NA,NA,NA,NA,NA,NA,pigmentation,NA,KRT2,,
OG0038963,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB44,,
OG0038965,NA,NA,NA,NA,NA,NA,NA,eyeloss,CDSN,,
OG0039077,NA,NA,NA,NA,NA,NA,NA,eyeloss,TYW1,,
OG0039090,NA,NA,NA,NA,NA,NA,NA,eyeloss,APOC4,,
OG0039091,NA,NA,NA,NA,NA,NA,NA,eyeloss,AQP6,,
OG0039124,NA,NA,NA,NA,NA,NA,pigmentation,NA,KRT1,,
OG0039128,NA,NA,NA,NA,NA,NA,NA,eyeloss,FOXE3,,
OG0039141,NA,NA,NA,NA,NA,NA,pigmentation,NA,KRT76,,
OG0039144,NA,NA,NA,NA,NA,NA,pigmentation,NA,GNAS,,
OG0039165,NA,NA,NA,NA,NA,NA,pigmentation,NA,TRAPPC6A,,
OG0039173,NA,NA,NA,NA,NA,NA,NA,eyeloss,RTBDN,,
OG0039354,NA,NA,NA,NA,NA,NA,pigmentation,NA,PMS2,,
OG0039494,NA,NA,NA,NA,NA,NA,NA,eyeloss,CAPN12,,
OG0039569,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB17,,
OG0039690,NA,NA,NA,NA,NA,NA,NA,eyeloss,PITX3,,
OG0039700,NA,NA,NA,NA,NA,NA,pigmentation,NA,SOX10,,
OG0039703,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB11B,,
OG0039802,NA,NA,NA,NA,NA,NA,pigmentation,NA,NF1,,
OG0039813,NA,NA,NA,NA,NA,NA,pigmentation,NA,HES1,,
OG0039841,NA,NA,NA,NA,NA,NA,pigmentation,NA,SNRPC,,
OG0039843,NA,NA,NA,NA,NA,NA,pigmentation,NA,GNAT2,,
OG0039865,NA,NA,NA,NA,NA,NA,NA,eyeloss,RNF38,,
OG0039987,NA,NA,NA,NA,NA,NA,pigmentation,NA,ERCC3,,
OG0040167,NA,NA,NA,NA,NA,NA,NA,eyeloss,ELMOD1,,
OG0040168,NA,NA,NA,NA,NA,NA,NA,eyeloss,JMJD1C,,
OG0040174,NA,NA,NA,NA,NA,NA,pigmentation,NA,NSF,,
OG0040221,NA,NA,NA,NA,NA,NA,NA,eyeloss,HSF1,,
OG0040248,NA,NA,NA,NA,NA,NA,pigmentation,NA,PPP4C,,
OG0040293,NA,NA,NA,NA,NA,NA,pigmentation,NA,RHBDF2,,
OG0040323,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP28,,
OG0040337,NA,NA,NA,NA,NA,NA,pigmentation,NA,AHCY,,
OG0040357,NA,NA,NA,NA,NA,NA,pigmentation,NA,CSNK1A1,,
OG0040358,NA,NA,NA,NA,NA,NA,NA,eyeloss,NT5DC1,,
OG0040359,NA,NA,NA,NA,NA,NA,pigmentation,NA,NSF,,
OG0040362,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYO6,,
OG0040371,NA,NA,NA,NA,NA,NA,NA,eyeloss,CYP7A1,,
OG0040372,NA,NA,NA,NA,NA,NA,NA,eyeloss,CSNK1G2,,
OG0040373,NA,NA,NA,NA,NA,NA,pigmentation,NA,CBL,,
OG0040385,NA,NA,NA,NA,NA,NA,pigmentation,NA,CSF1R,,
OG0040415,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAPH1,,
OG0040418,NA,NA,NA,NA,NA,NA,NA,eyeloss,GUCY2D,,
OG0040430,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP7,,
OG0040447,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,SLC7A11,,
OG0040463,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYO6,,
OG0040474,NA,NA,NA,NA,NA,NA,pigmentation,NA,SGSM2,,
OG0040579,NA,NA,NA,NA,NA,NA,NA,eyeloss,CERKL,,
OG0040637,NA,NA,NA,NA,NA,NA,pigmentation,NA,IPPK,,
OG0040660,NA,NA,NA,NA,NA,NA,pigmentation,NA,SH3BP4,,
OG0040678,NA,NA,NA,NA,NA,NA,NA,eyeloss,ARVCF,,
OG0040710,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATRN,,
OG0040733,NA,NA,NA,NA,NA,NA,NA,eyeloss,CSNK1G2,,
OG0040737,NA,NA,NA,NA,NA,NA,NA,eyeloss,FOXO3,,
OG0040749,NA,NA,NA,NA,NA,NA,pigmentation,NA,SUFU,,
OG0040760,NA,NA,NA,NA,NA,NA,NA,eyeloss,RAB3GAP1,,
OG0040819,NA,NA,NA,NA,NA,NA,pigmentation,NA,IPPK,,
OG0040836,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,PARD3,,
OG0040864,NA,NA,NA,NA,NA,NA,pigmentation,NA,PLXNB2,,
OG0040957,NA,NA,NA,NA,NA,NA,pigmentation,NA,PTPN11,,
OG0040990,NA,NA,NA,NA,NA,NA,pigmentation,NA,PICALM,,
OG0041007,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYO6,,
OG0041018,NA,NA,NA,NA,NA,NA,pigmentation,NA,VPS33A,,
OG0041035,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYH9,,
OG0041090,NA,NA,NA,NA,NA,NA,NA,eyeloss,RHBDF1,,
OG0041122,NA,NA,NA,NA,NA,NA,NA,eyeloss,RNF144B,,
OG0041167,NA,NA,NA,NA,NA,NA,pigmentation,NA,TBX15,,
OG0041169,NA,NA,NA,NA,NA,NA,NA,eyeloss,SATB1,,
OG0041191,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYO6,,
OG0041236,NA,NA,NA,NA,NA,NA,pigmentation,NA,STX3,,
OG0041307,NA,NA,NA,NA,NA,NA,NA,eyeloss,GLI2,,
OG0041380,NA,NA,NA,NA,NA,NA,pigmentation,NA,TGFBR2,,
OG0041384,NA,NA,NA,NA,NA,NA,NA,eyeloss,DPP9,,
OG0041403,NA,NA,NA,NA,NA,NA,pigmentation,NA,SLC36A1,,
OG0041411,NA,NA,NA,NA,NA,NA,NA,eyeloss,AKR1D1,,
OG0041442,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,KIF5A,,
OG0041466,NA,NA,NA,NA,NA,NA,pigmentation,NA,GPR161,,
OG0041519,NA,NA,NA,NA,NA,NA,NA,eyeloss,FRAS1,,
OG0041584,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAPGEF2,,
OG0041736,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,SOX2,,
OG0041747,NA,NA,NA,NA,NA,NA,pigmentation,NA,IDH2,,
OG0041785,NA,NA,NA,NA,NA,NA,pigmentation,NA,TRPM1,,
OG0041826,NA,NA,NA,NA,NA,NA,pigmentation,NA,OCA2,,
OG0041844,NA,NA,NA,NA,NA,NA,NA,eyeloss,PCDH15,,
OG0041845,NA,NA,NA,NA,NA,NA,pigmentation,NA,MMP17,,
OG0041899,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB38,,
OG0042122,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ZIC2,,
OG0042142,NA,NA,NA,NA,NA,NA,pigmentation,NA,TRPM1,,
OG0042146,NA,NA,NA,NA,NA,NA,NA,eyeloss,ARAP3,,
OG0042176,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAC1,,
OG0042183,NA,NA,NA,NA,NA,NA,pigmentation,NA,THRA,,
OG0042224,NA,NA,NA,NA,NA,NA,NA,eyeloss,SPIN1,,
OG0042237,NA,NA,NA,NA,NA,NA,pigmentation,NA,SH3PXD2A,,
OG0042247,NA,NA,NA,NA,NA,NA,pigmentation,NA,ANXA2,,
OG0042253,NA,NA,NA,NA,NA,NA,pigmentation,NA,PFAS,,
OG0042257,NA,NA,NA,NA,NA,NA,NA,eyeloss,LAMB1,,
OG0042269,NA,NA,NA,NA,NA,NA,pigmentation,NA,RIC8B,,
OG0042274,NA,NA,NA,NA,NA,NA,pigmentation,NA,MDN1,,
OG0042276,NA,NA,NA,NA,NA,NA,pigmentation,NA,ITGA3,,
OG0042304,NA,NA,NA,NA,NA,NA,NA,eyeloss,DCTN5,,
OG0042362,NA,NA,NA,NA,NA,NA,pigmentation,NA,PICALM,,
OG0042365,NA,NA,NA,NA,NA,NA,NA,eyeloss,FABP3,,
OG0042368,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB1A,,
OG0042393,NA,NA,NA,NA,NA,NA,pigmentation,NA,ERBB3,,
OG0042401,NA,NA,NA,NA,NA,NA,NA,eyeloss,IPO13,,
OG0042415,NA,NA,NA,NA,NA,NA,NA,eyeloss,XXYLT1,,
OG0042418,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP1A1,,
OG0042461,NA,NA,NA,NA,NA,NA,pigmentation,NA,ANXA2,,
OG0042482,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,PARD3,,
OG0042490,NA,NA,NA,NA,NA,NA,NA,eyeloss,PRKAB1,,
OG0042513,NA,NA,NA,NA,NA,NA,pigmentation,NA,DDX3X,,
OG0042519,NA,NA,NA,NA,NA,NA,NA,eyeloss,COL4A5,,
OG0042550,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,SLC7A11,,
OG0045335,NA,NA,NA,NA,NA,NA,pigmentation,NA,HTRA1,,
OG0049795,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,ZIC2,,
OG0053836,NA,NA,NA,NA,NA,NA,pigmentation,NA,SLC40A1,,
OG0058648,NA,NA,NA,NA,NA,NA,NA,eyeloss,CYP7A1,,
OG0062089,NA,NA,NA,NA,NA,NA,pigmentation,NA,CYP11A1,,
OG0063452,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAC1,,
OG0063643,NA,NA,NA,NA,NA,NA,pigmentation,NA,VPS18,,
OG0064317,NA,NA,NA,NA,NA,NA,NA,eyeloss,ZC3HC1,,
OG0064590,NA,NA,NA,NA,NA,NA,pigmentation,NA,HDAC2,,
OG0064591,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,HDAC1,,
OG0065344,NA,NA,NA,NA,NA,NA,pigmentation,NA,SLC22A7,,
OG0065833,NA,NA,NA,NA,NA,NA,pigmentation,NA,ECE2,,
OG0066079,NA,NA,NA,NA,NA,NA,pigmentation,NA,CBS,,
OG0066090,NA,NA,NA,NA,NA,NA,pigmentation,NA,ENPP1,,
OG0066228,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP7A,,
OG0066250,NA,NA,NA,NA,NA,NA,pigmentation,NA,HPS1,,
OG0066320,NA,NA,NA,NA,NA,NA,pigmentation,NA,MDN1,,
OG0066346,NA,NA,NA,NA,NA,NA,pigmentation,NA,GFPT1,,
OG0066411,NA,NA,NA,NA,NA,NA,NA,eyeloss,TNPO2,,
OG0066594,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP6V0C,,
OG0066655,NA,NA,NA,NA,NA,NA,pigmentation,NA,RPL24,,
OG0066718,NA,NA,NA,NA,NA,NA,NA,eyeloss,SCRIB,,
OG0066830,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP6V0B,,
OG0067133,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,CDC42,,
OG0067180,NA,NA,NA,NA,NA,NA,pigmentation,NA,PTEN,,
OG0067207,NA,NA,NA,NA,NA,NA,NA,eyeloss,RHBDF1,,
OG0067238,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB11B,,
OG0067629,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATP6V0D1,,
OG0067648,NA,NA,NA,NA,NA,NA,NA,eyeloss,RNF10,,
OG0067706,NA,NA,NA,NA,NA,NA,pigmentation,NA,ADAM17,,
OG0067967,NA,NA,NA,NA,NA,NA,pigmentation,NA,NUP88,,
OG0068095,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP28,,
OG0068240,NA,NA,NA,NA,NA,NA,pigmentation,NA,SMARCA5,,
OG0068267,NA,NA,NA,NA,NA,NA,NA,eyeloss,COQ6,,
OG0068293,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP3B1,,
OG0068486,NA,NA,NA,NA,NA,NA,pigmentation,NA,ERCC2,,
OG0068686,NA,NA,NA,NA,NA,NA,pigmentation,NA,GFPT1,,
OG0068721,NA,NA,NA,NA,NA,NA,pigmentation,NA,MDN1,,
OG0068743,NA,NA,NA,NA,NA,NA,NA,eyeloss,FDX1,,
OG0068868,NA,NA,NA,NA,NA,NA,pigmentation,NA,SMARCD1,,
OG0068881,NA,NA,NA,NA,NA,NA,pigmentation,NA,ATM,,
OG0069030,NA,NA,NA,NA,NA,NA,NA,eyeloss,AKTIP,,
OG0069052,NA,NA,NA,NA,NA,NA,pigmentation,NA,SASH1,,
OG0069175,NA,NA,NA,NA,NA,NA,NA,eyeloss,ACTB,,
OG0069281,NA,NA,NA,NA,NA,NA,NA,eyeloss,MAP3K1,,
OG0069403,NA,NA,NA,NA,NA,NA,pigmentation,NA,CDK5,,
OG0069482,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,CDC42,,
OG0069591,NA,NA,NA,NA,NA,NA,NA,eyeloss,GRB7,,
OG0069605,NA,NA,NA,NA,NA,NA,pigmentation,NA,TBCD,,
OG0069635,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,RAF1,,
OG0069681,NA,NA,NA,NA,NA,NA,pigmentation,NA,VAC14,,
OG0069749,NA,NA,NA,NA,NA,NA,pigmentation,NA,SMARCA4,,
OG0069803,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,YWHAZ,,
OG0070075,NA,NA,NA,NA,NA,NA,NA,eyeloss,SPIN1,,
OG0070087,NA,NA,NA,NA,NA,NA,NA,eyeloss,POMT1,,
OG0070128,NA,NA,NA,NA,NA,NA,pigmentation,NA,SLC36A1,,
OG0070170,NA,NA,NA,NA,NA,NA,pigmentation,NA,VAC14,,
OG0070221,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,CDH2,,
OG0070252,NA,NA,NA,NA,NA,NA,NA,eyeloss,P2RX7,,
OG0070286,NA,NA,NA,NA,NA,NA,NA,eyeloss,NEDD4L,,
OG0070291,NA,NA,NA,NA,NA,NA,pigmentation,NA,BLM,,
OG0070325,NA,NA,NA,NA,NA,NA,NA,eyeloss,RAB35,,
OG0070356,NA,NA,NA,NA,NA,NA,pigmentation,NA,TRIM33,,
OG0070370,NA,NA,NA,NA,NA,NA,pigmentation,NA,MDN1,,
OG0070381,NA,NA,NA,NA,NA,NA,pigmentation,NA,RTF1,,
OG0070405,NA,NA,NA,NA,NA,NA,NA,eyeloss,GPSM2,,
OG0070441,NA,NA,NA,NA,NA,NA,pigmentation,NA,VANGL1,,
OG0070501,NA,NA,NA,NA,NA,NA,pigmentation,NA,THRA,,
OG0070562,NA,NA,NA,NA,NA,NA,pigmentation,NA,CTBP2,,
OG0070593,NA,NA,NA,NA,NA,NA,pigmentation,NA,NUP88,,
OG0070711,NA,NA,NA,NA,NA,NA,pigmentation,NA,MDN1,,
OG0070714,NA,NA,NA,NA,NA,NA,pigmentation,NA,USP28,,
OG0070772,NA,NA,NA,NA,NA,NA,NA,eyeloss,SMOC1,,
OG0070791,NA,NA,NA,NA,NA,NA,pigmentation,NA,SLC17A6,,
OG0070806,NA,NA,NA,NA,NA,NA,pigmentation,eyeloss,MPP5,,
OG0070860,NA,NA,NA,NA,NA,NA,NA,eyeloss,PPFIA2,,
OG0070864,NA,NA,NA,NA,NA,NA,pigmentation,NA,SMARCA5,,
OG0070895,NA,NA,NA,NA,NA,NA,pigmentation,NA,SMARCA5,,
OG0070906,NA,NA,NA,NA,NA,NA,NA,eyeloss,LRP5,,
OG0070967,NA,NA,NA,NA,NA,NA,pigmentation,NA,BBS2,,
OG0071022,NA,NA,NA,NA,NA,NA,pigmentation,NA,BBS2,,
OG0071039,NA,NA,NA,NA,NA,NA,pigmentation,NA,GNPTAB,,
OG0071050,NA,NA,NA,NA,NA,NA,NA,eyeloss,ALDH1A3,,
OG0071063,NA,NA,NA,NA,NA,NA,pigmentation,NA,COPB1,,
OG0071064,NA,NA,NA,NA,NA,NA,pigmentation,NA,CTBP2,,
OG0071070,NA,NA,NA,NA,NA,NA,pigmentation,NA,BBS2,,
OG0071073,NA,NA,NA,NA,NA,NA,NA,eyeloss,PRC1,,
OG0071086,NA,NA,NA,NA,NA,NA,NA,eyeloss,ALDH1A3,,
OG0071181,NA,NA,NA,NA,NA,NA,pigmentation,NA,PKN2,,
OG0071200,NA,NA,NA,NA,NA,NA,NA,eyeloss,ACSL5,,
OG0071225,NA,NA,NA,NA,NA,NA,pigmentation,NA,GRM1,,
OG0071242,NA,NA,NA,NA,NA,NA,NA,eyeloss,TMX3,,
OG0071243,NA,NA,NA,NA,NA,NA,pigmentation,NA,SLC2A1,,
OG0071249,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB7A,,
OG0071257,NA,NA,NA,NA,NA,NA,pigmentation,NA,STXBP1,,
OG0071263,NA,NA,NA,NA,NA,NA,NA,eyeloss,RAB18,,
OG0071268,NA,NA,NA,NA,NA,NA,pigmentation,NA,IRX1,,
OG0071273,NA,NA,NA,NA,NA,NA,pigmentation,NA,AP1G1,,
OG0071290,NA,NA,NA,NA,NA,NA,NA,eyeloss,TYW1,,
OG0071300,NA,NA,NA,NA,NA,NA,pigmentation,NA,IRF4,,
OG0071314,NA,NA,NA,NA,NA,NA,pigmentation,NA,SGSM2,,
OG0071326,NA,NA,NA,NA,NA,NA,NA,eyeloss,UHRF1,,
OG0071347,NA,NA,NA,NA,NA,NA,pigmentation,NA,PCDH10,,
OG0071368,NA,NA,NA,NA,NA,NA,pigmentation,NA,TGFBR2,,
OG0071371,NA,NA,NA,NA,NA,NA,NA,eyeloss,HMBS,,
OG0071383,NA,NA,NA,NA,NA,NA,pigmentation,NA,PMS2,,
OG0071395,NA,NA,NA,NA,NA,NA,NA,eyeloss,VWA8,,
OG0071396,NA,NA,NA,NA,NA,NA,NA,eyeloss,VWA8,,
OG0071403,NA,NA,NA,NA,NA,NA,NA,eyeloss,RIC8A,,
OG0071423,NA,NA,NA,NA,NA,NA,pigmentation,NA,MED14,,
OG0071454,NA,NA,NA,NA,NA,NA,pigmentation,NA,MYO5A,,
OG0071470,NA,NA,NA,NA,NA,NA,pigmentation,NA,TYRP1,,
OG0071484,NA,NA,NA,NA,NA,NA,NA,eyeloss,UHRF1,,
OG0071496,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAB3A,,
OG0071531,NA,NA,NA,NA,NA,NA,pigmentation,NA,ITGB1,,
