OG_ID,analysis_absrel,gene_symbol.x,analysis_relaxed_intensified,analysis_paml,analysis_cafe_expanded,gene_symbol.y,analysis_relax_relaxed,analysis_cafe_contracted,gene_symbol
OG0010511,NA,NA,NA,NA,NA,DOHH,relaxed,NA,DOHH
OG0010512,NA,NA,NA,NA,NA,VPS18,relaxed,NA,VPS18
OG0010513,NA,NA,NA,paml_selected,NA,NA,NA,NA,DMAP1
OG0010515,NA,NA,NA,paml_selected,NA,DNER,relaxed,NA,DNER
OG0010517,NA,NA,NA,paml_selected,NA,NA,NA,NA,TRMT5
OG0010519,NA,NA,NA,paml_selected,NA,NA,NA,NA,CCDC173
OG0010521,NA,NA,NA,paml_selected,NA,NA,NA,NA,PNKD
OG0010524,NA,NA,NA,paml_selected,NA,AP4M1,relaxed,NA,AP4M1
OG0010525,NA,NA,NA,paml_selected,NA,NA,NA,NA,MYD88
OG0010526,NA,NA,NA,NA,NA,SIRT6,relaxed,NA,SIRT6
OG0010529,NA,NA,NA,NA,NA,DNAJC18,relaxed,NA,DNAJC18
OG0010530,NA,NA,NA,paml_selected,NA,B3GALNT2,relaxed,NA,B3GALNT2
OG0010531,NA,NA,NA,NA,NA,KLHL18,relaxed,NA,KLHL18
OG0010532,NA,NA,NA,NA,NA,SLC30A6,relaxed,NA,SLC30A6
OG0010533,NA,NA,NA,paml_selected,NA,HMG20A,relaxed,NA,HMG20A
OG0010534,NA,NA,NA,paml_selected,NA,C7orf26,relaxed,NA,C7orf26
OG0010535,NA,NA,NA,NA,NA,SIRT1,relaxed,NA,SIRT1
OG0010536,NA,NA,NA,paml_selected,NA,GAS6,relaxed,NA,GAS6
OG0010538,NA,NA,NA,paml_selected,NA,NA,NA,NA,NMI
OG0010540,NA,GPR157,intensified,paml_selected,NA,NA,NA,NA,GPR157
OG0010541,NA,NA,NA,paml_selected,NA,CPSF3L,relaxed,NA,CPSF3L
OG0010543,NA,NA,NA,NA,NA,GZF1,relaxed,NA,GZF1
OG0010545,NA,NA,NA,paml_selected,NA,NA,NA,NA,CDC23
OG0010548,NA,NA,NA,paml_selected,NA,MKS1,relaxed,NA,MKS1
OG0010550,NA,NA,NA,NA,NA,IMMT,relaxed,NA,IMMT
OG0010552,NA,NA,NA,NA,NA,FICD,relaxed,NA,FICD
OG0010553,NA,NA,NA,NA,NA,BCAR1,relaxed,NA,BCAR1
OG0010554,NA,NA,NA,NA,NA,APIP,relaxed,NA,APIP
OG0010555,NA,NA,NA,paml_selected,NA,SLC9A8,relaxed,NA,SLC9A8
OG0010556,NA,NA,NA,paml_selected,NA,FAM83A,relaxed,NA,FAM83A
OG0010558,NA,NA,NA,paml_selected,NA,LCP2,relaxed,NA,LCP2
OG0010559,NA,TAMM41,intensified,paml_selected,NA,NA,NA,NA,TAMM41
OG0010560,NA,NA,NA,NA,NA,UNC79,relaxed,NA,UNC79
OG0010561,NA,NA,NA,paml_selected,NA,NA,NA,NA,FAM53C
OG0010562,NA,NA,NA,NA,NA,EIF2A,relaxed,NA,EIF2A
OG0010563,NA,NA,NA,NA,NA,PGM2,relaxed,NA,PGM2
OG0010564,NA,NA,NA,paml_selected,NA,NA,NA,NA,CHADL
OG0010566,NA,NA,NA,paml_selected,NA,ZGPAT,relaxed,NA,ZGPAT
OG0010567,NA,NA,NA,paml_selected,NA,NA,NA,NA,SNAP47
OG0010568,NA,NA,NA,NA,NA,KRIT1,relaxed,NA,KRIT1
OG0010569,NA,NA,NA,paml_selected,NA,NA,NA,NA,TCTN1
OG0010573,NA,ALG12,intensified,paml_selected,NA,NA,NA,NA,ALG12
OG0010574,NA,NA,NA,paml_selected,NA,MSTO1,relaxed,NA,MSTO1
OG0010575,NA,PGS1,intensified,paml_selected,NA,NA,NA,NA,PGS1
OG0010576,NA,NA,NA,paml_selected,NA,NA,NA,NA,POLD4
OG0010577,NA,NA,NA,paml_selected,NA,NA,NA,NA,PSTPIP2
OG0010578,NA,NA,NA,NA,NA,NAT10,relaxed,NA,NAT10
OG0010580,NA,NA,NA,NA,NA,LGI2,relaxed,NA,LGI2
OG0010582,NA,NA,NA,NA,NA,PLEKHD1,relaxed,NA,PLEKHD1
OG0010583,NA,NA,NA,paml_selected,NA,DUSP27,relaxed,NA,DUSP27
OG0010584,NA,NA,NA,paml_selected,NA,NA,NA,NA,CRELD2
OG0010585,NA,NA,NA,NA,NA,SCAF8,relaxed,NA,SCAF8
OG0010586,NA,NA,NA,paml_selected,NA,NA,NA,NA,GRAMD3
OG0010587,NA,NA,NA,paml_selected,NA,NA,NA,NA,FAM166B
OG0010588,NA,NA,NA,NA,NA,AGBL5,relaxed,NA,AGBL5
OG0010590,NA,NA,NA,paml_selected,NA,NA,NA,NA,POLR2A
OG0010591,NA,NA,NA,paml_selected,NA,NA,NA,NA,MTMR14
OG0010592,NA,NA,NA,paml_selected,NA,NA,NA,NA,C2CD2L
OG0010593,NA,NA,NA,NA,NA,GLMN,relaxed,NA,GLMN
OG0010594,NA,NA,NA,NA,NA,PEMT,relaxed,NA,PEMT
OG0010595,NA,NA,NA,NA,NA,TBCK,relaxed,NA,TBCK
OG0010596,NA,NA,NA,NA,NA,DAPK1,relaxed,NA,DAPK1
OG0010597,NA,NA,NA,NA,NA,DHX35,relaxed,NA,DHX35
OG0010598,NA,NA,NA,NA,NA,BTBD7,relaxed,NA,BTBD7
OG0010599,NA,NA,NA,paml_selected,NA,NA,NA,NA,WDHD1
OG0010600,NA,NA,NA,NA,NA,LONP2,relaxed,NA,LONP2
OG0010601,NA,NA,NA,NA,NA,PATL1,relaxed,NA,PATL1
OG0010603,NA,NA,NA,NA,NA,KLHL17,relaxed,NA,KLHL17
OG0010604,NA,NA,NA,paml_selected,NA,NA,NA,NA,RNF43
OG0010605,NA,NA,NA,NA,NA,MAP3K1,relaxed,NA,MAP3K1
OG0010606,NA,NA,NA,NA,NA,FAM151B,relaxed,NA,FAM151B
OG0010607,NA,NA,NA,paml_selected,NA,NA,NA,NA,ASNSD1
OG0010608,NA,NA,NA,paml_selected,NA,PEX16,relaxed,NA,PEX16
OG0010609,NA,NA,NA,paml_selected,NA,RBP3,relaxed,NA,RBP3
OG0010610,NA,NA,NA,paml_selected,NA,PPP1R13L,relaxed,NA,PPP1R13L
OG0010611,NA,NSDHL,intensified,NA,NA,NA,NA,NA,NSDHL
OG0010612,NA,NA,NA,NA,NA,LUM,relaxed,NA,LUM
OG0010613,NA,NA,NA,paml_selected,NA,NA,NA,NA,NRAP
OG0010614,NA,NA,NA,paml_selected,NA,NA,NA,NA,LEMD3
OG0010615,NA,DNAJC1,intensified,paml_selected,NA,NA,NA,NA,DNAJC1
OG0010616,NA,NA,NA,paml_selected,NA,NA,NA,NA,ESYT1
OG0010617,NA,NA,NA,NA,NA,MGAT2,relaxed,NA,MGAT2
OG0010618,NA,NA,NA,paml_selected,NA,NA,NA,NA,GTSE1
OG0010619,NA,NA,NA,paml_selected,NA,UROS,relaxed,NA,UROS
OG0010621,NA,NA,NA,NA,NA,EXOC7,relaxed,NA,EXOC7
OG0010622,NA,NA,NA,paml_selected,NA,NA,NA,NA,RHCE
OG0010624,NA,NA,NA,paml_selected,NA,MTMR11,relaxed,NA,MTMR11
OG0010626,NA,NA,NA,paml_selected,NA,NISCH,relaxed,NA,NISCH
OG0010627,NA,NA,NA,paml_selected,NA,PRKCQ,relaxed,NA,PRKCQ
OG0010628,NA,NA,NA,paml_selected,NA,CNTROB,relaxed,NA,CNTROB
OG0010629,NA,TRMT61B,intensified,paml_selected,NA,NA,NA,NA,TRMT61B
OG0010630,NA,NCAPG2,intensified,paml_selected,NA,NA,NA,NA,NCAPG2
OG0010631,NA,NA,NA,NA,NA,FASTK,relaxed,NA,FASTK
OG0010632,NA,NA,NA,paml_selected,NA,NA,NA,NA,ARID4B
OG0010633,NA,NA,NA,paml_selected,NA,NA,NA,NA,E4F1
OG0010634,NA,NA,NA,paml_selected,NA,UPK1B,relaxed,NA,UPK1B
OG0010635,NA,NA,NA,NA,NA,LPAR4,relaxed,NA,LPAR4
OG0010636,NA,NA,NA,NA,NA,PDGFRB,relaxed,NA,PDGFRB
OG0010637,NA,NA,NA,NA,NA,TMTC3,relaxed,NA,TMTC3
OG0010638,NA,NA,NA,paml_selected,NA,NA,NA,NA,ARMC6
OG0010639,NA,NA,NA,paml_selected,NA,NA,NA,NA,CRIM1
OG0010641,NA,NA,NA,NA,NA,PACSIN3,relaxed,NA,PACSIN3
OG0010642,NA,NA,NA,NA,NA,RBM47,relaxed,NA,RBM47
OG0010644,NA,NA,NA,NA,NA,PDCL,relaxed,NA,PDCL
OG0010645,NA,NA,NA,paml_selected,NA,NA,NA,NA,TMEM194B
OG0010646,NA,NA,NA,paml_selected,NA,ALS2CL,relaxed,NA,ALS2CL
OG0010647,NA,NA,NA,NA,NA,KIAA1598,relaxed,NA,KIAA1598
OG0010648,NA,NA,NA,paml_selected,NA,NA,NA,NA,MATN1
OG0010650,NA,NA,NA,paml_selected,NA,NA,NA,NA,TERF2IP
OG0010651,NA,NA,NA,NA,NA,NFRKB,relaxed,NA,NFRKB
OG0010653,NA,NA,NA,paml_selected,NA,NA,NA,NA,ECT2L
OG0010654,NA,NA,NA,paml_selected,NA,PTPMT1,relaxed,NA,PTPMT1
OG0010655,NA,KIAA1524,intensified,NA,NA,NA,NA,NA,KIAA1524
OG0010658,NA,NA,NA,paml_selected,NA,NA,NA,NA,RASA4
OG0010659,NA,UPB1,intensified,paml_selected,NA,NA,NA,NA,UPB1
OG0010661,NA,NA,NA,NA,NA,AIFM2,relaxed,NA,AIFM2
OG0010664,NA,NA,NA,paml_selected,NA,GPAM,relaxed,NA,GPAM
OG0010665,NA,NA,NA,NA,NA,FAM101A,relaxed,NA,FAM101A
OG0010666,NA,NA,NA,paml_selected,NA,NA,NA,NA,ENTHD2
OG0010667,NA,NA,NA,NA,NA,POMT2,relaxed,NA,POMT2
OG0010668,NA,NA,NA,paml_selected,NA,REXO5,relaxed,NA,REXO5
OG0010669,NA,NA,NA,paml_selected,NA,NA,NA,NA,RBBP8NL
OG0010670,NA,NA,NA,paml_selected,NA,NA,NA,NA,SMYD5
OG0010672,NA,NA,NA,NA,NA,UBXN7,relaxed,NA,UBXN7
OG0010673,NA,NA,NA,NA,NA,DSE,relaxed,NA,DSE
OG0010674,NA,GLE1,intensified,paml_selected,NA,NA,NA,NA,GLE1
OG0010675,absrel_selected,NA,NA,paml_selected,NA,MYO16,relaxed,NA,MYO16
OG0010677,NA,NA,NA,NA,NA,GINS4,relaxed,NA,GINS4
OG0010679,NA,TICRR,intensified,paml_selected,NA,NA,NA,NA,TICRR
OG0010680,NA,NA,NA,paml_selected,NA,NA,NA,NA,ANKS6
OG0010681,NA,TMEM63C,intensified,paml_selected,NA,NA,NA,NA,TMEM63C
OG0010682,NA,NA,NA,NA,NA,ACSS3,relaxed,NA,ACSS3
OG0010683,NA,NA,NA,NA,NA,C3orf58,relaxed,NA,C3orf58
OG0010684,NA,SMC5,intensified,paml_selected,NA,NA,NA,NA,SMC5
OG0010685,NA,NA,NA,paml_selected,NA,REPS2,relaxed,NA,REPS2
OG0010686,NA,NA,NA,NA,NA,NUP155,relaxed,NA,NUP155
OG0010687,NA,NA,NA,NA,NA,SLC39A6,relaxed,NA,SLC39A6
OG0010688,NA,NA,NA,paml_selected,NA,NA,NA,NA,FAM135A
OG0010689,NA,NA,NA,paml_selected,NA,NA,NA,NA,POP4
OG0010691,NA,NA,NA,paml_selected,NA,NA,NA,NA,COG3
OG0010692,NA,NA,NA,paml_selected,NA,NA,NA,NA,CMTR1
OG0010693,NA,NA,NA,paml_selected,NA,NA,NA,NA,SPATA5
OG0010694,NA,NA,NA,paml_selected,NA,APBB3,relaxed,NA,APBB3
OG0010696,NA,KLF8,intensified,NA,NA,NA,NA,NA,KLF8
OG0010697,NA,NA,NA,paml_selected,NA,STON2,relaxed,NA,STON2
OG0010698,NA,NA,NA,NA,NA,IDE,relaxed,NA,IDE
OG0010699,NA,NA,NA,NA,NA,TUBGCP2,relaxed,NA,TUBGCP2
OG0010700,NA,NA,NA,paml_selected,NA,EPS8,relaxed,NA,EPS8
OG0010701,NA,NA,NA,paml_selected,NA,KIF11,relaxed,NA,KIF11
OG0010702,NA,NA,NA,paml_selected,NA,CACFD1,relaxed,NA,CACFD1
OG0010703,NA,NA,NA,paml_selected,NA,NA,NA,NA,RANBP3L
OG0010704,NA,NA,NA,paml_selected,NA,NA,NA,NA,DDX54
OG0010705,NA,NA,NA,NA,NA,ARHGEF26,relaxed,NA,ARHGEF26
OG0010706,NA,CDK10,intensified,paml_selected,NA,NA,NA,NA,CDK10
OG0010707,NA,NA,NA,NA,NA,POU6F1,relaxed,NA,POU6F1
OG0010708,NA,NA,NA,paml_selected,NA,NA,NA,NA,COL20A1
OG0010709,NA,NA,NA,paml_selected,NA,ITGB4,relaxed,NA,ITGB4
OG0010710,NA,NA,NA,NA,NA,PTF1A,relaxed,NA,PTF1A
OG0010711,NA,NA,NA,paml_selected,NA,CRYBG3,relaxed,NA,CRYBG3
OG0010712,NA,NA,NA,paml_selected,NA,APAF1,relaxed,NA,APAF1
OG0010713,NA,NA,NA,paml_selected,NA,NA,NA,NA,RFTN2
OG0010714,NA,NA,NA,NA,NA,PCDH19,relaxed,NA,PCDH19
OG0010715,NA,NA,NA,paml_selected,NA,KDR,relaxed,NA,KDR
OG0010716,NA,NA,NA,paml_selected,NA,SYNE3,relaxed,NA,SYNE3
OG0010717,NA,NA,NA,paml_selected,NA,MSH6,relaxed,NA,MSH6
OG0010718,NA,NA,NA,NA,NA,DHX40,relaxed,NA,DHX40
OG0010719,NA,NA,NA,paml_selected,NA,NA,NA,NA,AVL9
OG0010720,NA,NA,NA,paml_selected,NA,NA,NA,NA,PEX12
OG0010721,NA,ATR,intensified,paml_selected,NA,NA,NA,NA,ATR
OG0010722,NA,NA,NA,paml_selected,NA,HVCN1,relaxed,NA,HVCN1
OG0010723,NA,NA,NA,NA,NA,UBR4,relaxed,NA,UBR4
OG0010724,NA,NA,NA,paml_selected,NA,NUP160,relaxed,NA,NUP160
OG0010725,NA,NA,NA,paml_selected,NA,NA,NA,NA,CEP131
OG0010727,NA,NA,NA,paml_selected,NA,MED23,relaxed,NA,MED23
OG0010728,NA,NA,NA,NA,NA,BLOC1S2,relaxed,NA,BLOC1S2
OG0010729,NA,NA,NA,paml_selected,NA,PROSER1,relaxed,NA,PROSER1
OG0010730,NA,NA,NA,NA,NA,WDR7,relaxed,NA,WDR7
OG0010731,NA,NA,NA,paml_selected,NA,NA,NA,NA,CLCN7
OG0010733,NA,NA,NA,paml_selected,NA,PEAK1,relaxed,NA,PEAK1
OG0010734,NA,NA,NA,paml_selected,NA,NA,NA,NA,MYO19
OG0010735,NA,NA,NA,paml_selected,NA,CDAN1,relaxed,NA,CDAN1
OG0010736,NA,NA,NA,paml_selected,NA,TANC1,relaxed,NA,TANC1
OG0010738,NA,NA,NA,paml_selected,NA,SNX33,relaxed,NA,SNX33
OG0010739,NA,NA,NA,paml_selected,NA,NA,NA,NA,SPG11
OG0010740,NA,NA,NA,paml_selected,NA,NA,NA,NA,TET2
OG0010741,NA,NA,NA,paml_selected,NA,ABTB1,relaxed,NA,ABTB1
OG0010743,NA,RFWD3,intensified,paml_selected,NA,NA,NA,NA,RFWD3
OG0010744,NA,NA,NA,NA,NA,INTS1,relaxed,NA,INTS1
OG0010745,NA,KIAA1755,intensified,paml_selected,NA,NA,NA,NA,KIAA1755
OG0010746,NA,NA,NA,NA,NA,USP7,relaxed,NA,USP7
OG0010747,NA,NA,NA,paml_selected,NA,NA,NA,NA,SNAPC1
OG0010748,NA,NA,NA,NA,NA,AREL1,relaxed,NA,AREL1
OG0010749,NA,NA,NA,paml_selected,NA,NA,NA,NA,ZNF106
OG0010750,NA,NA,NA,NA,NA,ACAT2,relaxed,NA,ACAT2
OG0010751,NA,NA,NA,paml_selected,NA,ARV1,relaxed,NA,ARV1
OG0010752,NA,NA,NA,NA,NA,PFN3,relaxed,NA,PFN3
OG0010753,NA,NA,NA,NA,NA,SGTB,relaxed,NA,SGTB
OG0010754,NA,NA,NA,NA,NA,PCSK1,relaxed,NA,PCSK1
OG0010755,NA,NA,NA,paml_selected,NA,LNPEP,relaxed,NA,LNPEP
OG0010756,NA,NA,NA,paml_selected,NA,NA,NA,NA,DMRT1
OG0010760,NA,AQP12B,intensified,paml_selected,NA,NA,NA,NA,AQP12B
OG0010762,NA,HSF2BP,intensified,NA,NA,NA,NA,NA,HSF2BP
OG0010763,NA,NA,NA,NA,NA,TIPRL,relaxed,NA,TIPRL
OG0010764,NA,CCDC89,intensified,NA,NA,NA,NA,NA,CCDC89
OG0010765,NA,NA,NA,NA,NA,-,relaxed,NA,-
OG0010766,NA,NA,NA,paml_selected,NA,C1orf177,relaxed,NA,C1orf177
OG0010768,NA,NA,NA,NA,NA,NFS1,relaxed,NA,NFS1
OG0010769,NA,NA,NA,paml_selected,NA,NA,NA,NA,C12orf73
OG0010770,NA,NOL12,intensified,paml_selected,NA,NA,NA,NA,NOL12
OG0010774,NA,NA,NA,NA,NA,CASD1,relaxed,NA,CASD1
OG0010775,NA,NA,NA,NA,NA,METTL6,relaxed,NA,METTL6
OG0010778,NA,NA,NA,NA,NA,PTGER3,relaxed,NA,PTGER3
OG0010780,NA,NA,NA,paml_selected,NA,NA,NA,NA,OSGEP
OG0010781,NA,NA,NA,NA,NA,FIS1,relaxed,NA,FIS1
OG0010783,NA,NA,NA,paml_selected,NA,NA,NA,NA,MEIOB
OG0010786,NA,NA,NA,NA,NA,LIN37,relaxed,NA,LIN37
OG0010787,NA,NA,NA,paml_selected,NA,NA,NA,NA,MTIF3
OG0010788,NA,NA,NA,NA,NA,KLHL23,relaxed,NA,KLHL23
OG0010789,NA,NA,NA,NA,NA,SCNN1A,relaxed,NA,SCNN1A
OG0010790,NA,NA,NA,NA,NA,SNIP1,relaxed,NA,SNIP1
OG0010792,NA,NA,NA,paml_selected,NA,MRM1,relaxed,NA,MRM1
OG0010793,NA,NA,NA,NA,NA,TMEM215,relaxed,NA,TMEM215
OG0010794,NA,NA,NA,paml_selected,NA,FAM168A,relaxed,NA,FAM168A
OG0010796,NA,NA,NA,NA,NA,COG4,relaxed,NA,COG4
OG0010798,NA,NA,NA,paml_selected,NA,NA,NA,NA,SYT17
OG0010800,NA,NA,NA,NA,NA,GATA3,relaxed,NA,GATA3
OG0010801,NA,NA,NA,paml_selected,NA,TMEM259,relaxed,NA,TMEM259
OG0010802,NA,NA,NA,NA,NA,SLC35E1,relaxed,NA,SLC35E1
OG0010804,NA,NA,NA,NA,NA,ZNF385A,relaxed,NA,ZNF385A
OG0010805,NA,MRPL38,intensified,paml_selected,NA,NA,NA,NA,MRPL38
OG0010806,NA,NA,NA,NA,NA,LRIG1,relaxed,NA,LRIG1
OG0010807,NA,NA,NA,NA,NA,SLITRK3,relaxed,NA,SLITRK3
OG0010808,NA,NA,NA,NA,NA,LXN,relaxed,NA,LXN
OG0010809,NA,NA,NA,NA,NA,NA,NA,contracted,Csprs
OG0010810,absrel_selected,ACE2,intensified,paml_selected,NA,NA,NA,NA,ACE2
OG0010811,NA,NA,NA,paml_selected,NA,POLA1,relaxed,NA,POLA1
OG0010812,NA,PROS1,intensified,NA,NA,NA,NA,NA,PROS1
OG0010813,NA,NA,NA,paml_selected,NA,PTGFRN,relaxed,NA,PTGFRN
OG0010814,NA,NA,NA,NA,NA,SLC35A5,relaxed,NA,SLC35A5
OG0010815,NA,NA,NA,paml_selected,NA,NA,NA,NA,PIDD1
OG0010816,NA,NA,NA,paml_selected,NA,NA,NA,NA,CDH17
OG0010817,NA,NA,NA,NA,NA,YTHDF3,relaxed,NA,YTHDF3
OG0010818,NA,NA,NA,paml_selected,NA,NA,NA,NA,TMEM81
OG0010820,NA,NA,NA,NA,NA,SHISA4,relaxed,NA,SHISA4
OG0010822,NA,NA,NA,NA,NA,DBX2,relaxed,NA,DBX2
OG0010824,NA,NA,NA,paml_selected,NA,DLD,relaxed,NA,DLD
OG0010826,NA,NA,NA,NA,NA,TMEM196,relaxed,NA,TMEM196
OG0010827,NA,NA,NA,NA,NA,BTC,relaxed,NA,BTC
OG0010828,NA,NA,NA,NA,NA,STAC2,relaxed,NA,STAC2
OG0010830,NA,NA,NA,paml_selected,NA,GLI1,relaxed,NA,GLI1
OG0010832,NA,NA,NA,paml_selected,NA,NA,NA,NA,CD6
OG0010834,NA,NA,NA,NA,NA,UBXN2A,relaxed,NA,UBXN2A
OG0010837,NA,SYNJ2BP,intensified,paml_selected,NA,NA,NA,NA,SYNJ2BP
OG0010838,NA,NA,NA,NA,NA,ATG14,relaxed,NA,ATG14
OG0010840,NA,NA,NA,paml_selected,NA,NA,NA,NA,ALG13
OG0010841,NA,NA,NA,NA,NA,SPG21,relaxed,NA,SPG21
OG0010842,NA,NA,NA,paml_selected,NA,NA,NA,NA,ARMC9
OG0010843,NA,NA,NA,NA,NA,RFX6,relaxed,NA,RFX6
OG0010844,NA,NA,NA,paml_selected,NA,SPICE1,relaxed,NA,SPICE1
OG0010845,NA,NA,NA,NA,NA,FAM126B,relaxed,NA,FAM126B
OG0010846,NA,NA,NA,paml_selected,NA,PLD6,relaxed,NA,PLD6
OG0010847,NA,NA,NA,NA,NA,IL11RA,relaxed,NA,IL11RA
OG0010849,NA,NA,NA,paml_selected,NA,HN1L,relaxed,NA,HN1L
OG0010851,NA,NA,NA,NA,NA,SLC16A2,relaxed,NA,SLC16A2
OG0010853,NA,NA,NA,paml_selected,NA,NA,NA,NA,RPH3AL
OG0010855,NA,NA,NA,paml_selected,NA,PCNXL3,relaxed,NA,PCNXL3
OG0010856,NA,NA,NA,paml_selected,NA,NA,NA,NA,VRTN
OG0010857,NA,NA,NA,NA,NA,SIN3B,relaxed,NA,SIN3B
OG0010860,NA,NA,NA,paml_selected,NA,NA,NA,NA,UIMC1
OG0010861,NA,NA,NA,paml_selected,NA,NA,NA,NA,KIAA1257
OG0010862,NA,NA,NA,paml_selected,NA,LCA5L,relaxed,NA,LCA5L
OG0010865,NA,NA,NA,NA,NA,C18orf8,relaxed,NA,C18orf8
OG0010868,NA,NA,NA,NA,NA,SLC19A1,relaxed,NA,SLC19A1
OG0010869,NA,NA,NA,NA,NA,SLCO4C1,relaxed,NA,SLCO4C1
OG0010870,NA,NA,NA,paml_selected,NA,NA,NA,NA,PLEKHA4
OG0010873,NA,NA,NA,paml_selected,NA,TRIM37,relaxed,NA,TRIM37
OG0010875,NA,NA,NA,paml_selected,NA,VPS16,relaxed,NA,VPS16
OG0010876,NA,NA,NA,NA,NA,RBM18,relaxed,NA,RBM18
OG0010881,NA,MEF2B,intensified,paml_selected,NA,NA,NA,NA,MEF2B
OG0010882,NA,NA,NA,NA,NA,ANKRD13A,relaxed,NA,ANKRD13A
OG0010890,NA,NA,NA,NA,NA,RBM8A,relaxed,NA,RBM8A
OG0010891,NA,NA,NA,paml_selected,NA,NA,NA,NA,DEPDC1
OG0010894,NA,NA,NA,paml_selected,NA,NA,NA,NA,PAX4
OG0010906,NA,NA,NA,paml_selected,NA,NA,NA,NA,LRRC10B
OG0010907,NA,NA,NA,NA,NA,C2orf50,relaxed,NA,C2orf50
OG0010910,NA,ANKMY1,intensified,paml_selected,NA,NA,NA,NA,ANKMY1
OG0010911,NA,NA,NA,paml_selected,NA,C1orf110,relaxed,NA,C1orf110
OG0010916,NA,NA,NA,NA,NA,PLGRKT,relaxed,NA,PLGRKT
OG0010918,NA,MPV17,intensified,paml_selected,NA,NA,NA,NA,MPV17
OG0010920,NA,NA,NA,paml_selected,NA,NA,NA,NA,LRG1
OG0010922,NA,NA,NA,paml_selected,NA,NA,NA,NA,ASPDH
OG0010923,absrel_selected,TSPAN32,intensified,paml_selected,NA,NA,NA,NA,TSPAN32
OG0010926,NA,NA,NA,paml_selected,NA,NA,NA,NA,MEI4
OG0010929,NA,NA,NA,paml_selected,NA,NA,NA,NA,AJAP1
OG0010931,NA,NA,NA,NA,NA,CCDC60,relaxed,NA,CCDC60
OG0010932,NA,NA,NA,paml_selected,NA,NA,NA,NA,ZMYND12
OG0010933,NA,NA,NA,paml_selected,NA,NA,NA,NA,BBS12
OG0010939,NA,NA,NA,paml_selected,NA,NA,NA,NA,BHMG1
OG0010941,NA,NA,NA,paml_selected,NA,NA,NA,NA,LACTB2
OG0010943,NA,NA,NA,paml_selected,NA,NA,NA,NA,DDRGK1
OG0010945,NA,NA,NA,NA,NA,FDXR,relaxed,NA,FDXR
OG0010946,NA,NOBOX,intensified,NA,NA,NA,NA,NA,NOBOX
OG0010949,NA,NA,NA,paml_selected,NA,NA,NA,NA,CD8A
OG0010950,NA,NA,NA,paml_selected,NA,NA,NA,NA,ZSWIM2
OG0010951,NA,ZC2HC1C,intensified,paml_selected,NA,NA,NA,NA,ZC2HC1C
OG0010952,NA,NA,NA,paml_selected,NA,NA,NA,NA,AMH
OG0010954,NA,NA,NA,paml_selected,NA,NA,NA,NA,VWA3B
OG0010956,NA,NA,NA,paml_selected,NA,XPNPEP2,relaxed,NA,XPNPEP2
OG0010958,NA,NA,NA,paml_selected,NA,NA,NA,NA,IL7R
OG0010960,NA,NA,NA,NA,NA,HAPLN2,relaxed,NA,HAPLN2
OG0010962,NA,ALPK1,intensified,paml_selected,NA,NA,NA,NA,ALPK1
OG0010964,NA,NA,NA,paml_selected,NA,NA,NA,NA,MTERF4
OG0010965,NA,NA,NA,paml_selected,NA,NA,NA,NA,SLC22A16
OG0010966,NA,NA,NA,NA,NA,PLIN1,relaxed,NA,PLIN1
OG0010968,NA,NA,NA,paml_selected,NA,FAM81B,relaxed,NA,FAM81B
OG0010970,NA,NA,NA,paml_selected,NA,NA,NA,NA,C12orf10
OG0010972,NA,NA,NA,NA,NA,MRPS25,relaxed,NA,MRPS25
OG0010973,NA,ALS2CR12,intensified,paml_selected,NA,NA,NA,NA,ALS2CR12
OG0010975,NA,NA,NA,paml_selected,NA,NA,NA,NA,CD226
OG0010976,NA,NA,NA,paml_selected,NA,NA,NA,NA,ASIP
OG0010977,NA,NA,NA,NA,NA,LRRC2,relaxed,NA,LRRC2
OG0010978,NA,C2orf61,intensified,paml_selected,NA,NA,NA,NA,C2orf61
OG0010979,NA,NA,NA,NA,NA,ERICH2,relaxed,NA,ERICH2
OG0010982,NA,NA,NA,paml_selected,NA,NA,NA,NA,DPYS
OG0010983,NA,NA,NA,paml_selected,NA,NA,NA,NA,CCDC96
OG0010985,NA,NA,NA,NA,NA,C9orf69,relaxed,NA,C9orf69
OG0010987,NA,NA,NA,paml_selected,NA,NA,NA,NA,HEATR4
OG0010988,NA,CUNH8orf88,intensified,NA,NA,NA,NA,NA,CUNH8orf88
OG0010989,NA,NA,NA,paml_selected,NA,NA,NA,NA,MAK16
OG0010994,NA,NA,NA,NA,NA,MFSD5,relaxed,NA,MFSD5
OG0010997,NA,NA,NA,paml_selected,NA,NA,NA,NA,CNTD1
OG0010998,NA,NA,NA,paml_selected,NA,NA,NA,NA,PPIL6
OG0011002,NA,NA,NA,paml_selected,NA,NA,NA,NA,LAT2
OG0011003,NA,NA,NA,paml_selected,NA,KCTD1,relaxed,NA,KCTD1
OG0011005,NA,NA,NA,paml_selected,NA,NA,NA,NA,CEP44
OG0011008,NA,NA,NA,paml_selected,NA,NA,NA,NA,TMEM72
OG0011012,NA,NA,NA,paml_selected,NA,C9orf152,relaxed,NA,C9orf152
OG0011013,NA,NA,NA,paml_selected,NA,NA,NA,NA,CDPF1
OG0011015,NA,NA,NA,NA,NA,DIRC2,relaxed,NA,DIRC2
OG0011016,NA,NA,NA,paml_selected,NA,SUSD4,relaxed,NA,SUSD4
