OG	gene_symbol
OG0037880	CRABP2
OG0037883	dnah1
OG0037884	TRANK1
OG0037888	VAT1
OG0037893	-
OG0037895	UPF3B
OG0037899	SMC3
OG0037913	-
OG0037914	TIAM1
OG0037921	MCM4
OG0037926	OLA1
OG0037930	CCDC28A
OG0037932	NKAIN3
OG0037937	HSF4
OG0037939	C21orf91
OG0037941	SNRPA1
OG0037942	FILIP1
OG0037944	TOMM40L
OG0037950	CAPN2
OG0037951	TMEM69
OG0037953	KCTD8
OG0037954	ANKRD17
OG0037956	AMY2A
OG0037964	-
OG0037965	-
OG0037966	ECT2
OG0037974	PPP3CC
OG0037980	PPP1R12B
OG0037981	IDE
OG0037985	GPT
OG0037990	PSMC6
OG0037991	SRP9
OG0037997	ENTPD4
OG0038001	-
OG0038003	AKTIP
OG0038005	ACOT12
OG0038008	SMAD1
OG0038009	FBXW11
OG0038012	SLC9A8
OG0038022	MTOR
OG0038028	SASH1
OG0038032	SLC25A40
OG0038036	SLC6A14
OG0038042	-
OG0038043	GSKIP
OG0038053	CTCF
OG0038066	SF3B3
OG0038070	AEBP1
OG0038071	CNN2
OG0038072	BTF3
OG0038076	CCDC186
OG0038077	-
OG0038080	SEZ6L
OG0038083	DNAH8
OG0038095	CENPU
OG0038096	ANKRD44
OG0038098	SLC35F1
OG0038099	EDF1
OG0038107	DNAH9
OG0038112	R3HCC1
OG0038113	AJUBA
OG0038118	RNF168
OG0038119	UBE2O
OG0038126	stxbp3
OG0038127	SRI
OG0038131	SRF
OG0038132	ADRA1A
OG0038136	PUF60
OG0038138	KCNS1
OG0038140	CCDC125
OG0038141	NEUROG2
OG0038142	PCYOX1
OG0038144	RHOJ
OG0038155	USP7
OG0038156	CLCN7
OG0038162	B4GALT6
OG0038166	ACTB
OG0038170	OSCP1
OG0038173	TNFSF11
OG0038174	DDX21
OG0038177	-
OG0038182	TFDP1
OG0038184	PIK3C2G
OG0038185	LAMA2
OG0038187	OTOG
OG0038188	ARHGAP24
OG0038194	DHRS9
OG0038201	Tmed11
OG0038202	PPP2CB
OG0038204	-
OG0038205	-
OG0038207	-
OG0038210	ACCS
OG0038219	SLC22A4
OG0038220	RNF40
OG0038221	IGF1R
OG0038225	RECQL5
OG0038229	POLR2H
OG0038241	ERO1LB
OG0038244	-
OG0038245	ATP5B
OG0038247	SLAIN2
OG0038248	-
OG0038249	GPAM
OG0038251	-
OG0038254	CITED2
OG0038256	PLCH2
OG0038262	SLU7
OG0038267	F12
OG0038268	CDH1
OG0038270	AP1S2
OG0038271	GDAP1L1
OG0038276	SPATS2
OG0038277	GPR37
OG0038278	FUK
OG0038280	PLEKHA2
OG0038283	PPP2R5C
OG0038284	-
OG0038286	srsf5
OG0038287	MAP3K1
OG0038292	COPE
OG0038301	-
OG0038311	DACH1
OG0038350	ZCCHC6
OG0038354	FAM98A
OG0038360	-
OG0038364	CAPN8
OG0038373	SYN1
OG0038379	DDX6
OG0038380	-
OG0038381	DCAF10
OG0038384	SRPR
OG0038388	ABCC8
OG0038390	SLC9A1
OG0038392	CTNNBL1
OG0038394	-
OG0038399	ME1
OG0038403	-
OG0038412	MAPK1
OG0038413	CPNE1
OG0038414	MTHFD2L
OG0038415	DHX9
OG0038418	EBF1
OG0038423	-
OG0038427	MYOF
OG0038428	CSNK2A2
OG0038429	SETD5
OG0038431	IFT140
OG0038437	RAB27B
OG0038438	MDH1B
OG0038444	CCDC6
OG0038447	CXorf56
OG0038449	DYNC1I2
OG0038453	TMX4
OG0038456	UNC119B
OG0038458	-
OG0038460	RPL31
OG0038462	GNA15
OG0038466	UBE4A
OG0038475	DHX36
OG0038486	CDC42BPB
OG0038487	-
OG0038493	ZMYM3
OG0038494	HARS
OG0038496	CDC42
OG0038499	SLC38A3
OG0038503	NAV2
OG0038504	NAV2
OG0038507	RFX2
OG0038508	ACSBG2
OG0038510	NTF3
OG0038512	-
OG0038515	ABCD4
OG0038517	GALC
OG0038518	FABP7
OG0038520	TPX2
OG0038530	-
OG0038531	WBSCR17
OG0038532	SCN1A
OG0038546	SUZ12
OG0038548	SDF2L1
OG0038552	CLDN10
OG0038554	ACAA2
OG0038555	-
OG0038557	ASCL1
OG0038559	WAPAL
OG0038571	NRD1
OG0038574	MX1
OG0038576	GPHN
OG0038582	MROH1
OG0038583	MAN1A2
OG0038592	TXNRD1
OG0038600	RABGAP1L
OG0038605	PRPS2
OG0038607	TIMELESS
OG0038609	GRB7
OG0038611	PUM1
OG0038613	FCN1
OG0038614	-
OG0038626	PIGM
OG0038627	CCDC141
OG0038628	TBCD
OG0038634	amt-1
OG0038635	FUBP3
OG0038638	TOR3A
OG0038640	MYCBP2
OG0038660	-
OG0038661	CCDC85A
OG0038663	ASAP1
OG0038664	para
OG0038675	IKBKB
OG0038677	SPRTN
OG0038682	SF3B3
OG0038683	-
OG0038697	KHSRP
OG0038699	PDZD4
OG0038700	PSMC5
OG0038703	SMARCD2
OG0038705	EYA1
OG0038708	TM4SF4
OG0038709	ATP2B1
OG0038715	EEF1A1
OG0038717	-
OG0038726	NRN1L
OG0038727	TEKT5
OG0038728	GABRG2
OG0038731	KPNA3
OG0038733	GLUL
OG0038737	TMCO6
OG0038740	TFEC
OG0038742	ORAI2
OG0038743	PPP2R2D
OG0038753	-
OG0038763	MEOX2
OG0038765	SMARCA4
OG0038766	RXRB
OG0038768	RAB32
OG0038769	IDE
OG0038774	RBM23
OG0038776	FER1L4
OG0038777	MRE11A
OG0038778	GXYLT1
OG0038780	TCEA1
OG0038781	CACNG2
OG0038784	EML6
OG0038787	-
OG0038788	CRISPLD1
OG0038790	ZSWIM4
OG0038792	LRRTM4
OG0038796	AGXT2
OG0038797	PUM1
OG0038803	GABRB1
OG0038809	-
OG0038810	adgra1
OG0038819	-
OG0038821	OPNVA
OG0038824	KCNT1
OG0038825	-
OG0038828	LPHN2
OG0038833	ITPRIP
OG0038837	CDX1
OG0038839	FAM118A
OG0038843	ADAM23
OG0038846	DNAH8
OG0038847	PRSS27
OG0038852	ssuh2
OG0038854	SNX1
OG0038860	ARID5B
OG0038861	CELF2
OG0038863	CYP27C1
OG0038869	FUNDC1
OG0038873	RNPC3
OG0038874	MLYCD
OG0038876	GCAT
OG0038877	-
OG0038887	FERMT2
OG0038889	-
OG0038892	GALNT18
OG0038894	AADAC
OG0038900	FBXO31
OG0038901	BMI1
OG0038902	EDC4
OG0038904	FKBP14
OG0038906	DUSP15
OG0038915	PRKCH
OG0038918	LSM11
OG0038921	-
OG0038923	PRDX3
OG0038926	ADAMTS8
OG0038932	PPIL4
OG0038935	CEP78
OG0038936	DMBT1
OG0038938	SNAPC1
OG0038943	ATP8B1
OG0038944	ATP9B
OG0038949	TRPM8
OG0038950	TNPO3
OG0038951	FARP1
OG0038956	-
OG0038957	ALDH1L2
OG0038963	GTF3C2
OG0038964	SLC25A1
OG0038967	ARID2
OG0038968	SYN1
OG0038971	ITPRIP
OG0038972	ARPC5
OG0038974	-
OG0038976	TOMM20
OG0038977	TANGO6
OG0038986	FGFR1
OG0038988	ATP9B
OG0038989	DNAH9
OG0038995	HCRTR2
OG0038997	CKM
OG0038998	NAA15
OG0039000	RPL9
OG0039001	PKD2L2
OG0039002	ARID2
OG0039004	-
OG0039006	NDRG2
OG0039009	CTPS1
OG0039010	IFT20
OG0039011	RRP12
OG0039017	GRB10
OG0039020	RPL13A
OG0039022	MBOAT2
OG0039026	RRM1
OG0039028	SLC25A46
OG0039036	DNAH9
OG0039038	RSL24D1
OG0039040	CUL5
OG0039043	-
OG0039046	RPL6
OG0039060	CTSG
OG0039061	-
OG0039064	RYR2
OG0039065	BMP2
OG0039071	MNS1
OG0039072	WDR5
OG0039080	ROPN1
OG0039082	NUP188
OG0039083	mit(1)15
OG0039085	TRIM33
OG0039089	PPP2R1B
OG0039101	RPL23
OG0039103	RUNDC3B
OG0039109	DARS
OG0039114	DMXL1
OG0039115	CTSH
OG0039118	-
OG0039122	BBS2
OG0039133	ZBTB40
OG0039137	ASCC3
OG0039139	ATF1
OG0039142	cstf3
OG0039143	S100A13
OG0039144	ADCK1
OG0039155	ZNF777
OG0039160	NDRG2
OG0039161	TXLNB
OG0039162	ITPRIP
OG0039163	HMGCLL1
OG0039166	SERINC2
OG0039167	RUNDC3B
OG0039174	CPM
OG0039175	IPO7
OG0039183	UQCC2
OG0039184	CSAD
OG0039190	LCAT
OG0039200	SUPT16H
OG0039204	INTS1
OG0039207	PHF20
OG0039208	TST
OG0039209	ROMO1
OG0039215	HSD17B3
OG0039216	SMCHD1
OG0039218	G3BP2
OG0039220	NTM
OG0039221	STAG1
OG0039222	CAT
OG0039228	DOLPP1
OG0039229	C4orf47
OG0039233	PCNXL2
OG0039239	rpm-1
OG0039243	GRM1
OG0039245	MAP2K5
OG0039248	FRK
OG0039255	RAB19
OG0039256	SLC37A3
OG0039260	STRAP
OG0039262	PYGM
OG0039263	G6PC
OG0039266	GFRA2
OG0039268	PAX8
OG0039271	LEPRE1
OG0039273	VAC14
OG0039280	RPL3
OG0039283	SLC1A5
OG0039290	ENTPD5
OG0039292	-
OG0039295	ICT1
OG0039298	HYAL3
OG0039305	FBN3
OG0039309	AMD1
OG0039314	ARSK
OG0039317	SLC6A1
OG0039318	SLC6A1
OG0039319	PLA2G6
OG0039320	PAICS
OG0039322	GPR26
OG0039323	VWA5B1
OG0039325	DDHD1
OG0039326	ACER1
OG0039327	VWDE
OG0039328	RPS27
OG0039330	ARHGDIG
OG0039336	CDH2
OG0039338	TLK1
OG0039339	CCNA1
OG0039342	DGKB
OG0039345	CACUL1
OG0039350	ABCA4
OG0039354	TPM2
OG0039358	RPP40
OG0039359	PRPF38A
OG0039361	GRK6
OG0039363	IPO7
OG0039367	P2RX7
OG0039368	NGEF
OG0039370	PRRC2B
OG0039377	BCO2
OG0039380	CNTNAP5
OG0039381	TBC1D13
OG0039382	ATP6V0A4
OG0039386	DMD
OG0039387	-
OG0039388	RALGPS2
OG0039405	NR1I2
OG0039412	BLM
OG0039413	GLIPR1
OG0039419	LPAR2
OG0039423	AASS
OG0039427	EIF4ENIF1
OG0039431	ROMO1
OG0039434	GLP1R
OG0039438	FER1L5
OG0039441	Nr1h5
OG0039447	SLC22A6
OG0039455	RAB35
OG0039463	PPIE
OG0039464	CSNK1G3
OG0039466	MCM7
OG0039468	RPL32
OG0039469	-
OG0039476	ZDHHC6
OG0039477	HIST1H2BA
OG0039483	-
OG0039485	MOB1B
OG0039487	TRIM33
OG0039491	PITPNM3
OG0039502	KCNG3
OG0039505	IPO4
OG0039518	-
OG0039520	SH2D1A
OG0039521	RYK
OG0039522	GPI
OG0039527	GABRE
OG0039529	MINDY4B
OG0039531	GTF3A
OG0039532	TMEM51
OG0039536	GPSM2
OG0039537	USP20
OG0039542	PPP2R5C
OG0039547	TMEFF1
OG0039549	ERBB2IP
OG0039551	SKIV2L2
OG0039552	MDN1
OG0039553	ADAM21
OG0039554	GORASP2
OG0039558	slc9a2
OG0039560	GABRB3
OG0039569	DAP
OG0039570	RALA
OG0039572	ATP6V1A
OG0039576	-
OG0039577	DOLPP1
OG0039582	FAT2
OG0039584	LHX2
OG0039589	ADPRM
OG0039591	-
OG0039599	CCNA2
OG0039600	SNRNP200
OG0039602	PDGFRB
OG0039603	CNDP2
OG0039608	WDR54
OG0039609	SESN2
OG0039611	TUSC3
OG0039612	TACR1
OG0039613	MAP3K6
OG0039617	ABHD1
OG0039618	SLC25A40
OG0039620	CRLF3
OG0039621	SORCS3
OG0039623	TTC21B
OG0039626	MOB3C
OG0039631	PMS1
OG0039636	ODF3L2
OG0039637	NIPAL1
OG0039644	DNM1
OG0039648	VDAC3
OG0039649	PFN2
OG0039653	SLC27A4
OG0039654	THRA
OG0039655	SMPD4
OG0039656	UTP20
OG0039657	FMO5
OG0039659	YOL057W
OG0039669	-
OG0039672	slc25a22
OG0039677	DNAH5
OG0039681	14-3-3zeta
OG0039686	ASCC3
OG0039688	FAM134A
OG0039696	MAN2A1
OG0039697	SLCO4C1
OG0039700	GUCY2D
OG0039701	RTF1
OG0039702	PDIA5
OG0039703	ADCY7
OG0039709	CSRP1
OG0039710	SRI
OG0039721	CTBP2
OG0039724	FZD7
OG0039730	SLC26A6
OG0039731	GSK3A
OG0039733	KIFC3
OG0039734	REEP6
OG0039738	ADPRM
OG0039751	-
OG0039754	USP12
OG0039755	DAP3
OG0039756	BRAP
OG0039757	FBXW11
OG0039760	SND1
OG0039766	CACNA1C
OG0039771	ASIC4
OG0039773	LAMA2
OG0039774	AGTPBP1
OG0039776	DTX2
OG0039777	ZC3H14
OG0039779	NT5DC4
OG0039783	RNF157
OG0039785	SLC32A1
OG0039787	LMNB1
OG0039791	-
OG0039794	TARDBP
OG0039795	MYO16
OG0039800	FUCA1
OG0039803	GNG10
OG0039804	MPP6
OG0039805	RANBP1
OG0039813	PIK3C2G
OG0039815	SYNCRIP
OG0039816	HNRNPR
OG0039818	GANAB
OG0039820	SCN9A
OG0039821	PPM1H
OG0039830	CYP21A2
OG0039832	TARDBP
OG0039839	MYH1
OG0039844	ASTN1
OG0039846	ATP6V1D
OG0039850	CYP26B1
OG0039853	FUK
OG0039859	-
OG0039860	VWA9
OG0039864	SLC17A7
OG0039865	ACPP
OG0039866	TIE1
OG0039867	SNX25
OG0039868	CBR4
OG0039873	CYFIP2
OG0039874	BLMH
OG0039877	FZD6
OG0039879	GLIPR1
OG0039882	RAP1GAP
OG0039885	SIM2
OG0039886	USP28
OG0039887	TXN
OG0039890	SRSF7
OG0039893	NETO1
OG0039894	HMGB2
OG0039897	HNRNPR
OG0039899	A2ML1
OG0039902	TOR1A
OG0039905	BTF3
OG0039909	FDX1
OG0039912	-
OG0039917	UCK1
OG0039920	C9orf41
OG0039923	ABCC2
OG0039925	G3BP2
OG0039928	CD2AP
OG0039929	TBC1D8
OG0039930	-
OG0039931	SLC38A3
OG0039932	MAP1LC3C
OG0039935	HNRNPC
OG0039938	N4BP1
OG0039941	STAMBPL1
OG0039945	RMND5A
OG0039947	NUP188
OG0039950	SPAG17
OG0039951	SMOC1
OG0039961	SCN1A
OG0039963	smg1
OG0039968	SLC17A6
OG0039969	ADCK5
OG0039970	PYGM
OG0039972	TOR1B
OG0039973	SYMPK
OG0039977	KPNA3
OG0039978	PHF20
OG0039983	GPHN
OG0039988	TMEM8B
OG0039989	TXN
OG0039990	CLK2
OG0039991	SMG1
OG0039992	CFAP206
OG0039996	ABCC3
OG0040000	FSD1L
OG0040001	RYR2
OG0040004	DNAH9
OG0040008	SYMPK
OG0040009	-
OG0040011	-
OG0040015	MRPL15
OG0040016	VDAC3
OG0040017	CSNK1E
OG0040020	SOAT2
OG0040022	SEC11C
OG0040025	KCTD13
OG0040027	RC3H1
OG0040028	HEATR2
OG0040030	stxbp3
OG0040034	PPFIA2
OG0040035	GLB1L
OG0040036	MAT2A
OG0040037	SMARCA5
OG0040038	ARHGAP23
OG0040042	GLDC
OG0040043	VWA7
OG0040050	CPNE7
OG0040052	ATRX
OG0040053	KIF11
OG0040054	STX7
OG0040061	NOS3
OG0040064	MICAL1
OG0040066	GLB1
OG0040067	COLGALT2
OG0040069	SMARCA5
OG0040070	DARS
OG0040074	SLC1A5
OG0040078	FUNDC1
OG0040080	SLC6A11
OG0040081	BMX
OG0040083	DCK
OG0040088	SCAPER
OG0040092	SPO11
OG0040093	CBR3
OG0040097	ZER1
OG0040099	VASH2
OG0040102	DPP3
OG0040105	HMGB1
OG0040107	-
OG0040112	IPO5
OG0040115	NTN4
OG0040117	MFSD11
OG0040120	SMAD6
OG0040122	PPP1R37
OG0040124	STK32B
OG0040130	SMARCB1
OG0040131	GNL3
OG0040135	DDX6
OG0040137	-
OG0040145	SMC6
OG0040149	RORA
OG0040150	BBS2
OG0040153	ELAVL1
OG0040154	SIK2
OG0040156	CSNK2A1
OG0040157	RMND5B
OG0040158	SMC6
OG0040160	RABGAP1L
OG0040173	MAP1LC3B
OG0040176	-
OG0040178	LIN28A
OG0040179	MLYCD
OG0040180	-
OG0040188	DNAH9
OG0040189	MDN1
OG0040193	DOLPP1
OG0040195	PKN3
OG0040197	TCEA1
OG0040198	E2F2
OG0040203	-
OG0040205	NUP133
OG0040206	-
OG0040207	CPE
OG0040209	GRB2
OG0040210	DMD
OG0040213	FAM78A
OG0040218	FAM168B
OG0040219	UNC80
OG0040222	BBS2
OG0040223	-
OG0040227	-
OG0040230	BUB1
OG0040232	-
OG0040235	STAMBP
OG0040240	SMAD1
OG0040242	CRAT
OG0040244	GNPTAB
OG0040252	SGCD
OG0040253	TMEM214
OG0040254	CALR
OG0040255	LBR
OG0040257	ALDH1A3
OG0040258	ANKRD23
OG0040262	-
OG0040265	st3gal8
OG0040266	ATP2B3
OG0040268	FMO5
OG0040269	PPAPDC3
OG0040271	PTPLAD1
OG0040275	COPB1
OG0040277	CTBP2
OG0040280	MCM3
OG0040281	FER1L6
OG0040285	PRC1
OG0040286	SLC45A2
OG0040294	COL18A1
OG0040298	TCEA1
OG0040299	MRPL15
OG0040300	WNT16
OG0040303	TPPP2
OG0040304	ESRRA
OG0040308	-
OG0040316	MB21D1
OG0040318	DST
OG0040323	MYH7
OG0040325	PRPSAP1
OG0040328	RBBP6
OG0040335	IMPDH1
OG0040337	GPR107
OG0040339	fmo5
OG0040341	MYO1G
OG0040343	IMPG2
OG0040346	FAHD2A
OG0040347	-
OG0040348	PRUNE2
OG0040350	SETX
OG0040353	UNC50
OG0040354	ASB6
OG0040359	CHPF2
OG0040360	ALDH2
OG0040362	BEST4
OG0040363	PTGES
OG0040364	tmem91
OG0040366	-
OG0040369	MAN2B2
OG0040372	CPSF3
OG0040375	COX10
OG0040376	FER1L4
OG0040377	MACF1
OG0040378	ATG14
OG0040380	ZER1
OG0040384	PGK1
OG0040388	-
OG0040389	-
OG0040390	SMARCA2
OG0040391	GPR107
OG0040394	PTGS1
OG0040403	CKAP5
OG0040405	RFC2
OG0040406	Cyp2g1
OG0040411	PKN2
OG0040413	HPRT1
OG0040416	CRAT
OG0040419	TFIP11
OG0040425	KATNAL2
OG0040432	ACSL5
OG0040433	TOR1A
OG0040435	TOR1A
OG0040436	SPTA1
OG0040438	RYR1
OG0040441	CAMK2G
OG0040443	KIFAP3
OG0040452	SLK
OG0040457	CSTA
OG0040458	MSL3
OG0040459	CTSL
OG0040461	ERGIC2
OG0040462	RPS10
OG0040463	BEX2
OG0040465	-
OG0040466	Zdhhc25
OG0040467	LPGAT1
OG0040468	C14orf166
OG0040469	-
OG0040484	ATP5H
OG0040485	RPS27
OG0040495	NYC1
OG0040496	VPS51
OG0040497	-
OG0040498	SPRY1
OG0040499	STOML3
OG0040502	LMAN2L
OG0040503	-
OG0040505	ARRDC2
OG0040508	-
OG0040510	VAPA
OG0040513	CLVS2
OG0040515	B4GALT5
OG0040519	MOGAT1
OG0040525	JKAMP
OG0040526	RSG1
OG0040527	RPL27
OG0040528	KRTAP19-8
OG0040529	PDIA6
OG0040534	FTHL17
OG0040537	-
OG0040538	LYZ
OG0040539	RPS19BP1
OG0040552	Gsta4
OG0040558	IK
OG0040559	UBA52
OG0040560	SERPINB9
OG0040562	PRM2
OG0040563	CTSL
OG0040564	PRL
OG0040565	Smcp
OG0040567	Cd52
OG0040568	-
OG0040569	PFN1
OG0040572	-
OG0040573	CTSL
OG0040575	FTHL17
OG0040576	MOGAT3
OG0040577	DYNLL1
OG0040578	-
OG0040579	-
OG0040580	-
OG0040581	RBMX
OG0040582	LIPK
OG0040587	TEAD4
OG0040591	LYSMD2
OG0040592	-
OG0040595	KRTAP17-1
OG0040596	KRTAP19-5
OG0040597	KRTAP20-1
OG0040598	-
OG0040599	-
OG0040601	RPS27
OG0040603	YIPF5
OG0040605	RFPL4B
OG0040606	-
OG0040607	-
OG0040608	RNF2
OG0040609	ZNF226
OG0040611	OR52R1
OG0040614	-
OG0040615	H3F3B
OG0040619	ARHGAP40
OG0040624	-
OG0040625	TMEM45A
OG0040626	CLDN4
OG0040627	EPHX1
OG0040629	-
OG0040630	IKZF5
OG0040632	RPL29
OG0040634	-
OG0040635	SFN
OG0040636	-
OG0040637	RPL21
OG0040638	ZNF419
OG0040640	RPL27A
OG0040643	RPL27A
OG0040644	G6PC2
OG0040646	EIF1
OG0040654	UBE2N
OG0040665	MRPS36
OG0040666	RHOQ
OG0040668	PLA2G1B
OG0040674	UBE2R2
OG0040675	UBE2R2
OG0040676	VDAC1
OG0040679	RDH16
OG0040681	RPL29
OG0040685	NAA11
OG0040689	RPL21
OG0040690	MUC16
OG0040693	RPS19
OG0040695	RPL32
OG0040696	GAPDH
OG0040697	RpL23A
OG0040698	-
OG0040701	SH2D3A
OG0040705	RPL36
OG0040706	CARHSP1
OG0040707	MMGT1
OG0040710	ARL5C
OG0040711	DYNLL1
OG0040712	ATP6V1G1
OG0040726	ENO1
OG0040727	RPL9
OG0040729	GAPDH
OG0040730	HINT1
OG0040731	CFL1
OG0040735	-
OG0040737	-
OG0040739	GAPDH
OG0040740	-
OG0040741	VDAC1
OG0040743	rps18
OG0040745	-
OG0040748	SNRPF
OG0040751	CDK2AP1
OG0040752	RPS19
OG0040758	QRSL1
OG0040759	RPL36A
OG0040760	RPL7
OG0040761	CMC1
OG0040763	RPL37
OG0040764	DEGS1
OG0040766	HIST2H3PS2
OG0040774	RPL27A
OG0040782	FTL
OG0040784	RPL15
OG0040786	RPL31
OG0040787	FTL
OG0040790	GAPDH
OG0040792	UBE2V1
OG0040795	ANTXRL
OG0040796	RPL36
OG0040801	CTSL
OG0040804	RPS27L
OG0040805	FTL
OG0040806	TXN
OG0040812	RPL21
OG0040813	NPM1
OG0040815	RPL27
OG0040816	FUNDC2
OG0040818	-
OG0040822	GAPDH
OG0040825	GAPDH
OG0040826	RPL31
OG0040827	Nsa2
OG0040832	RPL36
OG0040833	RPLP1
OG0040836	RPS12
OG0040841	-
OG0040843	LMO1
OG0040845	DERL3
OG0040850	Tsx
OG0040852	ACAT2
OG0040854	PTPLAD1
OG0040855	HMGB4
OG0040856	H2bfm
OG0040857	-
OG0040858	SCML2
OG0040859	-
OG0040860	-
OG0040862	FTHL17
OG0040863	FTHL17
OG0040864	JOSD1
OG0040865	FTHL17
OG0040866	PTP4A1
OG0040867	ACTB
OG0040868	RPL31
OG0040869	ACY1
OG0040870	BEND2
OG0040872	YKT6
OG0040873	RPL19
OG0040874	UBE2V1
OG0040875	Ssty1
OG0040876	Ssty1
OG0040881	BEX2
OG0040882	TSPAN7
OG0040883	HMGB1
OG0040884	GAPDH
OG0040885	RPL36
OG0040887	LYPLA1
OG0040889	CYP2C8
OG0040892	MLLT4
OG0040894	TBCA
OG0040896	FTL
OG0040899	GAPDH
OG0040900	PTP4A1
OG0040908	GCA
OG0040910	RPL6
OG0040913	FTL
OG0040914	TMED2
OG0040915	GAPDH
OG0040916	GAPDH
OG0040920	SPOP
OG0040924	RPL31
OG0040928	DYNLRB1
OG0040929	GAPDH
OG0040931	-
OG0040932	Ssty1
OG0040933	TIMM17B
OG0040938	RPL38
OG0040940	RPS2
OG0040941	RPS12
OG0040942	PROK2
OG0040948	-
OG0040950	C9orf85
OG0040955	-
OG0040959	GALNT8
OG0040962	-
OG0040966	RPL27A
OG0040967	RPS18
OG0040969	RPS27
OG0040971	H3F3C
OG0040972	H3F3C
OG0040973	PPT1
OG0040976	NDUFA3
OG0040977	GAPDH
OG0040978	RPS15
OG0040983	snrpe
OG0040984	RPL19
OG0040985	-
OG0040986	GAPDH
OG0040988	CETN2
OG0040989	RPL27A
OG0040990	Gsta1
OG0040993	ADCY2
OG0040994	MAP1LC3A
OG0040995	DENND1A
OG0040996	PHYHIPL
OG0040997	TUBD1
OG0040999	ACVR1C
OG0041000	CLDN4
OG0041003	XPNPEP2
OG0041004	RP2
OG0041005	CIB1
OG0041006	EZR
OG0041007	ZNF143
OG0041008	CTSL
OG0041009	PHKA1
OG0041011	MYH1
OG0041012	EAF2
OG0041013	SLC1A3
OG0041015	HAAO
OG0041016	STX17
OG0041017	CYB5R3
OG0041018	BTBD9
OG0041019	DNALI1
OG0041020	TAAR4
OG0041021	RPL36A
OG0041022	CTSL
OG0041023	LFNG
OG0041024	ECE1
OG0041025	XIRP2
OG0041026	SOX11
OG0041027	TXN
OG0041028	HIST1H2BA
OG0041029	HIST2H2BF
OG0041030	CDC14A
OG0041034	CXCL8
OG0041037	FASTKD3
OG0041038	KCNRG
OG0041039	AGO4
OG0041040	SGCZ
OG0041041	ARFGEF1
OG0041043	RAB29
OG0041044	SMAD7
OG0041046	RAB3IL1
OG0041047	ARSG
OG0041048	ADAM10
OG0041049	AP1G1
OG0041050	OLFML2B
OG0041052	PIP4K2B
OG0041053	EPG5
OG0041061	UBE2R2
OG0041062	RCAN3
OG0041063	ILVBL
OG0041064	PLCG1
OG0041065	PGM2
OG0041067	CEP135
OG0041068	MED23
OG0041069	ARFGEF1
OG0041070	-
OG0041071	rab41
OG0041072	RHAG
OG0041073	ADCY5
OG0041074	DNAJC1
OG0041075	FDXR
OG0041076	RIOK3
OG0041077	C18orf8
OG0041078	DGKD
OG0041079	PSMC5
OG0041080	PDE4D
OG0041081	PPP2R5D
OG0041082	BROX
OG0041083	MRPS5
OG0041084	FERMT1
OG0041085	UBR5
OG0041086	DGKZ
OG0041087	DAGLA
OG0041088	SMAD4
OG0041089	MBD2
OG0041090	TMTC3
OG0041092	CDC5L
OG0041093	SH3BP5
OG0041094	IARS
OG0041095	MFN2
OG0041096	ACTL6A
OG0041097	CSGALNACT1
OG0041098	TAPT1
OG0041099	PDS5A
OG0041100	CLASP1
OG0041101	PDE6C
OG0041102	EPB41
OG0041103	RNF19B
OG0041104	DYNC1LI2
OG0041105	DIP2A
OG0041106	HERC1
OG0041108	CREB3L2
OG0041109	STK40
OG0041110	RPTOR
OG0041111	SBF2
OG0041113	ETNK2
OG0041114	CHIT1
OG0041115	MAPKAPK2
OG0041116	PSEN1
OG0041117	PDK2
OG0041118	MAPK14
OG0041119	MAPK14
OG0041120	PI4KA
OG0041121	DAO
OG0041122	ABCB8
OG0041123	RNF38
OG0041124	ADAMTS3
OG0041125	EXT2
OG0041126	TTC17
OG0041127	ZFYVE26
OG0041129	RND2
OG0041130	KNTC1
OG0041131	BRAP
OG0041132	AP1B1
OG0041133	WDR11
OG0041134	TACC1
OG0041135	HACL1
OG0041136	SATB1
OG0041138	SESN2
OG0041139	VPS13A
OG0041141	NOP58
OG0041143	TUBG1
OG0041144	KIAA1468
OG0041145	DENND6B
OG0041147	PTP4A1
OG0041148	GTPBP10
OG0041149	UBLCP1
OG0041150	HIP1
OG0041151	DNAJA4
OG0041153	FNIP1
OG0041154	HIPK1
OG0041155	SLC47A1
OG0041156	EPG5
OG0041158	CCDC6
OG0041159	BAIAP3
OG0041160	-
OG0041161	ADAM12
OG0041162	NOC4L
OG0041163	DERL1
OG0041164	TBC1D31
OG0041165	UHRF2
OG0041166	RIC1
OG0041169	OACYL
OG0041170	NAP1L4
OG0041171	GLS
OG0041173	SPAST
OG0041174	WDR59
OG0041175	TRIO
OG0041176	TRIO
OG0041177	TMEM144
OG0041178	SLC1A6
OG0041179	TIMM44
OG0041180	SPAG9
OG0041181	-
OG0041183	PLOD2
OG0041184	Sep-07
OG0041185	CNKSR3
OG0041186	C16orf62
OG0041187	ACOT9
OG0041188	PRPS1
OG0041189	KCNAB3
OG0041190	KPNA3
OG0041191	APEX2
OG0041192	POLE
OG0041193	RBM39
OG0041194	PSEN1
OG0041195	NUP155
OG0041196	TLE1
OG0041197	IPO8
OG0041199	MED12L
OG0041200	KAT7
OG0041201	-
OG0041203	ZNF608
OG0041204	SPNS2
OG0041206	USP9X
OG0041207	RALGAPA1
OG0041208	CCDC88A
OG0041209	RAB2A
