Acbae,Ancor,Botau,Cacar,Capor,Chpic,Chsab,Cocri,Darer,Elmax,Ercal,Hegla,Hosap,Lacha,Modom,Myluc,Ororc,Ovari,Prang,Ranor,Rhtyp,Sasal,Scvul,Tagut,Tecar,nSp,og,selectionF,selectionB,allF,allB
1,1,1,1,0.770434827717167,0.000151798732797359,1,0.00718105054978835,NA,1,1,1,1,1,1,1,0,0,1,1,2.99768768363684e-07,1,1,1,1,hits_per_24_species,OG0008191,2,3,11,13
1,1,1,0.0245591386162649,4.85336770772449e-10,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,hits_per_24_species,OG0008192,1,1,10,14
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,7.03437308402499e-13,1,1,1,0.0190467512461942,NA,1,1,1,hits_per_24_species,OG0008195,2,1,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,0.0508791099642112,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008196,0,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00109415911935668,1,1,1,1,0.00359120793767342,NA,1,1,0,hits_per_24_species,OG0008197,3,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,hits_per_24_species,OG0008199,0,0,10,14
1,1,1,1,1,1,1,1,1,1,1,6.14508444130024e-13,1,1,1,1,1,1,1,1,1,1,1,1,NA,hits_per_24_species,OG0008201,1,0,10,14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,hits_per_24_species,OG0008203,0,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,NA,1,1,0.00257056294089852,hits_per_24_species,OG0008204,2,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777515571629193,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008205,0,0,11,13
1,0.694119851062766,1,1,1,1,1,1,1,1,1,0.00480674915640339,1.82516501912033e-10,1,1,1,1,1,0.732596253983063,1,1,NA,1,1,1,hits_per_24_species,OG0008206,2,0,11,13
0.672329807734187,1,1,1,1,1,1,1,0.943175528122696,1,NA,1,1,1,1,1,1,1,0.0182358025380261,1,1,1,1,1,1,hits_per_24_species,OG0008207,1,0,11,13
1,1,1.39107418084539e-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.7055606811639e-05,1,0.000405509455340403,NA,1,0.725678396431764,1,hits_per_24_species,OG0008209,2,1,11,13
1,1,1,1,1,1,3.07543240873898e-09,1,1,1,1,1,1,1,0.0775023978164577,0.0379372724996602,0.930281702741913,3.82332099313487e-09,0.049571390644304,0.129004397577697,1,NA,1,1,1,hits_per_24_species,OG0008214,2,2,11,13
1,1,1,1,1,1,1,0.223400994568406,1,1,1,0.926052064980753,1,NA,1,1,0.00115446810554309,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008216,1,0,10,14
1,1,1,0.292504623758906,1,1,1,1,1,1,NA,0.0139028081466267,1,1,1,0.0241956232737667,1,0.0871643905658702,0.115177782621936,1,1,1,1,0.171903614553045,0.000236813907837696,hits_per_24_species,OG0008217,3,0,11,13
1,0.247779152528418,1,1,0.000539554103751838,1,1,0.00274221620579179,1,1,1,1,1,NA,0.256068196617711,3.22981141831491e-09,1,1,1,1,0.00335979474134862,1,1,1,1,hits_per_24_species,OG0008218,2,2,10,14
1,1,1,1,1,1,1,1,1,1,1,0.795921655082536,1,NA,1,1,1,1,1,1,1.72158700895153e-05,1,1,1,1,hits_per_24_species,OG0008220,1,0,10,14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008221,0,0,11,13
0.512219961034701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0132951799628918,1,1,1,1,1,NA,0.0832757358804109,0.0170841820423468,1,hits_per_24_species,OG0008222,1,1,11,13
1,0.365323928989389,1,1,1,1,1,1,1,1,1,0.00839413201209482,1,0.529366311048575,0.278438683970907,1,1,1,0.990178062508623,1,0.516962766916264,1,1,0.107231332258369,NA,hits_per_24_species,OG0008223,1,0,10,14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.383319256594565,1,1.02592934148049e-10,1,0.319957608832275,1,0.593902308654757,NA,1,1,1,hits_per_24_species,OG0008227,1,0,11,13
1,1,1,1,1,1,1,1,1,1,0.49408837337229,1,1,0.158560350560648,1,1,1,1,0.0411338933588923,1,0.0183234680757127,NA,1,0.00167127840722547,1,hits_per_24_species,OG0008232,2,1,11,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008233,0,0,11,13
0.109684172377025,1,1,1,1,1,1,0.526669381385332,NA,3.84289945540295e-05,1,1,1,1,1,1,1,1,0.16405350121559,1,1,0.299863910290493,1,1,1,hits_per_24_species,OG0008237,1,0,11,13
NA,1,1,1,1,1,1,1,1,4.35423979372462e-07,1,1,1,1,1,0.258505963803842,1,1,1,1,0.705623008339068,1,1,1,1,hits_per_24_species,OG0008238,1,0,10,14
1,1,1,1,1,1,1,1,0.00198392640418454,0.350704137889859,1,1,1,1,0.464452956634244,NA,1,1,1,1,1,0.0220327832125033,0.189220470996527,1,1,hits_per_24_species,OG0008242,0,2,10,14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000189017702872107,1,1,1,1,1,1,0.682866299054325,NA,hits_per_24_species,OG0008243,1,0,10,14
NA,1,1,1,1,1,1,1,1,1,1,1,1,0.0218329403164599,1,1,1,1,1,1,1,1,1,0.0255073344548804,1,hits_per_24_species,OG0008245,1,1,10,14
1,1,1,1,1,0,1,1,NA,1,1,1,1,1,1,1.36298794473078e-09,0.431818269452125,1,1,1,1,0.844775805545743,1,1,1,hits_per_24_species,OG0008248,1,1,11,13
0.142044775106483,1,1,1,1,1,5.98036095644794e-08,1,1,1,NA,6.8759274696184e-06,0.000961379857385147,1,1,1,1,1,1,1,1,0.431527562703039,1,1,1,hits_per_24_species,OG0008250,2,1,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0237753371546397,1,1,NA,1,1,1,hits_per_24_species,OG0008251,2,0,11,13
0.0606060303353514,1,1,1,0.01446094155237,0,1,1,0.898047958008336,1,1,1,1,0.198163173567505,1,1,1,1,1,1,1,1,NA,1,1,hits_per_24_species,OG0008253,0,2,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,hits_per_24_species,OG0008254,0,0,11,13
0.194791534959833,0.10650279057139,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000192153256477034,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008256,1,0,11,13
1,1,0,1,1,1,1,1,1,1,1,1.29923294345247e-11,1,0.000100313861186363,1,0.00136911987912131,1,1,1,1,NA,1,1,1,0,hits_per_24_species,OG0008257,4,1,10,14
1,1,1,1.79693921492641e-06,1,NA,1,1,1,0.106832662313752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008258,1,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,0.0749392422490663,1,0.000167652172591515,1,1,1,1,1,NA,1,0.00258041030419664,4.74462219512972e-09,hits_per_24_species,OG0008259,2,1,11,13
1,0.630199188148945,1.63253632834426e-10,1,1,0,4.46625347816365e-10,1,1,0.0501267284149319,1,1,1,1,1,0.529583632205148,NA,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008263,0,3,10,14
1,1,1,1,1,1,1,1,1,1,1,1,2.56580257040895e-09,1,1,1,1,1,1,1,0.475838283045465,NA,1,1,1,hits_per_24_species,OG0008264,1,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,0.183470074816015,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008265,0,0,11,13
1,1,1,1,1,1,0.916173209402235,1,1,1,1,1,4.9960036108132e-14,1,1,1,1,1,1,1,1,1,NA,1,1,hits_per_24_species,OG0008267,1,0,11,13
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0363781624124289,1,1,1,1,1,1,NA,1,1,hits_per_24_species,OG0008269,2,0,11,13
1,0.411652253997581,1,1,1,0.202370256460626,1.26915977727293e-10,1,0.963219211058412,1,1,1.09640230228081e-09,1,1,NA,1,0.0255225497156708,1.43504252925197e-09,1,1,0.31374311616756,1,1,1,0.0374437865943156,hits_per_24_species,OG0008270,3,2,11,13
1,1,1,1,1,1,1,0.626273385617335,1,0.0579436635269193,1,0.209458916015161,1,1,1.52003834519299e-08,0.129564024583816,0.27405510623264,0.587588385269372,NA,0.309664372840331,1,1,0.0398789462255311,0.0376660683477055,1,hits_per_24_species,OG0008272,0,3,10,14
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008274,0,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000238993802061937,1,1,1,1,2.60960445752634e-07,1,1,NA,1,hits_per_24_species,OG0008275,2,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.55887878330874e-05,NA,1,1,1,hits_per_24_species,OG0008278,1,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10771138012167e-06,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008280,1,0,11,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.954099433517664,hits_per_24_species,OG0008284,0,0,11,13
1,1,1,1,1,0.956278915500456,1,1,1,1,1,1,1,0.0840739877849854,1,1,1,1,0.396815378994814,1,0.0137159781439503,NA,1,1,1,hits_per_24_species,OG0008286,1,0,11,13
0.103902260502713,1,1,1,1,1,1,1,1,1,0.18324984491756,1,1,0.000995461648354568,1,1,1,1,0.324236091608688,1,1,1,1,1,NA,hits_per_24_species,OG0008288,1,0,10,14
NA,1,1,1,1,0.804048587393057,1,5.06657246682196e-05,1,1,1,1,1,1,1,0.63183870055618,1,1,0.296792852091814,1,1,1,1,1,1,hits_per_24_species,OG0008290,0,1,10,14
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0400755753855994,0.497294477023964,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008293,0,1,11,13
1,1,1,1,1,1,1,0.00557939871242669,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.247577069142897,1,hits_per_24_species,OG0008294,0,1,11,13
1,1,1,1,0.824569107303652,1,1,1,1,1,1,9.56734691470729e-13,1,1,1,1,1,1,NA,1,1,1,1,1,1,hits_per_24_species,OG0008296,1,0,10,14
1,1,1,1,1,1,1,0.464862331091815,1,6.10711481385806e-11,1,0.0519592626586103,1,1,1,0.000109491614979862,1,1,1,1,0.0201127892865026,NA,1,1,1,hits_per_24_species,OG0008298,3,0,11,13
1,1,1,1,7.91506553624033e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,0.68809753335598,1,1,1,NA,1,1,hits_per_24_species,OG0008301,0,1,11,13
1,0.306368759834696,1,1,1,1,0.356480316728905,1,1,0.0299272288391834,1,1,7.21545323489892e-10,1,1,1,1,1,0.128954992254552,1,1,NA,1,1,1,hits_per_24_species,OG0008303,2,0,11,13
0.0880992341035669,1,0,1,1,1,1,1,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0849434317151372,1,hits_per_24_species,OG0008306,1,1,11,13
1,1,1,1,1,1,NA,6.14887740724157e-09,1,1,0.699695118100187,1,1,1,0.647682863793143,1,1,0.729918339468144,1,1,1,1,1,1,1,hits_per_24_species,OG0008307,0,1,11,13
1,1,1,0.487943869365367,1,1,1,1,1,1,1,1,1,0.000866584929380299,1,0.0575574713871893,1,1,1,1,0.27392612653572,NA,0.4909078621607,1,1,hits_per_24_species,OG0008309,1,0,11,13
1,1,1,1,0.591483212373279,1,1,1,1,1,1,1,1,1,1,1,8.11600786576605e-12,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008310,1,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.21821742044004e-05,NA,1,1,1,hits_per_24_species,OG0008312,1,0,11,13
1,1,1,1,1,1,1,1,1,0.00839441002415553,1,1,1,1,0.346661668496854,1,1,0,1,1,1,NA,1,1,1,hits_per_24_species,OG0008314,1,1,11,13
1,1,1,1,0.00176776084800878,1,1,1,NA,1,1,1,1,1,1,0.0144393588058103,1,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008317,1,1,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008319,0,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00245339262859912,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008320,1,0,11,13
NA,1,1,1,0.00247029509659813,1,1,1,1,1,1,1,1,1,0.000110373141631315,1,1,1,0.0462511952589614,1,1,0.791524715273035,1,1,1,hits_per_24_species,OG0008323,1,2,10,14
NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0.122547715670417,0.000191396481418748,1,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008325,1,0,10,14
1,1,1,1,1,1,1,5.64364979749321e-08,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,hits_per_24_species,OG0008327,0,1,10,14
0.116817698485984,1,1,1,1,1.55157386938498e-09,1,1,1,1,1,1,1,NA,0.0176065804745077,1,1,1,1,1,1,0.00132654681053585,1,1,0.000358790073825776,hits_per_24_species,OG0008328,1,3,10,14
1,1,1,0.00656307101739806,1,1,1,1,NA,0.375341982580884,1,1,1,1,1,1,0.00426039712307286,1,1,1,1,0.379253166804363,1,1,1,hits_per_24_species,OG0008329,2,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,5.99386790200995e-09,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008330,1,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0576101200148922,0.456550120736479,0.364522458487492,NA,1,0.917009972354108,2.27168284183676e-11,hits_per_24_species,OG0008331,1,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,hits_per_24_species,OG0008332,0,0,10,14
1,1,1,1,1,1,0,1,NA,0.0669726952153796,1,1,1,1,1,0.000345505213271036,1,1,1,1,1,0.573965122055772,1,1,1,hits_per_24_species,OG0008334,1,1,11,13
1,1,1,1,1,1,1,0.246009997152643,0.0588538562680365,1,1,1,1,1,1,1,1,1,1,1,0.103184855772348,NA,1,1,1,hits_per_24_species,OG0008335,0,0,11,13
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008337,1,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008339,0,0,11,13
1,1,1,1,1,1,9.28146448586631e-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008340,0,1,11,13
1,0.778214388471171,1,0.207666301141133,1,1,1,1,1,0.00117315919064026,1,0.00143153344199321,1,0.0647671456267748,0.0345125942462279,0.123500873993212,1,1,0.0493449681949849,1,1,1,NA,1,1,hits_per_24_species,OG0008341,3,1,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1.84757326937568e-07,1,1,1,1,1,1,NA,1,1,0.665686703010329,1,1,hits_per_24_species,OG0008344,1,0,11,13
1,1,1,1,0.0103630474692515,1,NA,1,0.761370808757943,1,1,1,1,0.694079735867647,1,0.000171016462260754,1,1,1,0.155715864390298,1,1,1,1,1,hits_per_24_species,OG0008346,1,1,11,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008347,0,0,11,13
1,1,1,1,1,0.47381945440168,1,1,1,0.0809692068333426,1,1,1,0.0199585065454553,0.157332107453315,1,1,1,1,1,1,NA,1,1,0.00888999927102091,hits_per_24_species,OG0008349,2,0,11,13
1,1,1,3.87239230681402e-07,1,1,1,1,1,1,1,1,0.0275171240555955,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008350,2,0,11,13
1,1,1,1,1,1,1,0.00063279570531205,1,1,1,1,1,1,NA,0.347591326252419,1,1,1,1,1,1,1,1,0,hits_per_24_species,OG0008356,1,1,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000322495871185324,1,1,NA,1,hits_per_24_species,OG0008358,1,0,11,13
1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.000992711530901191,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008360,0,2,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.24820162486594e-14,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008361,1,0,11,13
1,1,1,0.0158129756831341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,hits_per_24_species,OG0008362,1,0,11,13
1,1,1,1,1,0.74981109274057,1,1,NA,0.00231454724819863,1,1,1,1,1,1,1,1,0.0231951779544062,1,1,0.652830217387939,0.831528317895124,0.606795903612617,1,hits_per_24_species,OG0008366,2,0,11,13
1,1,0.0149979809073128,1,1,1,1,1,1,1,1,1,1,1,0.193672217646056,1,1,0.026526325962942,1,1,1,NA,1,1,1,hits_per_24_species,OG0008367,0,2,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008368,0,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008369,0,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008371,0,0,11,13
1,1,1,1,1,1,1,1,NA,0.00125614855599254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00817040324903862,hits_per_24_species,OG0008372,2,0,11,13
1,1,1,1,1,1,1,0.10929095738637,1,1,1,1,1,1,1,5.60815973660311e-06,1,1,0.175374843030359,1,1,NA,1,1,1,hits_per_24_species,OG0008373,1,0,11,13
1,1,1,1,1,1,1,1,1,1,1,0.731028764997826,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008376,0,0,11,13
1,0.00306764493408129,1,1,1,5.98021632214341e-12,1,0.480597199563173,1,1,1,1,1,NA,1,1,1,1,0.612984637230122,1,1,1,1,1.05211523027116e-06,1,hits_per_24_species,OG0008378,0,3,10,14
NA,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0501698483029949,1,1,1,1,1,1,hits_per_24_species,OG0008380,1,0,10,14
1,1,1,1,1,NA,0,1,0.0655364704626073,1,0.991466736437676,1.22241772260168e-10,1,1,0.805216889441802,0.601811795862489,1,1,1,1,1,1,1,1,0.234400000030275,hits_per_24_species,OG0008382,1,1,11,13
1,0.976992245285785,1,1,1,1,1,0.0262751661989533,1,1,1,0.308886435871737,1,1,1,0.0340635738005335,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008383,1,1,11,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,0.0672983539152003,1,1,1,1,1,1,1,1,1,1,0.159065307324655,hits_per_24_species,OG0008384,0,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008387,0,0,11,13
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.00718592375168536,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008391,1,1,11,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008393,0,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008394,0,0,11,13
1,9.81387779996901e-06,0.813341933919877,1,2.22322160681188e-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0903460596373025,1,1,1,1,1,NA,hits_per_24_species,OG0008395,0,2,10,14
1,0.0412581747763346,1,1,1,1,1,1,1,1,1,1,1,1,1.10667678646093e-05,1,0.905287605227577,1,0.899990129791685,1,1,NA,1,1,1,hits_per_24_species,OG0008396,0,2,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008399,0,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008400,0,0,11,13
1,1,0.023735429913867,1,1.95335247976658e-09,1,1,1,7.94509293095547e-05,3.97988068308042e-05,1,1,1,1,0.859383613480808,1,1,1,1,1,1,NA,1,0.166117655894163,1,hits_per_24_species,OG0008401,1,3,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.02299022200592e-07,1,1,1,1,1,NA,1,0.801975302295747,1,hits_per_24_species,OG0008402,1,0,11,13
1,1,1,1,1,1,1,1,0.966724915871631,1,1,1,4.9960036108132e-15,0.548328680312036,1,1,1,1,1,1,1,NA,1,0.334702631908104,1,hits_per_24_species,OG0008406,1,0,11,13
1,0.375695113518417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,0,hits_per_24_species,OG0008408,1,0,11,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,2.24820162486594e-14,1,1,1,1,1,0.0194928090810955,1,hits_per_24_species,OG0008409,0,2,11,13
1,1,1.84198360531074e-06,1,0.637673688000962,1,0.00539214761402773,1,1,0.132512624611532,0.100419440353611,0.000433722313153417,0,0.000931554671364743,1,1,1.41610839915485e-06,1,0.285509588278844,0.0414661185316999,1,NA,0.992971081418805,3.15826407976116e-06,0,hits_per_24_species,OG0008412,5,4,11,13
1,1,1,0.0083450287604504,1,1,1,0.779853962418222,NA,1,1,0.0040135635437264,1,0.350614376437863,0.605989718264303,1,0.330968652437176,1,1,1,1,1,0.130269346872363,0.977113520102542,0.000469085518843282,hits_per_24_species,OG0008413,3,0,11,13
1,1,8.59971054090192e-07,1,0,1,0,1,NA,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.0247839189855892,1,hits_per_24_species,OG0008416,1,5,11,13
1,1,2.34894603767799e-10,1,1,1,1,1,0.0591808419555024,1,1,1,0.900646036506204,0.0027422859159798,0.656787934097994,1,1,1,0.0193059761535236,1,1,NA,1,1,1,hits_per_24_species,OG0008417,2,1,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008418,0,0,10,14
1,0.454614652430127,1,0.0414906911543951,1,1,1,1,1,1,1,1,1,1,1,0.569570930375844,1,1,2.03910407309271e-06,0.134232567109054,1,NA,1,1,1,hits_per_24_species,OG0008419,2,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.952186347722051,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008420,0,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000161341979111884,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008421,1,0,11,13
1,1,1,1,1,1,1,1,1,1,0.33073140470091,1,0,0.7470561119375,1,1,1,1,1,1,0.0238982800187978,NA,1,1,1,hits_per_24_species,OG0008422,2,0,11,13
1,1,1,1,0.822366031575987,1,1,0.123797491003523,NA,0.91543838218541,1,1,1,1,1,1,1,1,0.00220139851873274,0.671990787494765,1,1,1,1,1,hits_per_24_species,OG0008423,1,0,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.990290069370964,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008424,0,0,11,13
1,0.151666494183679,1,1,1,2.23731483339762e-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008425,0,1,11,13
1,1,4.91657464740669e-09,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008427,0,1,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.88328243464631e-05,1,1,1,NA,1,1,1,hits_per_24_species,OG0008428,0,1,11,13
1,1,1,1,1,1,0.00595363768777629,1,NA,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,hits_per_24_species,OG0008429,1,2,11,13
1,1,1,1,1,1,1,1,NA,1,1,0.000313191867835183,7.70228181234955e-08,1,1,1,1,1.46141609747019e-06,1,1,1,1,1,1,1,hits_per_24_species,OG0008434,2,1,11,13
5.88132692547205e-08,1,1,1,1.37474263324222e-05,1,1,1,1,1,0.708534860784518,1,1,0.158314992593734,1,0.0183908815267286,1,1,1,0.652111218973109,1,1,1,NA,1,hits_per_24_species,OG0008437,2,1,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.277182267526818,1,7.80239642539371e-06,NA,1,1,0,hits_per_24_species,OG0008439,2,0,11,13
1,0.156327539103952,1,1,1,1,1,1,1,1,1,1,1,0.00123445041869186,1,1,1,1,0.0037769558626034,1,1,NA,1,1,1,hits_per_24_species,OG0008440,2,0,11,13
1,1,1,1,1,1,1,1,NA,1,1,1,1,0.349263183362892,1,1,1,1,1,1,1,0.952609640880662,1,1,1,hits_per_24_species,OG0008444,0,0,11,13
1,1,1,1,1.34630082082587e-08,1,0.457315457166635,1,0.0494235531080849,1,1,1,1,0.107510375143529,0.752488771107866,1,1,1,1,0.0119331502290226,1,NA,1,1,1,hits_per_24_species,OG0008447,0,3,11,13
1,1,3.34732241924485e-11,1,1,0.706433967350486,1,1,0.0500425150275296,0.000295375353844329,1,1,1,0.0880516424503867,1,0.000236167325966985,0.141721387089035,1,1,1,1,1,NA,1,1,hits_per_24_species,OG0008448,2,1,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,0.179689478098376,1,hits_per_24_species,OG0008449,0,0,11,13
1,1,1,1,1,1,1,1,1,1,NA,1,1,1,9.30176397406779e-05,1,1,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008450,0,1,11,13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.131378760533931,1,1,1,1,1,NA,1,1,hits_per_24_species,OG0008451,0,0,11,13
0.584007916856716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,hits_per_24_species,OG0008453,0,0,11,13
1,1,1,0.0276910413255,1,1,1,0.00144115839539605,0.749757884004955,0.8965100814121,1,1,1,1,1,1,1,1,1,1,NA,0.448792562354165,1,1,1,hits_per_24_species,OG0008454,1,1,10,14
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008456,0,0,11,13
1,1,1,0.00667303318151125,1,1,1,1,1,1,1,2.60054876632943e-06,1,NA,1,1,1,1,1,1,1,1,1,1,1,hits_per_24_species,OG0008458,2,0,10,14
1,1,4.43239267511331e-09,0.000101433266278983,1,1,1,1,1,1,1,1,1.60622545318789e-05,1,1,0.00613712579664477,1,1,NA,1,1,1,1,1,1,hits_per_24_species,OG0008460,3,1,10,14
1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000132879301344702,1,1,hits_per_24_species,OG0008462,0,1,11,13
