OG_ID,analysis_absrel,gene_symbol.x,analysis_relaxed_intensified,analysis_paml,analysis_cafe_expanded,gene_symbol.y,analysis_relax_relaxed,analysis_cafe_contracted,gene_symbol,qname,query,chr,seqStart,seqEnd
OG0011391,NA,NA,NA,paml_selected,NA,NA,NA,NA,CLPB,longevity_candidate_gene_selection_analysis-OG0011391-evm.model.ptg014174l.5_Prang,evm.model.ptg014174l.5_Prang,chr3,811740634,811742638
OG0011392,NA,NA,NA,NA,NA,MLF2,relaxed,NA,MLF2,longevity_candidate_gene_selection_analysis-OG0011392-evm.model.ptg015586l.2_Prang,evm.model.ptg015586l.2_Prang,chr11,679970915,679971821
OG0011393,NA,NA,NA,paml_selected,NA,TCTEX1D2,relaxed,NA,TCTEX1D2,longevity_candidate_gene_selection_analysis-OG0011393-evm.model.ptg016845l.2_Prang,evm.model.ptg016845l.2_Prang,chr18,275209315,275209729
OG0011394,NA,NA,NA,paml_selected,NA,NA,NA,NA,TCHP,longevity_candidate_gene_selection_analysis-OG0011394-evm.model.ptg007618l.3_Prang,evm.model.ptg007618l.3_Prang,chr6,843163750,843165349
OG0011398,NA,NA,NA,paml_selected,NA,NA,NA,NA,EPG5,longevity_candidate_gene_selection_analysis-OG0011398-evm.model.ptg007856l.2_Prang,evm.model.ptg007856l.2_Prang,chr1,3895362708,3895370478
OG0011399,NA,NA,NA,paml_selected,NA,NA,NA,NA,NEIL1,longevity_candidate_gene_selection_analysis-OG0011399-evm.model.ptg000607l.10_Prang,evm.model.ptg000607l.10_Prang,chr14,551307594,551309727
OG0011401,NA,NA,NA,NA,NA,ZNF654,relaxed,NA,ZNF654,longevity_candidate_gene_selection_analysis-OG0011401-evm.model.ptg010438l.4_Prang,evm.model.ptg010438l.4_Prang,chr3,1738724993,1738729106
OG0011402,NA,ALKBH6,intensified,NA,NA,NA,NA,NA,ALKBH6,longevity_candidate_gene_selection_analysis-OG0011402-evm.model.ptg019977l.1_Prang,evm.model.ptg019977l.1_Prang,chr17,60010063,60010789
OG0011403,NA,NA,NA,NA,NA,SCAF1,relaxed,NA,SCAF1,longevity_candidate_gene_selection_analysis-OG0011403-evm.model.ptg002203l.1_Prang,evm.model.ptg002203l.1_Prang,chr8,1117904369,1117910882
OG0011404,NA,NA,NA,paml_selected,NA,APOB,relaxed,NA,APOB,longevity_candidate_gene_selection_analysis-OG0011404-evm.model.ptg014797l.6_Prang,evm.model.ptg014797l.6_Prang,chr4,2718725699,2718739562
OG0011407,NA,NA,NA,NA,NA,TRPC1,relaxed,NA,TRPC1,longevity_candidate_gene_selection_analysis-OG0011407-evm.model.ptg006380l.11_Prang,evm.model.ptg006380l.11_Prang,chr18,550475950,550478299
OG0011408,NA,ADAT2,intensified,NA,NA,NA,NA,NA,ADAT2,longevity_candidate_gene_selection_analysis-OG0011408-evm.model.ptg026964l.2_Prang,evm.model.ptg026964l.2_Prang,chr4,2014155432,2014155921
OG0011409,NA,NA,NA,paml_selected,NA,IPP,relaxed,NA,IPP,longevity_candidate_gene_selection_analysis-OG0011409-evm.model.ptg009957l.2_Prang,evm.model.ptg009957l.2_Prang,chr12,120269075,120270836
OG0011410,NA,NA,NA,paml_selected,NA,EMB,relaxed,NA,EMB,longevity_candidate_gene_selection_analysis-OG0011410-evm.model.ptg009727l.1_Prang,evm.model.ptg009727l.1_Prang,chr1,3676917069,3676917996
OG0011412,NA,NA,NA,NA,NA,PIP4K2C,relaxed,NA,PIP4K2C,longevity_candidate_gene_selection_analysis-OG0011412-evm.model.ptg014381l.2_Prang,evm.model.ptg014381l.2_Prang,chr17,377725617,377726949
OG0011413,NA,NA,NA,paml_selected,NA,ORC5,relaxed,NA,ORC5,longevity_candidate_gene_selection_analysis-OG0011413-evm.model.ptg003291l.4_Prang,evm.model.ptg003291l.4_Prang,chr7,993661441,993662785
OG0011414,NA,CCDC62,intensified,paml_selected,NA,NA,NA,NA,CCDC62,longevity_candidate_gene_selection_analysis-OG0011414-evm.model.ptg002450l.3_Prang,evm.model.ptg002450l.3_Prang,chr6,625817785,625819141
OG0011415,NA,NA,NA,paml_selected,NA,NA,NA,NA,TSR3,longevity_candidate_gene_selection_analysis-OG0011415-evm.model.ptg005523l.1_Prang,evm.model.ptg005523l.1_Prang,chr10,869624981,869625995
OG0011416,NA,NA,NA,paml_selected,NA,DDX51,relaxed,NA,DDX51,longevity_candidate_gene_selection_analysis-OG0011416-evm.model.ptg004189l.7_Prang,evm.model.ptg004189l.7_Prang,chr6,1181648205,1181650578
OG0011418,absrel_selected,NA,NA,paml_selected,NA,NA,NA,NA,AFAP1L2,longevity_candidate_gene_selection_analysis-OG0011418-evm.model.ptg011781l.3_Prang,evm.model.ptg011781l.3_Prang,chr15,758916853,758919271
OG0011419,NA,ADAM15,intensified,paml_selected,NA,NA,NA,NA,ADAM15,longevity_candidate_gene_selection_analysis-OG0011419-evm.model.ptg004851l.8_Prang,evm.model.ptg004851l.8_Prang,chr9,561946649,561949565
OG0011421,NA,NA,NA,paml_selected,NA,CARD14,relaxed,NA,CARD14,longevity_candidate_gene_selection_analysis-OG0011421-evm.model.ptg011955l.2_Prang,evm.model.ptg011955l.2_Prang,chr13,773553687,773556672
OG0011422,NA,NA,NA,paml_selected,NA,NA,NA,NA,BLM,longevity_candidate_gene_selection_analysis-OG0011422-evm.model.ptg003978l.1_Prang,evm.model.ptg003978l.1_Prang,chr14,962807284,962808187
OG0011423,NA,SMC4,intensified,NA,NA,NA,NA,NA,SMC4,longevity_candidate_gene_selection_analysis-OG0011423-evm.model.ptg002325l.4_Prang,evm.model.ptg002325l.4_Prang,chr13,1036811484,1036815384
OG0011424,NA,NA,NA,paml_selected,NA,MON2,relaxed,NA,MON2,longevity_candidate_gene_selection_analysis-OG0011424-evm.model.ptg015884l.1_Prang,evm.model.ptg015884l.1_Prang,chr7,47996359,48001537
OG0011426,NA,NA,NA,paml_selected,NA,PEX6,relaxed,NA,PEX6,longevity_candidate_gene_selection_analysis-OG0011426-evm.model.ptg007583l.1_Prang,evm.model.ptg007583l.1_Prang,chr4,131620686,131624115
OG0011427,NA,NA,NA,paml_selected,NA,NA,NA,NA,ALPK2,longevity_candidate_gene_selection_analysis-OG0011427-evm.model.ptg001325l.2_Prang,evm.model.ptg001325l.2_Prang,chr1,3798483324,3798488568
OG0011428,NA,NA,NA,paml_selected,NA,GPR98,relaxed,NA,GPR98,longevity_candidate_gene_selection_analysis-OG0011428-evm.model.ptg002594l.1_Prang,evm.model.ptg002594l.1_Prang,chr1,3307476563,3307495160
OG0011430,NA,NA,NA,paml_selected,NA,MRVI1,relaxed,NA,MRVI1,longevity_candidate_gene_selection_analysis-OG0011430-evm.model.ptg000337l.5_Prang,evm.model.ptg000337l.5_Prang,chr6,1673148297,1673150772
OG0011432,NA,NA,NA,paml_selected,NA,NA,NA,NA,CRB3,longevity_candidate_gene_selection_analysis-OG0011432-evm.model.ptg015782l.5_Prang,evm.model.ptg015782l.5_Prang,chr5,1144432603,1144432978
OG0011433,NA,NA,NA,paml_selected,NA,CDH16,relaxed,NA,CDH16,longevity_candidate_gene_selection_analysis-OG0011433-evm.model.ptg004126l.1_Prang,evm.model.ptg004126l.1_Prang,chr6,621922071,621923028
OG0011434,NA,NA,NA,NA,NA,GRXCR2,relaxed,NA,GRXCR2,longevity_candidate_gene_selection_analysis-OG0011434-evm.model.ptg001643l.3_Prang,evm.model.ptg001643l.3_Prang,chr3,532843066,532843813
OG0011435,NA,NA,NA,NA,NA,UBE2G2,relaxed,NA,UBE2G2,longevity_candidate_gene_selection_analysis-OG0011435-evm.model.ptg013366l.2_Prang,evm.model.ptg013366l.2_Prang,chr19,455266433,455266931
OG0011436,NA,NA,NA,NA,NA,PANK4,relaxed,NA,PANK4,longevity_candidate_gene_selection_analysis-OG0011436-evm.model.ptg014682l.5_Prang,evm.model.ptg014682l.5_Prang,chr10,173852236,173854543
OG0011437,NA,HGS,intensified,paml_selected,NA,NA,NA,NA,HGS,longevity_candidate_gene_selection_analysis-OG0011437-evm.model.ptg002338l.6_Prang,evm.model.ptg002338l.6_Prang,chr13,732273952,732276256
OG0011438,NA,NA,NA,paml_selected,NA,NA,NA,NA,SMTN,longevity_candidate_gene_selection_analysis-OG0011438-evm.model.ptg002993l.1_Prang,evm.model.ptg002993l.1_Prang,chr6,930711622,930714865
OG0011440,NA,NA,NA,NA,NA,BRI3BP,relaxed,NA,BRI3BP,longevity_candidate_gene_selection_analysis-OG0011440-evm.model.ptg008727l.5_Prang,evm.model.ptg008727l.5_Prang,chr6,1343825996,1343826701
OG0011441,absrel_selected,MAN2C1,intensified,paml_selected,NA,NA,NA,NA,MAN2C1,longevity_candidate_gene_selection_analysis-OG0011441-evm.model.ptg000607l.9_Prang,evm.model.ptg000607l.9_Prang,chr14,552542304,552545418
OG0011443,NA,NA,NA,paml_selected,NA,NA,NA,NA,C1orf35,longevity_candidate_gene_selection_analysis-OG0011443-evm.model.ptg003247l.6_Prang,evm.model.ptg003247l.6_Prang,chr16,102587031,102588012
OG0011444,NA,NA,NA,paml_selected,NA,NA,NA,NA,GPATCH2L,longevity_candidate_gene_selection_analysis-OG0011444-evm.model.ptg009082l.1_Prang,evm.model.ptg009082l.1_Prang,chr8,337210374,337211856
OG0011445,NA,NA,NA,paml_selected,NA,NA,NA,NA,STX4,longevity_candidate_gene_selection_analysis-OG0011445-evm.model.ptg008043l.10_Prang,evm.model.ptg008043l.10_Prang,chr11,645550228,645551128
OG0011446,NA,NA,NA,paml_selected,NA,BOC,relaxed,NA,BOC,longevity_candidate_gene_selection_analysis-OG0011446-evm.model.ptg012466l.3_Prang,evm.model.ptg012466l.3_Prang,chr3,3143019524,3143022539
OG0011447,NA,THTPA,intensified,NA,NA,NA,NA,NA,THTPA,longevity_candidate_gene_selection_analysis-OG0011447-evm.model.ptg013389l.3_Prang,evm.model.ptg013389l.3_Prang,chr9,817784698,817785355
OG0011451,NA,NA,NA,paml_selected,NA,NA,NA,NA,HMGXB3,longevity_candidate_gene_selection_analysis-OG0011451-evm.model.ptg003760l.2_Prang,evm.model.ptg003760l.2_Prang,chr3,119934483,119935611
OG0011452,NA,NA,NA,paml_selected,NA,CTTNBP2,relaxed,NA,CTTNBP2,longevity_candidate_gene_selection_analysis-OG0011452-evm.model.ptg006900l.12_Prang,evm.model.ptg006900l.12_Prang,chr7,1775240949,1775245887
OG0011453,NA,NA,NA,paml_selected,NA,NA,NA,NA,USP36,longevity_candidate_gene_selection_analysis-OG0011453-evm.model.ptg003833l.2_Prang,evm.model.ptg003833l.2_Prang,chr13,761241382,761244970
OG0011454,NA,NA,NA,NA,NA,DNAJC13,relaxed,NA,DNAJC13,longevity_candidate_gene_selection_analysis-OG0011454-evm.model.ptg004931l.1_Prang,evm.model.ptg004931l.1_Prang,chr16,449120653,449126065
OG0011455,NA,NA,NA,paml_selected,NA,NA,NA,NA,ARHGEF16,longevity_candidate_gene_selection_analysis-OG0011455-evm.model.ptg007376l.3_Prang,evm.model.ptg007376l.3_Prang,chr10,159573487,159575761
OG0011456,NA,NA,NA,paml_selected,NA,ZFC3H1,relaxed,NA,ZFC3H1,longevity_candidate_gene_selection_analysis-OG0011456-evm.model.ptg005554l.2_Prang,evm.model.ptg005554l.2_Prang,chr7,624691663,624697870
OG0011457,NA,NA,NA,paml_selected,NA,INO80,relaxed,NA,INO80,longevity_candidate_gene_selection_analysis-OG0011457-evm.model.ptg015035l.2_Prang,evm.model.ptg015035l.2_Prang,chr8,134975584,134980285
OG0011458,NA,NA,NA,paml_selected,NA,GPBAR1,relaxed,NA,GPBAR1,longevity_candidate_gene_selection_analysis-OG0011458-evm.model.ptg009363l.3_Prang,evm.model.ptg009363l.3_Prang,chr19,90917384,90918476
OG0011459,NA,NA,NA,paml_selected,NA,NA,NA,NA,INHA,longevity_candidate_gene_selection_analysis-OG0011459-evm.model.ptg012644l.3_Prang,evm.model.ptg012644l.3_Prang,chr19,24533470,24534523
OG0011462,NA,NA,NA,NA,NA,PNPT1,relaxed,NA,PNPT1,longevity_candidate_gene_selection_analysis-OG0011462-evm.model.ptg004115l.1_Prang,evm.model.ptg004115l.1_Prang,chr4,982143662,982145975
OG0011464,NA,NA,NA,paml_selected,NA,NA,NA,NA,ATP6AP1L,longevity_candidate_gene_selection_analysis-OG0011464-evm.model.ptg003994l.5_Prang,evm.model.ptg003994l.5_Prang,chr1,3386323094,3386324156
OG0011465,NA,NA,NA,NA,NA,PPWD1,relaxed,NA,PPWD1,longevity_candidate_gene_selection_analysis-OG0011465-evm.model.ptg001820l.4_Prang,evm.model.ptg001820l.4_Prang,chr1,3522428571,3522437148
OG0011466,NA,NA,NA,NA,NA,WDR41,relaxed,NA,WDR41,longevity_candidate_gene_selection_analysis-OG0011466-evm.model.ptg011282l.1_Prang,evm.model.ptg011282l.1_Prang,chr1,3469702337,3469703714
OG0011467,NA,NA,NA,paml_selected,NA,NA,NA,NA,GLP2R,longevity_candidate_gene_selection_analysis-OG0011467-evm.model.ptg020069l.4_Prang,evm.model.ptg020069l.4_Prang,chr13,1055315704,1055317063
OG0011468,NA,NA,NA,paml_selected,NA,NA,NA,NA,STRA13,longevity_candidate_gene_selection_analysis-OG0011468-evm.model.ptg002767l.2_Prang,evm.model.ptg002767l.2_Prang,chr13,722739914,722740163
OG0011471,NA,NA,NA,paml_selected,NA,WDR11,relaxed,NA,WDR11,longevity_candidate_gene_selection_analysis-OG0011471-evm.model.ptg002813l.3_Prang,evm.model.ptg002813l.3_Prang,chr15,718274809,718278535
OG0011472,NA,NA,NA,NA,NA,GPR45,relaxed,NA,GPR45,longevity_candidate_gene_selection_analysis-OG0011472-evm.model.ptg002134l.7_Prang,evm.model.ptg002134l.7_Prang,chr3,2491802413,2491803529
OG0011480,NA,NA,NA,paml_selected,NA,GRSF1,relaxed,NA,GRSF1,longevity_candidate_gene_selection_analysis-OG0011480-evm.model.ptg021119l.1_Prang,evm.model.ptg021119l.1_Prang,chr2,356531228,356532620
OG0011483,NA,NA,NA,NA,NA,NR1D1,relaxed,NA,NR1D1,longevity_candidate_gene_selection_analysis-OG0011483-evm.model.ptg024500l.1_Prang,evm.model.ptg024500l.1_Prang,chr9,1249215582,1249217409
OG0011489,NA,NA,NA,paml_selected,NA,HOPX,relaxed,NA,HOPX,longevity_candidate_gene_selection_analysis-OG0011489-evm.model.ptg000313l.2_Prang,evm.model.ptg000313l.2_Prang,chr1,1378872782,1378873094
OG0011490,NA,NA,NA,NA,NA,MNAT1,relaxed,NA,MNAT1,longevity_candidate_gene_selection_analysis-OG0011490-evm.model.ptg003280l.3_Prang,evm.model.ptg003280l.3_Prang,chr8,705476427,705477357
OG0011493,NA,NA,NA,NA,NA,MRPL46,relaxed,NA,MRPL46,longevity_candidate_gene_selection_analysis-OG0011493-evm.model.ptg001868l.3_Prang,evm.model.ptg001868l.3_Prang,chr14,852284029,852284869
OG0011495,NA,NA,NA,NA,NA,GPR119,relaxed,NA,GPR119,longevity_candidate_gene_selection_analysis-OG0011495-evm.model.ptg004543l.5_Prang,evm.model.ptg004543l.5_Prang,chr2,2570647180,2570648167
OG0011496,NA,NA,NA,NA,NA,GALK2,relaxed,NA,GALK2,longevity_candidate_gene_selection_analysis-OG0011496-evm.model.ptg002323l.1_Prang,evm.model.ptg002323l.1_Prang,chr14,771045319,771046702
OG0011497,NA,NA,NA,NA,NA,EIF3I,relaxed,NA,EIF3I,longevity_candidate_gene_selection_analysis-OG0011497-evm.model.ptg011436l.5_Prang,evm.model.ptg011436l.5_Prang,chr6,38791571,38792549
OG0011498,NA,NA,NA,paml_selected,NA,NA,NA,NA,LYRM9,longevity_candidate_gene_selection_analysis-OG0011498-evm.model.ptg010534l.3_Prang,evm.model.ptg010534l.3_Prang,chr5,2584806287,2584806623
OG0011503,NA,PROM2,intensified,paml_selected,NA,NA,NA,NA,PROM2,longevity_candidate_gene_selection_analysis-OG0011503-evm.model.ptg015838l.1_Prang,evm.model.ptg015838l.1_Prang,chr13,25806986,25807850
OG0011504,NA,NA,NA,paml_selected,NA,NA,NA,NA,CCDC152,longevity_candidate_gene_selection_analysis-OG0011504-evm.model.ptg018270l.7_Prang,evm.model.ptg018270l.7_Prang,chr1,3695777679,3695778444
OG0011505,NA,NA,NA,NA,NA,KIAA1024L,relaxed,NA,KIAA1024L,longevity_candidate_gene_selection_analysis-OG0011505-evm.model.ptg001789l.1_Prang,evm.model.ptg001789l.1_Prang,chr1,2979981357,2979981909
OG0011506,NA,UTP18,intensified,NA,NA,NA,NA,NA,UTP18,longevity_candidate_gene_selection_analysis-OG0011506-evm.model.ptg005013l.7_Prang,evm.model.ptg005013l.7_Prang,chr8,1114474842,1114476357
OG0011507,NA,CCDC51,intensified,NA,NA,NA,NA,NA,CCDC51,longevity_candidate_gene_selection_analysis-OG0011507-evm.model.ptg007103l.1_Prang,evm.model.ptg007103l.1_Prang,chr17,449734817,449736026
OG0011508,NA,NA,NA,paml_selected,NA,NA,NA,NA,FNDC3B,longevity_candidate_gene_selection_analysis-OG0011508-evm.model.ptg007902l.5_Prang,evm.model.ptg007902l.5_Prang,chr18,148626350,148629935
OG0011510,NA,NA,NA,NA,NA,KLHL34,relaxed,NA,KLHL34,longevity_candidate_gene_selection_analysis-OG0011510-evm.model.ptg006496l.2_Prang,evm.model.ptg006496l.2_Prang,chr3,1829729224,1829731012
OG0011512,NA,NA,NA,paml_selected,NA,PHF20L1,relaxed,NA,PHF20L1,longevity_candidate_gene_selection_analysis-OG0011512-evm.model.ptg006022l.2_Prang,evm.model.ptg006022l.2_Prang,chr2,147855845,147857255
OG0011513,NA,NA,NA,paml_selected,NA,NA,NA,NA,MATN2,longevity_candidate_gene_selection_analysis-OG0011513-evm.model.ptg007987l.1_Prang,evm.model.ptg007987l.1_Prang,chr2,576625954,576626944
OG0011515,NA,NA,NA,paml_selected,NA,NA,NA,NA,TDRD5,longevity_candidate_gene_selection_analysis-OG0011515-evm.model.ptg006224l.5_Prang,evm.model.ptg006224l.5_Prang,chr12,801211818,801216165
OG0011516,NA,NA,NA,paml_selected,NA,NA,NA,NA,RELL2,longevity_candidate_gene_selection_analysis-OG0011516-evm.model.ptg010649l.3_Prang,evm.model.ptg010649l.3_Prang,chr3,156282548,156283622
OG0011517,NA,C1orf146,intensified,paml_selected,NA,NA,NA,NA,C1orf146,longevity_candidate_gene_selection_analysis-OG0011517-evm.model.ptg009465l.3_Prang,evm.model.ptg009465l.3_Prang,chr12,520884214,520884727
OG0011518,NA,NA,NA,NA,NA,ITIH2,relaxed,NA,ITIH2,longevity_candidate_gene_selection_analysis-OG0011518-evm.model.ptg000552l.1_Prang,evm.model.ptg000552l.1_Prang,chr7,1531027433,1531030307
OG0011520,NA,NA,NA,paml_selected,NA,MCM10,relaxed,NA,MCM10,longevity_candidate_gene_selection_analysis-OG0011520-evm.model.ptg003534l.10_Prang,evm.model.ptg003534l.10_Prang,chr7,893987090,893989934
OG0011521,NA,NA,NA,NA,NA,RRH,relaxed,NA,RRH,longevity_candidate_gene_selection_analysis-OG0011521-evm.model.ptg004687l.4_Prang,evm.model.ptg004687l.4_Prang,chr1,2475571645,2475572689
OG0011523,NA,NA,NA,paml_selected,NA,NA,NA,NA,LCT,longevity_candidate_gene_selection_analysis-OG0011523-evm.model.ptg042415l.2_Prang,evm.model.ptg042415l.2_Prang,chr19,285233388,285238953
OG0011524,NA,NA,NA,paml_selected,NA,FBLN5,relaxed,NA,FBLN5,longevity_candidate_gene_selection_analysis-OG0011524-evm.model.ptg003699l.5_Prang,evm.model.ptg003699l.5_Prang,chr8,520140740,520141805
OG0011527,NA,NA,NA,NA,NA,ZBTB5,relaxed,NA,ZBTB5,longevity_candidate_gene_selection_analysis-OG0011527-evm.model.ptg010441l.2_Prang,evm.model.ptg010441l.2_Prang,chr1,1316713129,1316715139
OG0011528,NA,NA,NA,NA,NA,TCF4,relaxed,NA,TCF4,longevity_candidate_gene_selection_analysis-OG0011528-evm.model.ptg005522l.2_Prang,evm.model.ptg005522l.2_Prang,chr1,3777057914,3777059948
OG0011530,NA,NA,NA,NA,NA,CD34,relaxed,NA,CD34,longevity_candidate_gene_selection_analysis-OG0011530-evm.model.ptg005535l.3_Prang,evm.model.ptg005535l.3_Prang,chr9,212981897,212983109
OG0011532,NA,NA,NA,NA,NA,CDH20,relaxed,NA,CDH20,longevity_candidate_gene_selection_analysis-OG0011532-evm.model.ptg002928l.7_Prang,evm.model.ptg002928l.7_Prang,chr2,1713311689,1713314194
OG0011533,NA,NA,NA,paml_selected,NA,ZNF395,relaxed,NA,ZNF395,longevity_candidate_gene_selection_analysis-OG0011533-evm.model.ptg013140l.1_Prang,evm.model.ptg013140l.1_Prang,chr4,2864111480,2864113004
OG0011535,NA,NA,NA,NA,NA,PRDM13,relaxed,NA,PRDM13,longevity_candidate_gene_selection_analysis-OG0011535-evm.model.ptg008652l.1_Prang,evm.model.ptg008652l.1_Prang,chr4,2286961732,2286963574
OG0011536,NA,NA,NA,paml_selected,NA,NA,NA,NA,CCDC122,longevity_candidate_gene_selection_analysis-OG0011536-evm.model.ptg002109l.7_Prang,evm.model.ptg002109l.7_Prang,chr3,1266180377,1266181157
OG0011537,NA,NA,NA,paml_selected,NA,NA,NA,NA,PPP1R3G,longevity_candidate_gene_selection_analysis-OG0011537-evm.model.ptg015522l.1_Prang,evm.model.ptg015522l.1_Prang,chr2,2208979067,2208979907
OG0011538,NA,NA,NA,NA,NA,LRRC30,relaxed,NA,LRRC30,longevity_candidate_gene_selection_analysis-OG0011538-evm.model.ptg000776l.1_Prang,evm.model.ptg000776l.1_Prang,chr2,1413137017,1413137902
OG0011541,NA,NA,NA,paml_selected,NA,NA,NA,NA,ANKRD39,longevity_candidate_gene_selection_analysis-OG0011541-evm.model.ptg036083l.1_Prang,evm.model.ptg036083l.1_Prang,chr13,11236833,11237397
OG0011543,NA,NA,NA,NA,NA,C11orf1,relaxed,NA,C11orf1,longevity_candidate_gene_selection_analysis-OG0011543-evm.model.ptg002079l.5_Prang,evm.model.ptg002079l.5_Prang,chr5,1450291484,1450292012
OG0011544,NA,NA,NA,NA,NA,PDXDC1,relaxed,NA,PDXDC1,longevity_candidate_gene_selection_analysis-OG0011544-evm.model.ptg006554l.3_Prang,evm.model.ptg006554l.3_Prang,chr10,743758843,743761318
OG0011545,NA,PDILT,intensified,NA,NA,NA,NA,NA,PDILT,longevity_candidate_gene_selection_analysis-OG0011545-evm.model.ptg007784l.11_Prang,evm.model.ptg007784l.11_Prang,chr10,763088974,763090540
OG0011547,NA,TEX11,intensified,paml_selected,NA,NA,NA,NA,TEX11,longevity_candidate_gene_selection_analysis-OG0011547-evm.model.ptg002954l.1_Prang,evm.model.ptg002954l.1_Prang,chr2,3392772432,3392775036
OG0011548,NA,NA,NA,NA,NA,TIMM8B,relaxed,NA,TIMM8B,longevity_candidate_gene_selection_analysis-OG0011548-evm.model.ptg003105l.1_Prang,evm.model.ptg003105l.1_Prang,chr5,1434823557,1434823845
OG0011549,NA,NA,NA,paml_selected,NA,IPCEF1,relaxed,NA,IPCEF1,longevity_candidate_gene_selection_analysis-OG0011549-evm.model.ptg016176l.1_Prang,evm.model.ptg016176l.1_Prang,chr4,1168610637,1168611891
OG0011551,NA,NA,NA,NA,NA,TMEM261,relaxed,NA,TMEM261,longevity_candidate_gene_selection_analysis-OG0011551-evm.model.ptg005920l.10_Prang,evm.model.ptg005920l.10_Prang,chr12,1190859100,1190859355
OG0011553,NA,NA,NA,paml_selected,NA,C9orf171,relaxed,NA,C9orf171,longevity_candidate_gene_selection_analysis-OG0011553-evm.model.ptg015564l.1_Prang,evm.model.ptg015564l.1_Prang,chr11,85517113,85517308
OG0011554,NA,NA,NA,paml_selected,NA,NA,NA,NA,PLEKHJ1,longevity_candidate_gene_selection_analysis-OG0011554-evm.model.ptg002033l.1_Prang,evm.model.ptg002033l.1_Prang,chr13,681443730,681444204
OG0011556,NA,NA,NA,NA,NA,CIB1,relaxed,NA,CIB1,longevity_candidate_gene_selection_analysis-OG0011556-evm.model.ptg011427l.10_Prang,evm.model.ptg011427l.10_Prang,chr14,832400143,832400719
OG0011558,NA,DCSTAMP,intensified,NA,NA,NA,NA,NA,DCSTAMP,longevity_candidate_gene_selection_analysis-OG0011558-evm.model.ptg004330l.2_Prang,evm.model.ptg004330l.2_Prang,chr2,515961986,515963516
OG0011560,NA,NA,NA,paml_selected,NA,MCMDC2,relaxed,NA,MCMDC2,longevity_candidate_gene_selection_analysis-OG0011560-evm.model.ptg004487l.2_Prang,evm.model.ptg004487l.2_Prang,chr2,824879845,824880691
OG0011562,NA,NA,NA,paml_selected,NA,NA,NA,NA,REC114,longevity_candidate_gene_selection_analysis-OG0011562-evm.model.ptg008769l.1_Prang,evm.model.ptg008769l.1_Prang,chr14,610299062,610299407
OG0011566,NA,NA,NA,paml_selected,NA,CNNM3,relaxed,NA,CNNM3,longevity_candidate_gene_selection_analysis-OG0011566-evm.model.ptg010970l.1_Prang,evm.model.ptg010970l.1_Prang,chr13,12141237,12143745
OG0011568,NA,EBI3,intensified,NA,NA,NA,NA,NA,EBI3,longevity_candidate_gene_selection_analysis-OG0011568-evm.model.ptg011642l.7_Prang,evm.model.ptg011642l.7_Prang,chr13,621857023,621857746
OG0011573,NA,NA,NA,paml_selected,NA,NA,NA,NA,CINP,longevity_candidate_gene_selection_analysis-OG0011573-evm.model.ptg004510l.2_Prang,evm.model.ptg004510l.2_Prang,chr8,773450384,773451011
OG0011574,NA,NA,NA,paml_selected,NA,NA,NA,NA,PIGL,longevity_candidate_gene_selection_analysis-OG0011574-evm.model.ptg009478l.6_Prang,evm.model.ptg009478l.6_Prang,chr5,353109122,353111300
OG0011575,NA,YIPF6,intensified,NA,NA,NA,NA,NA,YIPF6,longevity_candidate_gene_selection_analysis-OG0011575-evm.model.ptg007182l.5_Prang,evm.model.ptg007182l.5_Prang,chr2,3336331505,3336332189
